entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Paola Ramos,Left-Leaning,231,131843,113732,4,32961,625731,625731,[TikTok](https://www.tiktok.com/@pa0ram0s)
Econ with Sarah,Left-Leaning,30,130956,35306,25,5238,1152752,1152752,[TikTok](https://www.tiktok.com/@econwithsarah)
Kahlil Greene,Left-Leaning,34,130628,41548,20,6531,862891,862891,[TikTok](https://www.tiktok.com/@kahlilgreene)
Adam Schiff,Left-Leaning,121,128995,82550,15,8600,1555943,1555943,"[TikTok](https://www.tiktok.com/@adamschiff), [TikTok](https://www.tiktok.com/@senadamschiff)"
Josh Helfgott,Left-Leaning,-11,128988,-4251,13,9922,890300,890300,[TikTok](https://tiktok.com/@joshhelfgott)
The Lincoln Project,Left-Leaning,183,128648,101236,16,8040,812066,812066,[TikTok](https://www.tiktok.com/@thelincolnproject)
Marcus DiPaola,Neutral,-195,128304,-698329,18,7128,1366117,1366117,[TikTok](https://tiktok.com/@marcus.dipaola)
Chad Prather,Right-Leaning,166,119743,89004,18,6652,985292,985292,[TikTok](https://www.tiktok.com/@chadprather)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,-27,116965,-38343,55,2127,754061,754061,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
Pat Loller,Left-Leaning,-103,116913,-212507,1,116913,453700,453700,[TikTok](https://www.tiktok.com/@patloller)
Anthony Kort,Right-Leaning,42,110888,31974,14,7921,853344,853344,[TikTok](https://www.tiktok.com/@anthonykort)
Naima (hair.soup),Left-Leaning,235,110697,95369,9,12300,915182,915182,[TikTok](https://www.tiktok.com/@hair.soup)
The Sacramento Bee,Neutral,258,109497,96560,6,18250,1806191,1806191,[TikTok](https://www.tiktok.com/@sacramentobee)
Grand Ole Evan,Right-Leaning,-127,107626,-281531,14,7688,792902,792902,[TikTok](https://www.tiktok.com/@grand_ole_evan)
WMAR-2 News (Baltimore ABC),Neutral,332,104916,99265,13,8070,1189181,1189181,[TikTok](https://www.tiktok.com/@wmar2news)
Casey Mama Sissie,Left-Leaning,-12,104638,-16000,33,3171,690218,690218,[TikTok](https://tiktok.com/@mamasissiesays)
NewsChannel 5 / WTVF (Nashville CBS),Neutral,115,102742,60123,5,20548,1055587,1055587,[TikTok](https://www.tiktok.com/@nc5nashville)
Eliza Orlins,Left-Leaning,27,102319,16740,23,4449,757097,757097,[TikTok](https://tiktok.com/@elizaorlins)
The Justice Guy,Left-Leaning,1,101333,-7227,43,2357,1214649,1214649,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Angel Barragan,Left-Leaning,57,98246,30460,59,1665,651716,651716,[TikTok](https://tiktok.com/@senor_barragan)
ADIV,Left-Leaning,333,97672,92376,2,48836,623135,623135,[TikTok](https://www.tiktok.com/@adivunsolicited)
TMJ4 News (Milwaukee NBC),Neutral,34,97168,20989,18,5398,1930189,1930189,[TikTok](https://www.tiktok.com/@tmj4news)
slaythegop,Left-Leaning,23,97043,12332,14,6932,820964,820964,[TikTok](https://www.tiktok.com/@slaythegop)
Kay,Right-Leaning,316,95065,89113,66,1440,778320,778320,[TikTok](https://www.tiktok.com/@kayleighhhlynnnn)
The Economist,Neutral,-221,95003,-864361,14,6786,1627927,1627927,[TikTok](https://www.tiktok.com/@theeconomist)
Kalamazoo Gazette (MLive),Neutral,71,93836,36152,8,11730,1821942,1821942,[TikTok](https://www.tiktok.com/@mlivenews)
ABC15 Arizona,Neutral,183,93198,71563,8,11650,1128271,1128271,[TikTok](https://www.tiktok.com/@abc15arizona)
Kat Blaque,Left-Leaning,,92834,,19,4886,1246364,1246364,[TikTok](https://www.tiktok.com/@katblaque)
David Won’t Shut Up!,Left-Leaning,186,92144,71356,37,2490,1284679,1284679,[TikTok](https://www.tiktok.com/@davidwontshutup)
Adam Kinzinger,Left-Leaning,-93,92055,-164594,23,4002,537969,537969,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
Keith Edwards,Left-Leaning,-200,92033,-512718,41,2245,1265506,1265506,[TikTok](https://www.tiktok.com/@keithedwards)
Andre White,Left-Leaning,-5,91885,-7636,11,8353,303893,303893,[TikTok](https://tiktok.com/@blackkout___)
Brandon Tatum,Right-Leaning,-42,91580,-48030,21,4361,729936,729936,[TikTok](https://tiktok.com/@theofficertatum)
Nikita Redkar Dumptruck,Left-Leaning,-150,91004,-306841,15,6067,384866,384866,[TikTok](https://tiktok.com/@nikitadumptruck)
The JAAM,Left-Leaning,65,90745,34088,3,30248,385200,385200,[TikTok](https://www.tiktok.com/@jwilliamj)
I've Had It Podcast,Left-Leaning,-22,90625,-23303,28,3237,574731,574731,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Matt Gordon,Left-Leaning,58,89995,32114,36,2500,484774,484774,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Kristofer Goldsmith,Left-Leaning,103,88400,48994,10,8840,598184,598184,[TikTok](https://www.tiktok.com/@krisgoldsmith85)
ACLU,Left-Leaning,104,87635,48773,33,2656,584633,584633,[TikTok](https://www.tiktok.com/@aclu)
FUBAR Pac,Left-Leaning,54,87391,28887,3,29130,563653,563653,[TikTok](https://www.tiktok.com/@fubarpac)
The Adam Friedland Show,Left-Leaning,-102,86980,-160412,14,6213,832100,832100,[TikTok](https://www.tiktok.com/@adamfriedlandshowclips)
Steven Bonnell II - Destiny,Left-Leaning,-125,86654,-203517,49,1768,1326296,1326296,[TikTok](https://www.tiktok.com/@destinydebates)
Alexandria Ocasio-Cortez,Left-Leaning,-188,85339,-418809,5,17068,524500,524500,"[TikTok](https://tiktok.com/@aocinthehouse), [TikTok](https://www.tiktok.com/@aoc)"
Jordan Peterson,Right-Leaning,117,83656,49551,5,16731,1433638,1433638,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Kate Glavan,Left-Leaning,-105,83102,-163293,77,1079,805765,805765,[TikTok](https://www.tiktok.com/@kateglavan)
Courtney Park,Left-Leaning,-75,80764,-92872,4,20191,273251,273251,[TikTok](https://www.tiktok.com/@courtneeypark)
Dr. Mona Amin - PedsDocTalk,Left-Leaning,-59,80686,-63656,31,2603,877218,877218,[TikTok](https://www.tiktok.com/@pedsdoctalk)
Whitney Roberts,Left-Leaning,89,80660,40087,58,1391,469111,469111,[TikTok](https://www.tiktok.com/@thewokemama)
Adam Calhoun (ACAL),Right-Leaning,82,80282,37526,4,20071,419409,419409,[TikTok](https://tiktok.com/@adamcalhoun1)
Bo Loudon,Right-Leaning,375,80207,77722,8,10026,1505047,1505047,[TikTok](https://www.tiktok.com/@boloudon)
Victoria Hammett,Left-Leaning,-18,78810,-16663,24,3284,518900,518900,[TikTok](https://tiktok.com/@victoriahammett)
Johnpaulkingusa,Right-Leaning,44,76808,19074,19,4043,699529,699529,[TikTok](https://www.tiktok.com/@johnpaulkingusa)
Grandson,Left-Leaning,-17,75986,-15842,9,8443,501246,501246,[TikTok](https://www.tiktok.com/@grandson)
Heather Gardner,Left-Leaning,159,75152,54164,12,6263,360282,360282,[TikTok](https://tiktok.com/@heathergtv)
Richie Fontaine,Left-Leaning,24,74999,8495,3,25000,311300,311300,[TikTok](https://www.tiktok.com/@fontvne)
Suhas Subramanyam,Left-Leaning,304,74873,70035,12,6239,414921,414921,[TikTok](https://www.tiktok.com/@repsuhas)
Channel 5 with Andrew Callaghan,Left-Leaning,-109,74419,-141750,7,10631,1208472,1208472,[TikTok](https://www.tiktok.com/@channel5tiktok)
The Good Liars,Left-Leaning,-47,73509,-42548,4,18377,1282026,1282026,[TikTok](https://tiktok.com/@thegoodliars)
Robby Roadsteamer,Left-Leaning,,72872,,1,72872,430152,430152,[TikTok](https://www.tiktok.com/@roadsteamer)
Jess Piper,Left-Leaning,-142,71844,-213103,31,2318,346456,346456,[TikTok](https://tiktok.com/@jesspipermo)
Vote In or Out,Left-Leaning,,71722,,388,185,601479,601479,[TikTok](https://www.tiktok.com/@voteinorout)
Kd Maga,Right-Leaning,-62,71506,-52021,3,23835,547300,547300,[TikTok](https://www.tiktok.com/@kaelandorr)
Ben Cohen,Left-Leaning,-151,71134,-238984,7,10162,275977,275977,[TikTok](https://www.tiktok.com/@yobencohen)
Teacher Sandra,Neutral,-227,70713,-500006,2,35357,333681,333681,[TikTok](https://www.tiktok.com/@teachersandra03)
Senate Strategic Communications Committee (SSCC),Left-Leaning,-143,70317,-210586,13,5409,416229,416229,[TikTok](https://www.tiktok.com/@senateinsession)
Katherine Clark,Left-Leaning,218,69538,58970,17,4090,1049656,1049656,[TikTok](https://www.tiktok.com/@katherineclark)
Gemma Talks,Left-Leaning,-60,69058,-50336,28,2466,389289,389289,[TikTok](https://www.tiktok.com/@gemma_talks)
Graham Allen,Right-Leaning,-43,68154,-34041,9,7573,733738,733738,[TikTok](https://www.tiktok.com/@thegrahamallen)
Elizabeth Beggs,Left-Leaning,,68073,,1,68073,376908,376908,[TikTok](https://www.tiktok.com/@elizabethforvirginia)
Joe Neguse,Left-Leaning,59,67439,23480,6,11240,694748,694748,[TikTok](https://www.tiktok.com/@repjoeneguse)
Elissa Slotkin,Left-Leaning,306,67342,63187,3,22447,817172,817172,[TikTok](https://www.tiktok.com/@elissaslotkinhq)
The Trumpest,Right-Leaning,177,66783,51862,30,2226,672789,672789,[TikTok](https://tiktok.com/@thetrumpest)
ABC 7 News - WJLA,Neutral,,66525,,2,33263,1309997,1309997,[TikTok](https://www.tiktok.com/@7newsdc)
The 'Gander,Left-Leaning,187,66406,52799,36,1845,266036,266036,[TikTok](https://www.tiktok.com/@gandernewsroom)
Informed It Girls,Left-Leaning,,66042,,1,66042,503370,503370,[TikTok](https://www.tiktok.com/@informed.it.girls)
Dan Bongino,Right-Leaning,-33,64080,-22196,63,1017,707394,707394,[TikTok](https://www.tiktok.com/@danbonginox)
Jess Britvich,Left-Leaning,-92,63606,-83729,22,2891,458428,458428,[TikTok](https://www.tiktok.com/@jessbritvich)
Side Line Style,Left-Leaning,,63593,,1,63593,338475,338475,[TikTok](https://www.tiktok.com/@sidelinestyle)
Clout News,Right-Leaning,25,63346,7535,52,1218,1977675,1977675,[TikTok](https://www.tiktok.com/@cloutnews)
Zohare,Left-Leaning,74,62480,26411,52,1202,472929,472929,[TikTok](https://www.tiktok.com/@rudaleh/video/7550406316120902925)
Attorney Ryan,Left-Leaning,29,62271,10102,18,3459,589279,589279,[TikTok](https://tiktok.com/@attorneyryan)
Kenny Walden - 2rawtooreal,Left-Leaning,-178,61752,-271428,26,2375,242949,242949,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Sarah McBride,Left-Leaning,55,61667,21259,21,2937,341185,341185,[TikTok](https://www.tiktok.com/@sarahemcbride)
David Boomer,Left-Leaning,143,61655,42841,48,1284,288977,288977,[TikTok](https://tiktok.com/@empathytour)
