entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Luke Beasley,Left-Leaning,54,271725,116481,11,24702,2869521,2869521,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Cheyenne Hunt,Left-Leaning,104,271123,156923,8,33890,1953509,1953509,[TikTok](https://www.tiktok.com/@cheyennehuntca)
Somaya (arguablysomaya),Left-Leaning,28,268916,66930,28,9604,1319762,1319762,[TikTok](https://www.tiktok.com/@arguablysomaya)
Climate Defiance,Left-Leaning,268,267903,238570,6,44651,1227276,1227276,[TikTok](https://www.tiktok.com/@climatedefiance)
The Woke Ginger,Left-Leaning,0,267253,-24612,89,3003,2288230,2288230,[TikTok](https://tiktok.com/@thewokeginger)
Markwayne Mullin,Right-Leaning,-95,267246,-516349,27,9898,2233828,2233828,[TikTok](https://www.tiktok.com/@senmullin)
Heidy Torres,Left-Leaning,127,260312,161475,52,5006,2391468,2391468,[TikTok](https://tiktok.com/@heidytorr)
Michael Foote,Left-Leaning,-112,259950,-689116,46,5651,1262747,1262747,[TikTok](https://www.tiktok.com/@michael_foote_)
Pullups Pasta Politics,Left-Leaning,24,259678,66034,128,2029,2439705,2439705,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
The Washington Post,Neutral,-79,257170,-359742,14,18369,2543729,2543729,[TikTok](https://tiktok.com/@washingtonpost)
Adam Kinzinger,Left-Leaning,-79,256649,-357949,22,11666,1531488,1531488,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
KARE 11 Minneapolis,Neutral,124,254917,158233,54,4721,4540365,4540365,[TikTok](https://www.tiktok.com/@kare11news)
The Adam Friedland Show,Left-Leaning,77,247392,123314,11,22490,2056049,2056049,[TikTok](https://www.tiktok.com/@adamfriedlandshowclips)
Kate Glavan,Left-Leaning,131,246395,157536,77,3200,2121624,2121624,[TikTok](https://www.tiktok.com/@kateglavan)
Ian Lightfoot,Left-Leaning,-78,244031,-323806,34,7177,1191441,1191441,[TikTok](https://www.tiktok.com/@ianllightfoot)
Riley Gaines Barker,Right-Leaning,-104,240969,-538504,6,40162,1314812,1314812,[TikTok](https://www.tiktok.com/@rileygaines)
Yassamin Ansari,Left-Leaning,541,238541,237437,2,119271,985984,985984,"[TikTok](https://www.tiktok.com/@repyassansari), [TikTok](https://www.tiktok.com/@yassaminansari)"
WCCO CBS News Minnesota,Neutral,181,236982,180617,27,8777,4278705,4278705,[TikTok](https://www.tiktok.com/@wcconews)
Touré,Left-Leaning,560,231827,231072,7,33118,1070365,1070365,[TikTok](https://www.tiktok.com/@toureshow)
Ro Khanna,Left-Leaning,67,230840,104089,26,8878,1236152,1236152,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
Robert Reich,Left-Leaning,-87,224019,-374033,31,7226,1352884,1352884,[TikTok](https://tiktok.com/@rbreich)
Channel 5 with Andrew Callaghan,Left-Leaning,166,216169,156461,30,7206,1325393,1325393,[TikTok](https://www.tiktok.com/@channel5tiktok)
Scott Galloway,Neutral,303,214644,198021,26,8256,4106282,4106282,[TikTok](https://www.tiktok.com/@profgalloway)
Dave Jorgenson,Neutral,-89,212366,-383850,22,9653,1281828,1281828,[TikTok](https://www.tiktok.com/@davejorgenson)
Zackory Kirk,Left-Leaning,16,211498,30558,38,5566,3741372,3741372,[TikTok](https://www.tiktok.com/@zactivist)
The Zactivist,Left-Leaning,16,211498,30558,38,5566,3741372,3741372,[TikTok](https://tiktok.com/@zactivist)
Isaiah Martin,Left-Leaning,-157,210625,-1325814,36,5851,1213454,1213454,[TikTok](https://tiktok.com/@isaiahrmartin)
The Free Press,Right-Leaning,-191,207529,-2405331,40,5188,2251925,2251925,[TikTok](https://www.tiktok.com/@the.free.press)
FOX 32 Chicago (WFLD),Neutral,-121,206721,-624564,29,7128,2714893,2714893,[TikTok](https://www.tiktok.com/@fox32chicago)
Eric Burnett,Left-Leaning,-28,205980,-99888,27,7629,1054573,1054573,[TikTok](https://www.tiktok.com/@dr.eric.b)
Michael Mezz,Left-Leaning,163,200246,142819,9,22250,1736412,1736412,[TikTok](https://tiktok.com/@michael_mezz)
Suzanne Lambert,Left-Leaning,43,198410,63167,41,4839,921706,921706,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Nessa Diosdado,Left-Leaning,-71,190388,-239352,26,7323,1301326,1301326,[TikTok](https://www.tiktok.com/@nessadiosdado)
New York State,Neutral,512,186930,185635,2,93465,884100,884100,[TikTok](https://www.tiktok.com/@nygov)
Daily Beltway,Right-Leaning,261,180726,156762,80,2259,2809046,2809046,[TikTok](https://www.tiktok.com/@dailybeltway)
Hertraline,Left-Leaning,405,180536,175437,45,4012,1110378,1110378,[TikTok](https://www.tiktok.com/@hertraline)
Gina Hinojosa,Left-Leaning,168,180050,125947,12,15004,1645060,1645060,[TikTok](https://www.tiktok.com/@ginafortexas)
Koch Head,Left-Leaning,-80,179033,-276035,45,3979,1051377,1051377,[TikTok](https://tiktok.com/@kochead)
The Kansas City Star,Neutral,130,178724,107613,17,10513,3077639,3077639,[TikTok](https://www.tiktok.com/@thekansascitystar)
Ilhan Omar,Left-Leaning,32,176210,36719,10,17621,3230732,3230732,"[TikTok](https://www.tiktok.com/@ilhanmn), [TikTok](https://tiktok.com/@rep_ilhan)"
Pissed Magistus,Left-Leaning,-19,175880,-53168,19,9257,1000700,1000700,[TikTok](https://www.tiktok.com/@pissedmagistus)
James Ray (jamesgetpolitical),Left-Leaning,-66,174562,-202156,44,3967,847121,847121,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
James Ray,Left-Leaning,-66,174562,-202156,44,3967,847121,847121,[TikTok](https://tiktok.com/@jamesgetspolitical)
Elizabeth Warren,Left-Leaning,207,173829,136213,4,43457,1384500,1384500,[TikTok](https://www.tiktok.com/@elizabethwarren)
Courtney Park,Left-Leaning,,173636,,1,173636,908877,908877,[TikTok](https://www.tiktok.com/@courtneeypark)
Devin (uniting now),Left-Leaning,85,169337,68758,6,28223,1525438,1525438,[TikTok](https://www.tiktok.com/@unitingnow)
Clip the Crisis,Left-Leaning,413,169166,165175,2,84583,1964567,1964567,[TikTok](https://www.tiktok.com/@clipthecrisis)
Dr. Jennifer Lincoln,Left-Leaning,30,166341,33134,6,27724,2580013,2580013,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
The Rubin Report,Right-Leaning,132,166302,101780,45,3696,2368391,2368391,[TikTok](https://www.tiktok.com/@officialrubinreport)
Rachel Scott,Neutral,-107,166263,-371741,13,12789,2124979,2124979,[TikTok](https://www.tiktok.com/@itsrachelscott)
Bernie Sanders,Left-Leaning,-65,165892,-169634,9,18432,1212600,1212600,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Jeffery Mead,Right-Leaning,-97,162905,-315662,16,10182,1049090,1049090,[TikTok](https://tiktok.com/@the_jefferymead)
Texas Paul,Left-Leaning,-25,160318,-51386,36,4453,993689,993689,[TikTok](https://www.tiktok.com/@paultx890)
Jessica (Ka) Burbank,Left-Leaning,102,160031,78057,19,8423,752037,752037,[TikTok](https://tiktok.com/@kaburbank)
Daricka (gymwaifu1),Left-Leaning,423,156457,153260,11,14223,2115325,2115325,[TikTok](https://www.tiktok.com/@gymwaifu1)
Black Girls Who Brunch - Erika Harrison,Left-Leaning,49,155308,40952,66,2353,1376894,1376894,[TikTok](https://www.tiktok.com/@blackgirlswhobrunch)
HYGO News,Right-Leaning,85,154618,64016,278,556,6163383,6163383,[TikTok](https://www.tiktok.com/@hygonews)
Matt Walsh,Right-Leaning,0,153986,1209,62,2484,1982124,1982124,[TikTok](https://www.tiktok.com/@mattwalsh_)
Jess Britvich,Left-Leaning,43,147335,31266,25,5893,706701,706701,[TikTok](https://www.tiktok.com/@jessbritvich)
Women's March,Left-Leaning,383,145505,140492,14,10393,534236,534236,[TikTok](https://tiktok.com/@womensmarch)
SimpleBlackTheory,Left-Leaning,35,144957,24013,6,24160,1251909,1251909,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Dr. Mona Amin - PedsDocTalk,Left-Leaning,22,144342,15959,39,3701,2799397,2799397,[TikTok](https://www.tiktok.com/@pedsdoctalk)
NBC10 Boston,Neutral,-42,142228,-101340,9,15803,2441400,2441400,[TikTok](https://www.tiktok.com/@nbc10boston)
Eumie Michelle,Left-Leaning,,140034,,1,140034,647776,647776,[TikTok](https://www.tiktok.com/@eumiexx)
Brandon Tatum,Right-Leaning,-41,139610,-86169,19,7348,1057380,1057380,[TikTok](https://tiktok.com/@theofficertatum)
Hakeem Jeffries,Left-Leaning,-7,137224,-15078,20,6861,1068230,1068230,[TikTok](https://www.tiktok.com/@leaderjeffries)
Meghan Elinor,Right-Leaning,-104,134458,-294753,68,1977,714356,714356,[TikTok](https://www.tiktok.com/@meghanelinor)
Josh Helfgott,Left-Leaning,93,133239,55057,6,22207,818100,818100,[TikTok](https://tiktok.com/@joshhelfgott)
Davidson Boswell,Left-Leaning,138,128391,75888,24,5350,813672,813672,[TikTok](https://www.tiktok.com/@davidsonboswell)
Gerlyn Henry,Left-Leaning,78,127647,41121,24,5319,501353,501353,[TikTok](https://www.tiktok.com/@rev.gerlynhenry)
ecofran,Left-Leaning,308,125806,115484,20,6290,2927586,2927586,[TikTok](https://tiktok.com/@ecofran)
Joy-Ann Reid,Left-Leaning,-107,123982,-298613,28,4428,728896,728896,[TikTok](https://www.tiktok.com/@joyreidofficial)
NBC 4 Los Angeles,Neutral,-39,123799,-69819,31,3994,2957839,2957839,[TikTok](https://www.tiktok.com/@nbcla)
Kd Maga,Right-Leaning,59,123527,23275,9,13725,1916000,1916000,[TikTok](https://www.tiktok.com/@kaelandorr)
Peter Doocy,Right-Leaning,95,123376,52270,3,41125,1092062,1092062,[TikTok](https://www.tiktok.com/@peterdoocyfox)
Zak Kimball,Left-Leaning,5,121812,-9932,9,13535,773600,773600,[TikTok](https://www.tiktok.com/@zak.kimball)
"THV11 (KTHV, CBS)",Neutral,214,121098,96371,9,13455,1007518,1007518,[TikTok](https://www.tiktok.com/@thv_11)
Casey Mama Sissie,Left-Leaning,156,120638,79826,39,3093,726506,726506,[TikTok](https://tiktok.com/@mamasissiesays)
Bloomberg Business,Neutral,-25,120077,-36165,36,3335,3047875,3047875,[TikTok](https://www.tiktok.com/@bloombergbusiness)
I'm So ATL,Left-Leaning,403,119930,116950,49,2448,590513,590513,[TikTok](https://www.tiktok.com/@imsoatlmoments_)
Gemma Talks,Left-Leaning,-43,119394,-66706,34,3512,493579,493579,[TikTok](https://www.tiktok.com/@gemma_talks)
CBS News Sacramento,Neutral,82,118917,42937,8,14865,1577624,1577624,[TikTok](https://www.tiktok.com/@cbssacramento)
Austin Archer,Left-Leaning,32,118100,7495,13,9085,467049,467049,[TikTok](https://www.tiktok.com/@yourpal_austin)
Todd,Right-Leaning,-93,116492,-203593,101,1153,851792,851792,[TikTok](https://www.tiktok.com/@toddistalking2.0)
