entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Just Peachy (patrioticpeach),Right-Leaning,104,309798,173207,23,13469,2252967,2252967,[TikTok](https://www.tiktok.com/@politipeach)
Bernie Sanders,Left-Leaning,31,307577,46863,31,9922,2944143,2944143,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Last Week Tonight with John Oliver,Left-Leaning,53,305786,81594,20,15289,2898319,2898319,[TikTok](https://tiktok.com/@lastweektonighthbo)
The Washington Post,Neutral,-86,305552,-526648,6,50925,4253400,4253400,[TikTok](https://tiktok.com/@washingtonpost)
Mario J Pentn,Right-Leaning,26,303839,36470,209,1454,4296275,4296275,[TikTok](https://www.tiktok.com/@mariojpenton)
Eric Burnett,Left-Leaning,75,299183,125173,13,23014,1774493,1774493,[TikTok](https://www.tiktok.com/@dr.eric.b)
CBS New York,Neutral,-91,289260,-558425,76,3806,4972397,4972397,[TikTok](https://www.tiktok.com/@cbsnewyork)
Wired,Neutral,33,284033,39537,52,5462,3771710,3771710,[TikTok](https://www.tiktok.com/@wired)
KARE 11 Minneapolis,Neutral,-108,283581,-736391,312,909,5598557,5598557,[TikTok](https://www.tiktok.com/@kare11news)
Brian Entin,Neutral,-152,282903,-1625769,23,12300,4130438,4130438,[TikTok](https://www.tiktok.com/@brianentin)
The Tennessee Holler,Left-Leaning,-49,280513,-272817,376,746,3203136,3203136,[TikTok](https://www.tiktok.com/@thetnholler)
Liz Oyer,Left-Leaning,,271729,,9,30192,1318386,1318386,[TikTok](https://www.tiktok.com/@lawyer.oyer)
Haley Metzger - Mayor Haley,Left-Leaning,-28,268222,-156573,15,17881,1080429,1080429,[TikTok](https://www.tiktok.com/@haley.metzger)
Pastor Paul Drees,Left-Leaning,-44,267223,-221670,15,17815,1209030,1209030,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Link Lauren,Right-Leaning,-100,261934,-606879,10,26193,1642726,1642726,[TikTok](https://tiktok.com/@itslinklauren)
Koch Head,Left-Leaning,51,260943,67622,63,4142,2120575,2120575,[TikTok](https://tiktok.com/@kochead)
Parker Sedgwick,Left-Leaning,38,259187,34988,27,9600,3083537,3083537,[TikTok](https://www.tiktok.com/@parkergetajob)
Jasmine Crockett,Left-Leaning,-84,259186,-481388,6,43198,1859534,1859534,[TikTok](https://tiktok.com/@jasmineforus)
Jess Craven,Left-Leaning,-78,250658,-430201,69,3633,970102,970102,[TikTok](https://tiktok.com/@jesscraven101)
HuffPost,Left-Leaning,-64,250463,-347755,38,6591,4217830,4217830,[TikTok](https://www.tiktok.com/@huffpost)
Ed Markey,Left-Leaning,345,248975,233720,32,7780,2614824,2614824,"[TikTok](https://www.tiktok.com/@senmarkey), [TikTok](https://tiktok.com/@ed_markey)"
Los Angeles Times,Neutral,20,248468,6895,73,3404,3666609,3666609,[TikTok](https://www.tiktok.com/@latimes)
SimpleBlackTheory,Left-Leaning,25,245699,13690,7,35100,1764665,1764665,[TikTok](https://www.tiktok.com/@simpleblacktheory)
GLAAD,Left-Leaning,197,244405,189887,33,7406,1473331,1473331,[TikTok](https://tiktok.com/@glaad)
followtheleighder,Left-Leaning,,237702,,88,2701,2273288,2273288,[TikTok](https://www.tiktok.com/@followtheleighder)
CBS Texas,Neutral,393,236968,227649,117,2025,3638098,3638098,[TikTok](https://www.tiktok.com/@cbsnewstexas)
FOX 5 DC (WTTG),Neutral,-5,236437,-43037,36,6568,3737971,3737971,[TikTok](https://www.tiktok.com/@fox5dc)
Jacob Simon,Neutral,173,236338,171110,13,18180,936404,936404,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Wear The Peace,Neutral,82,235741,104538,46,5125,1860600,1860600,[TikTok](https://www.tiktok.com/@wearthepeaceco)
The Justice Guy,Left-Leaning,110,234659,125388,64,3667,2748828,2748828,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Walter Masterson,Left-Leaning,-95,233698,-475207,12,19475,1356378,1356378,[TikTok](https://www.tiktok.com/@waltermasterson)
Keith Edwards,Left-Leaning,64,233296,82568,16,14581,1738400,1738400,[TikTok](https://www.tiktok.com/@keithedwards)
Sari Beth Rosenberg,Left-Leaning,278,231518,205260,26,8905,943165,943165,[TikTok](https://www.tiktok.com/@saribethrose)
Kd Maga,Right-Leaning,420,230119,223933,8,28765,2363756,2363756,[TikTok](https://www.tiktok.com/@kaelandorr)
Pissed Magistus,Left-Leaning,37,223907,34775,16,13994,1376485,1376485,[TikTok](https://www.tiktok.com/@pissedmagistus)
Austin American-Statesman,Neutral,,222421,,1,222421,2300000,2300000,[TikTok](https://www.tiktok.com/@austin_statesman)
WTHR Indianapolis,Neutral,98,221411,108295,215,1030,4394587,4394587,[TikTok](https://www.tiktok.com/@wthrcom)
The Arizona Republic,Neutral,-171,220709,-1356272,62,3560,5723102,5723102,[TikTok](https://www.tiktok.com/@azcentral)
slaythegop,Left-Leaning,-79,220052,-340528,12,18338,1599951,1599951,[TikTok](https://www.tiktok.com/@slaythegop)
Rantz,Left-Leaning,40,219783,40070,43,5111,1493648,1493648,[TikTok](https://www.tiktok.com/@_rxntz_)
Fox 13 Seattle,Neutral,-200,219261,-2038342,69,3178,2382610,2382610,[TikTok](https://www.tiktok.com/@fox13seattle)
Chris Mowrey,Left-Leaning,86,218852,101446,14,15632,1391968,1391968,[TikTok](https://www.tiktok.com/@chrisdmowrey)
_awasanneh,Neutral,-5,218348,-31494,22,9925,701084,701084,[TikTok](https://tiktok.com/@_awasanneh)
FOX6 News Milwaukee (WITI),Neutral,555,218320,217268,9,24258,6263630,6263630,[TikTok](https://www.tiktok.com/@fox6milwaukee)
WCCO CBS News Minnesota,Neutral,-63,215361,-211661,84,2564,4227054,4227054,[TikTok](https://www.tiktok.com/@wcconews)
Twig,Left-Leaning,487,214749,212465,76,2826,1857354,1857354,[TikTok](https://www.tiktok.com/@heyitstwig25)
Fox 10 Phoenix,Neutral,128,213536,135616,24,8897,2324771,2324771,[TikTok](https://www.tiktok.com/@fox10phoenix)
Democratic Governors Association (DGA),Left-Leaning,-119,209766,-553885,26,8068,1272365,1272365,[TikTok](https://tiktok.com/@demgovs)
Abdalkarim,Neutral,-75,209297,-271862,22,9514,345694,345694,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
CAP Action,Left-Leaning,209,207461,166404,42,4940,1725208,1725208,[TikTok](https://tiktok.com/@fightforprogress)
Riley Gaines Barker,Right-Leaning,-107,207376,-444807,11,18852,1535741,1535741,[TikTok](https://www.tiktok.com/@rileygaines)
Suzanne Lambert,Left-Leaning,-18,204737,-52853,40,5118,853572,853572,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Angel Barragan,Left-Leaning,156,200949,141983,59,3406,1322677,1322677,[TikTok](https://tiktok.com/@senor_barragan)
Sebastian Colnaghi,Left-Leaning,,200420,,1,200420,1009059,1009059,[TikTok](https://www.tiktok.com/@sebastiancolnaghi)
Bloomberg Business,Neutral,-29,196931,-74606,54,3647,6172111,6172111,[TikTok](https://www.tiktok.com/@bloombergbusiness)
The Adam Carolla Show,Right-Leaning,32,195077,33299,47,4151,3411571,3411571,[TikTok](https://www.tiktok.com/@theadamcarollashow)
TalkUrShxxtNene,Left-Leaning,193,193452,148130,14,13818,862006,862006,[TikTok](https://www.tiktok.com/@jusnene)
Majority 54,Left-Leaning,248,193404,166705,39,4959,2140558,2140558,[TikTok](https://www.tiktok.com/@jasonkander)
NBC 5 DFW,Neutral,54,191578,61770,69,2776,2780136,2780136,[TikTok](https://www.tiktok.com/@nbcdfw)
ZynTech,Left-Leaning,-136,191036,-601547,1,191036,1581852,1581852,[TikTok](https://www.tiktok.com/@zyn_tech/)
Throw Black TV,Left-Leaning,-60,187153,-170076,49,3819,1336648,1336648,[TikTok](https://www.tiktok.com/@throwblacktv)
Anthony Kort,Right-Leaning,85,182715,78814,33,5537,1314846,1314846,[TikTok](https://www.tiktok.com/@anthonykort)
Claudio Vallejo,Left-Leaning,29,176742,21300,54,3273,1814386,1814386,[TikTok](https://tiktok.com/@whatsupcv)
Jamelle Bouie,Left-Leaning,51,175659,46166,27,6506,1008890,1008890,[TikTok](https://tiktok.com/@jamellebouie)
Both Sides News,Neutral,-20,174860,-61167,95,1841,2022448,2022448,[TikTok](https://www.tiktok.com/@bothsidesnews)
JD Vance,Right-Leaning,61,171180,53700,5,34236,2759718,2759718,[TikTok](https://www.tiktok.com/@jd)
Black Love In Media,Left-Leaning,23,171173,11882,43,3981,1164994,1164994,[TikTok](https://www.tiktok.com/@blackloveinmedia)
Yeganeh Mafaher,Left-Leaning,-8,169948,-40122,19,8945,1021889,1021889,[TikTok](https://www.tiktok.com/@littleyeg)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-197,169063,-1270549,27,6262,972562,972562,[TikTok](https://www.tiktok.com/@travelingnurse)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-60,168792,-154090,27,6252,1258590,1258590,[TikTok](https://www.tiktok.com/@joepags)
BreakThrough News,Left-Leaning,-9,167724,-38588,95,1766,1589903,1589903,[TikTok](https://www.tiktok.com/@btnewsroom)
Kaitlyn Hennessy,Left-Leaning,100,167441,85191,126,1329,1700865,1700865,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Chris Glover - Generic Art Dad,Left-Leaning,18,167293,10113,6,27882,873037,873037,[TikTok](https://tiktok.com/@genericartdad)
WRDW / WAGT News 12 (Augusta CBS/NBC),Neutral,,166387,,1,166387,1055375,1055375,[TikTok](https://www.tiktok.com/@wrdwnews12)
WVUE FOX 8 New Orleans,Neutral,-116,165641,-397329,40,4141,3545667,3545667,[TikTok](https://www.tiktok.com/@fox8nola)
Drinkable Bryan,Left-Leaning,279,165623,148548,8,20703,1187648,1187648,[TikTok](https://www.tiktok.com/@drinkablebryan)
Senate Strategic Communications Committee (SSCC),Left-Leaning,-62,164740,-138063,14,11767,2881454,2881454,[TikTok](https://www.tiktok.com/@senateinsession)
Adam Schiff,Left-Leaning,82,162917,71187,43,3789,2188266,2188266,"[TikTok](https://www.tiktok.com/@adamschiff), [TikTok](https://www.tiktok.com/@senadamschiff)"
