entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
CJ Pearson,Right-Leaning,160,88823,88339,6,14804,705925,705925,[TikTok](https://tiktok.com/@thecjpearson)
Date Right Stuff,Right-Leaning,-116,87031,-246010,1,87031,886308,886308,[TikTok](https://tiktok.com/@daterightstuff)
Lisandra Vazquez,Left-Leaning,-126,83825,-331731,3,27942,514362,514362,[TikTok](https://tiktok.com/@lisandravcomedy)
Haley Lickstein,Left-Leaning,32,83367,69159,71,1174,1360781,1360781,[TikTok](https://www.tiktok.com/@haleylickstein)
Lisa Remillard,Neutral,,81022,,3,27007,869764,869764,[TikTok](https://tiktok.com/@lisaremillard)
Elizabeth Booker Houston - Bookers Squared,Left-Leaning,-112,80198,-212644,24,3342,336950,336950,[TikTok](https://www.tiktok.com/@bookersquared)
Luke Beasley,Left-Leaning,-44,80069,-2525,30,2669,1161712,1161712,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Democracy Now!,Left-Leaning,,79655,,35,2276,386166,386166,[TikTok](https://www.tiktok.com/@democracynow.org)
Matt Gordon,Left-Leaning,-108,77666,-168935,17,4569,371104,371104,[TikTok](https://www.tiktok.com/@usmcangryveteran)
The JAAM,Left-Leaning,-45,77563,-1848,15,5171,280822,280822,[TikTok](https://www.tiktok.com/@jwilliamj)
Savannah Craven,Right-Leaning,,75510,,14,5394,325089,325089,[TikTok](https://tiktok.com/@savannahacraven)
60 Minutes,Neutral,-89,72954,-87818,1,72954,2229568,2229568,[TikTok](https://tiktok.com/@60minutes)
Tiffany Cianci,Neutral,-155,69707,-589815,14,4979,1464162,1464162,[TikTok](https://tiktok.com/@tiffanycianci)
Judge Jeanine Pirro,Right-Leaning,-53,69467,-25856,13,5344,520625,520625,[TikTok](https://www.tiktok.com/@jeanine.pirro2)
Kahlil Greene,Left-Leaning,-48,66761,-11474,12,5563,376765,376765,[TikTok](https://www.tiktok.com/@kahlilgreene)
Public Citizen,Left-Leaning,-13,66716,34013,18,3706,499335,499335,[TikTok](https://tiktok.com/@public_citizen)
Terrence K. Williams,Right-Leaning,,66493,,6,11082,247916,247916,[TikTok](https://www.tiktok.com/@terrencekwilliams)
USA Today,Neutral,,65571,,2,32786,2324220,2324220,[TikTok](https://www.tiktok.com/@usatoday)
Hello America,Right-Leaning,-8,64664,37312,27,2395,467226,467226,[TikTok](https://tiktok.com/@helloamericasup)
Ilhan Omar,Left-Leaning,,64419,,1,64419,1402097,1402097,[TikTok](https://tiktok.com/@rep_ilhan)
The Wall Street Journal,Neutral,130,63946,63238,3,21315,3326203,3326203,[TikTok](https://www.tiktok.com/@wallstreetjournal)
News Nation,Neutral,-58,63291,-17881,4,15823,1732019,1732019,[TikTok](https://www.tiktok.com/@newsnationnow)
DailyDose Of Masculinity,Right-Leaning,-127,61023,-220521,4,15256,1014267,1014267,[TikTok](https://www.tiktok.com/@men_world_)
Don Lemon,Left-Leaning,16,60663,48787,1,60663,1050875,1050875,[TikTok](https://tiktok.com/@donlemon)
Jordan Peterson,Right-Leaning,-87,60028,-75385,6,10005,914919,914919,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Teacher Pay with Kristen,Left-Leaning,-60,59511,-19717,46,1294,1032908,1032908,[TikTok](https://www.tiktok.com/@teacherpaywithk)
AB Burns-Tucker,Left-Leaning,-57,58641,-15657,24,2443,277915,277915,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Michael Mezz,Left-Leaning,-20,56525,27914,8,7066,284520,284520,[TikTok](https://tiktok.com/@michael_mezz)
Matthew Rein,Left-Leaning,50,52585,47326,42,1252,600966,600966,[TikTok](https://tiktok.com/@matthew.rein)
Ariella M. Elm,Left-Leaning,,52472,,38,1381,399801,399801,[TikTok](https://www.tiktok.com/@ariella.elm)
Ed Galvatron Paris,Right-Leaning,91,52316,50794,2,26158,391138,391138,[TikTok](https://www.tiktok.com/@edgalvatronparis)
UKUSpolitics,Left-Leaning,-126,51999,-186769,26,2000,797603,797603,[TikTok](https://tiktok.com/@ukuspolitics)
AARP,Left-Leaning,-27,51344,21917,10,5134,1317251,1317251,[TikTok](https://tiktok.com/@aarp)
Pink News,Left-Leaning,,50477,,1,50477,499017,499017,[TikTok](https://tiktok.com/@pinknews)
Matthew Hahn,Neutral,-59,48774,-10845,8,6097,577705,577705,[TikTok](https://tiktok.com/@hahnscratch)
Neverwoke,Right-Leaning,-24,48761,22325,7,6966,486736,486736,[TikTok](https://www.tiktok.com/@never.woke)
Reecie Colbert,Left-Leaning,-9,48458,30348,38,1275,252051,252051,[TikTok](https://tiktok.com/@reeciecolbert)
Paola Ramos,Left-Leaning,-6,46082,29561,4,11521,308931,308931,[TikTok](https://www.tiktok.com/@pa0ram0s)
Alyssa Barber,Left-Leaning,-115,44767,-115704,11,4070,523402,523402,[TikTok](https://tiktok.com/@newlifestyleabb)
Reuben Woodall,Left-Leaning,,44521,,24,1855,244500,244500,[TikTok](https://tiktok.com/@reubenwoodall)
Haleeyy,Right-Leaning,83,44248,42828,39,1135,217227,217227,[TikTok](https://www.tiktok.com/@__haleeyy)
Melanie Stansbury,Left-Leaning,,43990,,2,21995,344240,344240,[TikTok](https://tiktok.com/@repstansbury)
Mark Pocan,Left-Leaning,-6,43302,29123,10,4330,313870,313870,[TikTok](https://tiktok.com/@repmarkpocan)
Keith Edwards,Left-Leaning,,42910,,8,5364,1218274,1218274,[TikTok](https://www.tiktok.com/@keithedwards)
Distill Social,Left-Leaning,-31,42734,18834,33,1295,313615,313615,[TikTok](https://www.tiktok.com/@distillsocial)
TrueVox,Right-Leaning,,42223,,3,14074,939095,939095,[TikTok](https://tiktok.com/@truvoxpolitical)
Students for Life of America,Right-Leaning,-51,42023,4096,5,8405,239268,239268,[TikTok](https://www.tiktok.com/@studentsforlife)
Daily Wire,Right-Leaning,-236,41619,-3241243,6,6937,416538,416538,[TikTok](https://tiktok.com/@dailywire)
Jake Tapper,Neutral,-45,41546,10306,21,1978,749376,749376,[TikTok](https://www.tiktok.com/@jaketapper)
sabrina.sustainable.life,Left-Leaning,9,39070,31619,17,2298,332090,332090,[TikTok](https://tiktok.com/@sabrina.sustainable.life)
Johnny Palmadessa,Left-Leaning,-72,36782,-18550,17,2164,334391,334391,[TikTok](https://tiktok.com/@johnnypalmadessa)
Taterbanditnews,Right-Leaning,,36318,,2,18159,130714,130714,[TikTok](https://www.tiktok.com/@sassholehitman)
Trish Regan,Right-Leaning,-7,36315,25872,1,36315,1495780,1495780,[TikTok](https://www.tiktok.com/@trishregan)
Zak Kimball,Left-Leaning,-72,35948,-16398,2,17974,228893,228893,[TikTok](https://www.tiktok.com/@zak.kimball)
Jon Cooper - Counterpoint Politics,Left-Leaning,7,35719,28520,13,2748,288898,288898,[TikTok](https://tiktok.com/@counterpointpolitics)
CTV Your Morning,Neutral,-121,34865,-102528,8,4358,1172161,1172161,[TikTok](https://www.tiktok.com/@yourmorningctv)
Jon Root,Right-Leaning,-24,34323,17808,34,1010,916977,916977,[TikTok](https://tiktok.com/@jonnyroot_)
Judicial Watch,Right-Leaning,-60,30560,-6288,61,501,233684,233684,[TikTok](https://www.tiktok.com/@judicialwatch)
Gen-Z for Change,Left-Leaning,-86,30377,-37293,28,1085,396420,396420,[TikTok](https://tiktok.com/@genzforchange)
Joshua Doss,Left-Leaning,-104,30325,-70616,4,7581,129820,129820,[TikTok](https://www.tiktok.com/@doss.discourse)
_awasanneh,Neutral,45,30042,27616,7,4292,104636,104636,[TikTok](https://tiktok.com/@_awasanneh)
Stephen Amon,Left-Leaning,,28876,,12,2406,137720,137720,[TikTok](https://tiktok.com/@stephenamon)
Dream Defenders,Left-Leaning,,27951,,2,13976,132717,132717,[TikTok](https://tiktok.com/@thedreamdefenders)
Whitney Plus Five,Right-Leaning,5,27276,20765,63,433,366139,366139,[TikTok](https://www.tiktok.com/@whitplusfive)
The Canceled Christian,Left-Leaning,94,26645,26158,3,8882,247196,247196,[TikTok](https://www.tiktok.com/@canceledchristian)
The Lincoln Project,Left-Leaning,-69,26211,-10781,4,6553,183287,183287,[TikTok](https://www.tiktok.com/@thelincolnproject)
Josh Greene - Josh the Progressive,Left-Leaning,10,25220,19726,13,1940,355959,355959,[TikTok](https://tiktok.com/@peacefulprogressive)
The Hill,Neutral,64,24119,22909,5,4824,800219,800219,[TikTok](https://tiktok.com/@thehillpolitics)
Ruben Gallego,Left-Leaning,47,22772,20921,4,5693,197146,197146,[TikTok](https://www.tiktok.com/@rubengallegoaz)
Proud Union Guy,Left-Leaning,-87,21840,-29664,22,993,375078,375078,[TikTok](https://tiktok.com/@proudunionguy)
Stand Up America,Left-Leaning,129,21190,21060,15,1413,408458,408458,[TikTok](https://tiktok.com/@standup.america)
Stacey Abrams,Left-Leaning,-5,21097,14272,5,4219,168895,168895,[TikTok](https://tiktok.com/@staceyabrams)
Amelia Montooth,Left-Leaning,39,19871,17815,7,2839,414432,414432,[TikTok](https://tiktok.com/@ameliamontooth)
The Adam Carolla Show,Right-Leaning,,19583,,1,19583,245251,245251,[TikTok](https://www.tiktok.com/@theadamcarollashow)
Grand Ole Evan,Right-Leaning,-22,19550,11201,1,19550,142859,142859,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Tayhlor Coleman,Left-Leaning,-25,18628,9808,22,847,114799,114799,[TikTok](https://www.tiktok.com/@tayhlorcoleman)
Aaron Geer,Right-Leaning,5,18304,13788,7,2615,188235,188235,[TikTok](https://www.tiktok.com/@aaron.geer)
Chrissy Clark,Right-Leaning,-127,18145,-96713,13,1396,119677,119677,[TikTok](https://www.tiktok.com/@chrissyclark_)
Sunrise Movement,Left-Leaning,-92,18056,-28307,7,2579,80666,80666,[TikTok](https://tiktok.com/@sunrisemvmt)
Head in the Office,Left-Leaning,37,17998,16163,1,17998,189043,189043,[TikTok](https://www.tiktok.com/@headintheoffice)
Nachelle Davis,Left-Leaning,11,17846,13859,32,558,117850,117850,[TikTok](https://www.tiktok.com/@ogofthehrc)
American Bridge 21st Century,Left-Leaning,103,17547,17315,18,975,654389,654389,[TikTok](https://tiktok.com/@american_bridge)
aidanpleasestoptalking,Left-Leaning,58,17267,16349,10,1727,175827,175827,[TikTok](https://tiktok.com/@aidanpleasestoptalking)
Taylor Smoke,Left-Leaning,-95,17022,-29044,23,740,187917,187917,[TikTok](https://tiktok.com/@taysmokedank)
Marianne Williamson,Left-Leaning,12,16721,13365,23,727,150086,150086,[TikTok](https://tiktok.com/@marwilliamsonofficial)
Kay,Right-Leaning,127,16427,16385,3,5476,139364,139364,[TikTok](https://www.tiktok.com/@kayleighhhlynnnn)
Mother Jones,Left-Leaning,82,16290,15859,13,1253,112314,112314,[TikTok](https://www.tiktok.com/@motherjonesmag)
Qasim Rashid,Left-Leaning,-100,15779,-30303,9,1753,71206,71206,[TikTok](https://tiktok.com/@qasim.rashid)
Laysie B,Left-Leaning,,15477,,8,1935,56177,56177,[TikTok](https://tiktok.com/@laysieeeb)
Andy Frisella,Right-Leaning,-64,15265,-3287,168,91,170032,170032,[TikTok](https://www.tiktok.com/@personal.excellence)
Rl,Right-Leaning,,14689,,2,7345,103003,103003,[TikTok](https://www.tiktok.com/@republican.latina)
Jay Jay Ghatt,Left-Leaning,,14541,,1,14541,939605,939605,[TikTok](https://www.tiktok.com/@jayjayglegal)
CAP Action,Left-Leaning,-119,14046,-47757,21,669,198881,198881,[TikTok](https://tiktok.com/@fightforprogress)
Center for American Progress,Left-Leaning,48,13591,12723,7,1942,161698,161698,[TikTok](https://tiktok.com/@americanprogress)
Black Tea News,Right-Leaning,-5,13511,9378,38,356,131800,131800,[TikTok](https://www.tiktok.com/@blackteanews)
Claudio Vallejo,Left-Leaning,,13032,,17,767,82077,82077,[TikTok](https://tiktok.com/@whatsupcv)
Red Wine and Blue,Left-Leaning,29,13031,11688,15,869,78640,78640,[TikTok](https://tiktok.com/@redwineblueusa)
Benny Johnson,Right-Leaning,-93,12597,-18436,4,3149,77321,77321,[TikTok](https://tiktok.com/@realbennyjohnson)
Ernest Crim III,Left-Leaning,-75,12435,-6289,18,691,56037,56037,[TikTok](https://www.tiktok.com/@mrcrim3)
Sari Beth Rosenberg,Left-Leaning,-32,12337,5791,63,196,246141,246141,[TikTok](https://www.tiktok.com/@saribethrose)
Molly,Left-Leaning,7,12299,10116,23,535,103274,103274,[TikTok](https://tiktok.com/@mollz_martini)
Sara Jacobs,Left-Leaning,,12188,,1,12188,88261,88261,[TikTok](https://www.tiktok.com/@repsarajacobs)
Miss America,Right-Leaning,,11572,,1,11572,81144,81144,[TikTok](https://www.tiktok.com/@missamericaxx)
Kiera Spann,Left-Leaning,-160,11411,-111176,19,601,70837,70837,[TikTok](https://tiktok.com/@famousblonde)
SimpleBlackTheory,Left-Leaning,82,10973,10746,1,10973,82188,82188,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Georgia Morgan (The Blonde Conservative),Right-Leaning,,10520,,1,10520,48796,48796,[TikTok](https://www.tiktok.com/@blondeconservative)
Yahoo Finance,Neutral,3,10510,8420,3,3503,984199,984199,[TikTok](https://tiktok.com/@yahoofinance)
TalkUrShxxtNene,Left-Leaning,,9993,,1,9993,58265,58265,[TikTok](https://www.tiktok.com/@jusnene)
Protect Our Care,Left-Leaning,34,9743,8912,15,650,128730,128730,[TikTok](https://tiktok.com/@protectourcare)
That Union Laborer - Chelsea,Left-Leaning,-26,9639,5238,46,210,147147,147147,[TikTok](https://www.tiktok.com/@thatunionlaborer)
Andrxw (andrewtoworld),Left-Leaning,,9590,,1,9590,59377,59377,[TikTok](https://www.tiktok.com/@andrewtoworld)
Adam Calhoun (ACAL),Right-Leaning,54,9323,8882,4,2331,130346,130346,[TikTok](https://tiktok.com/@adamcalhoun1)
Gina DiVittorio - The Pocket Report,Left-Leaning,-194,9060,-174415,4,2265,39087,39087,[TikTok](https://tiktok.com/@thepocketreport)
Benjy Kusi,Left-Leaning,-21,8828,4843,14,631,130564,130564,[TikTok](https://tiktok.com/@benjy_lookbook)
Texas Scorecard,Right-Leaning,-80,8675,-5811,145,60,112146,112146,[TikTok](https://tiktok.com/@texasscorecard)
Richie Fontaine,Left-Leaning,-174,8370,-118630,4,2093,38515,38515,[TikTok](https://www.tiktok.com/@fontvne)
victoriaalxndr,Left-Leaning,-63,8304,-13,5,1661,25909,25909,[TikTok](https://www.tiktok.com/@victoriaalxndr)
Millennial Mia,Left-Leaning,38,8303,7737,2,4152,62649,62649,[TikTok](https://www.tiktok.com/@millennial.mia)
Quentin R. Jiles,Left-Leaning,-101,8234,-12794,7,1176,47306,47306,[TikTok](https://www.tiktok.com/@quentinjiles)
Tono Latino - Sylvia Salazar,Left-Leaning,79,8215,8072,7,1174,109746,109746,[TikTok](https://tiktok.com/@tono.latino)
Barrie Rose,Left-Leaning,29,8121,7389,7,1160,67208,67208,[TikTok](https://tiktok.com/@barrierose)
The Justice Guy,Left-Leaning,,8118,,1,8118,448051,448051,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Vox,Left-Leaning,-80,8014,-2721,11,729,126900,126900,[TikTok](https://tiktok.com/@vox)
United Nations,Neutral,-17,8007,5808,11,728,149219,149219,[TikTok](https://www.tiktok.com/@unitednations)
Daria Rose,Left-Leaning,-214,7866,-210884,3,2622,43544,43544,[TikTok](https://www.tiktok.com/@dariarosereal)
Jolly Good Ginger,Left-Leaning,,7854,,3,2618,34966,34966,[TikTok](https://www.tiktok.com/@jolly_gooder_ginger)
PatriotRebel,Right-Leaning,-88,7767,-4386,19,409,48649,48649,[TikTok](https://www.tiktok.com/@patriotrebel2024)
Duke Alexander Moore,Neutral,-107,7686,-12417,6,1281,295390,295390,[TikTok](https://tiktok.com/@dukelovestaxes)
Kes,Left-Leaning,-8,7651,6025,3,2550,27898,27898,[TikTok](https://tiktok.com/@kes.gg)
ecofran,Left-Leaning,-83,7574,-2857,7,1082,37648,37648,[TikTok](https://tiktok.com/@ecofran)
Jobob Taeleifi,Right-Leaning,-101,7557,-10056,5,1511,94797,94797,[TikTok](https://tiktok.com/@thejobob)
Chad Prather,Right-Leaning,-62,6575,413,13,506,50213,50213,[TikTok](https://www.tiktok.com/@chadprather)
Mike Sheridan,Left-Leaning,35,6366,5930,9,707,173317,173317,[TikTok](https://tiktok.com/@immikesheridan)
Kerry Robertson,Left-Leaning,-30,6259,3524,10,626,37730,37730,[TikTok](https://tiktok.com/@kerr.bear3.0)
Emmet Sandberg,Left-Leaning,,6104,,2,3052,45589,45589,[TikTok](https://www.tiktok.com/@campaign.papi)
Turning Point USA,Right-Leaning,,5994,,1,5994,102780,102780,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Girl and The Gov,Left-Leaning,-19,5807,3997,67,87,108300,108300,[TikTok](https://www.tiktok.com/@girlandthegov)
Malynda Hale,Left-Leaning,-137,5786,-29555,18,321,30619,30619,[TikTok](https://www.tiktok.com/@malyndahaleofficial)
leelorising,Right-Leaning,,5561,,1,5561,40121,40121,[TikTok](https://www.tiktok.com/@leelorising)
TrumpLatinos,Right-Leaning,-26,5417,3449,8,677,42121,42121,[TikTok](https://www.tiktok.com/@trumplatinos24)
Social Security Works,Left-Leaning,-50,5361,1242,11,487,65682,65682,[TikTok](https://tiktok.com/@socialsecurityworks)
Kat Abughazaleh,Left-Leaning,-55,5348,1001,1,5348,22951,22951,[TikTok](https://tiktok.com/@katmabu)
Braedon Sorbo,Right-Leaning,39,5245,4992,6,874,55552,55552,[TikTok](https://www.tiktok.com/@braedensorbo)
Young Americans for Liberty,Right-Leaning,18,5098,4632,14,364,95098,95098,[TikTok](https://www.tiktok.com/@yaliberty)
Caulin Donaldson,Neutral,-159,5029,-44202,10,503,45210,45210,[TikTok](https://www.tiktok.com/@trashcaulin)
Isaias Hernandez,Left-Leaning,-44,4902,2121,20,245,39067,39067,[TikTok](https://www.tiktok.com/@queerbrownvegan)
NBC New York,Neutral,,4668,,1,4668,128815,128815,[TikTok](https://www.tiktok.com/@nbcnewyork)
Alejandra Gomez,Left-Leaning,-45,4432,1668,46,96,34830,34830,[TikTok](https://www.tiktok.com/@Lilnativegirll)
Selina Wang,Neutral,-68,4104,-772,26,158,96766,96766,[TikTok](https://www.tiktok.com/@selinawangtv)
Vice News,Left-Leaning,-84,3812,-3065,3,1271,97409,97409,[TikTok](https://tiktok.com/@vicenews)
NRDC,Left-Leaning,4,3751,3181,9,417,29433,29433,[TikTok](https://tiktok.com/@nrdc.org)
Fundie Fridays,Left-Leaning,,3746,,2,1873,16967,16967,[TikTok](https://www.tiktok.com/@fundiefridays)
Tiffany Fanae Butler,Right-Leaning,-26,3746,2468,1,3746,13857,13857,[TikTok](https://www.tiktok.com/@thatsme_tiffany)
The Young Turks,Left-Leaning,-176,3646,-51834,3,1215,49286,49286,[TikTok](https://www.tiktok.com/@theyoungturks)
Kali Fontanilla,Right-Leaning,-117,3622,-9654,5,724,17508,17508,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
Reproductive Freedom for All (NARAL),Left-Leaning,-36,3570,1926,14,255,58195,58195,[TikTok](https://www.tiktok.com/@reprofreedomforall)
Alyssa Marie,Right-Leaning,27,3547,3315,2,1774,84227,84227,[TikTok](https://tiktok.com/@alyssamariiee2.0)
AmericaFirst617,Right-Leaning,-209,3457,-111584,5,691,65848,65848,[TikTok](https://www.tiktok.com/@americafirst617)
Brittany Packnett Cunningham,Left-Leaning,36,3182,3011,4,796,22433,22433,[TikTok](https://www.tiktok.com/@mspackyetti)
Women's March,Left-Leaning,-32,3165,1907,11,288,58200,58200,[TikTok](https://tiktok.com/@womensmarch)
Ed Markey,Left-Leaning,,3116,,2,1558,45201,45201,[TikTok](https://tiktok.com/@ed_markey)
Truth Seeking Blondie,Right-Leaning,-57,3114,449,24,130,24945,24945,[TikTok](https://tiktok.com/@truthseekingblondie)
Americans for Tax Fairness,Left-Leaning,-91,3107,-2893,24,129,40273,40273,[TikTok](https://tiktok.com/@4taxfairness)
Alex - allthingslabor,Left-Leaning,-16,2985,2197,15,199,19382,19382,[TikTok](https://www.tiktok.com/@allthingslabor)
Millennial Report,Left-Leaning,-42,2789,1360,3,930,23513,23513,[TikTok](https://www.tiktok.com/@millennialreport)
AJ's Rant Room,Right-Leaning,-6,2616,2131,14,187,13266,13266,[TikTok](https://www.tiktok.com/@ajsrantroom)
NBC Washington,Neutral,-119,2545,-7048,2,1273,45340,45340,[TikTok](https://www.tiktok.com/@nbcwashington)
Amber Starr,Right-Leaning,-80,2487,-1801,5,497,11909,11909,[TikTok](https://tiktok.com/@starringamberr)
AFL-CIO,Left-Leaning,-40,2438,1183,16,152,28502,28502,[TikTok](https://www.tiktok.com/@aflcio)
Last Week Tonight with John Oliver,Left-Leaning,-13,2402,1844,1,2402,25118,25118,[TikTok](https://tiktok.com/@lastweektonighthbo)
Builder's Movement,Neutral,-126,2291,-8334,1,2291,67225,67225,[TikTok](https://www.tiktok.com/@buildersmvt)
Unwokeism,Right-Leaning,,2270,,9,252,18764,18764,[TikTok](https://tiktok.com/@unwokeism)
Mr. Beat,Left-Leaning,-48,2267,860,4,567,32211,32211,[TikTok](https://tiktok.com/@iammrbeat)
JoJo From Jerz,Left-Leaning,-110,2060,-4942,4,515,9287,9287,[TikTok](https://tiktok.com/@JoJoFromJerz)
The Haunted Side,Right-Leaning,-195,2045,-51741,2,1023,40792,40792,[TikTok](https://www.tiktok.com/@thehauntedside)
Conservative News,Right-Leaning,-80,1941,-1523,17,114,25301,25301,[TikTok](https://tiktok.com/@txtrophyhuntfish)
Planned Parenthood,Left-Leaning,-19,1907,1387,8,238,25608,25608,[TikTok](https://tiktok.com/@plannedparenthood)
Pissed Magistus,Left-Leaning,-59,1658,-31,1,1658,10339,10339,[TikTok](https://www.tiktok.com/@pissedmagistus)
Debra Messing,Left-Leaning,27,1650,1582,1,1650,29278,29278,[TikTok](https://tiktok.com/@therealdebramessing)
ItsLuke,Left-Leaning,-342,1623,-1033443,2,812,7657,7657,[TikTok](https://www.tiktok.com/@itsluke7)
Craig Long,Right-Leaning,-159,1488,-17953,4,372,8884,8884,[TikTok](https://tiktok.com/@craiglong45)
Donald Trump was Right,Right-Leaning,-341,1487,-1004996,3,496,13374,13374,[TikTok](https://tiktok.com/@donaldtrumpwasright)
When We All Vote,Left-Leaning,-46,1478,467,5,296,28531,28531,[TikTok](https://tiktok.com/@whenweallvotesquad)
Just Peachy (patrioticpeach),Right-Leaning,,1436,,1,1436,23954,23954,[TikTok](https://www.tiktok.com/@politipeach)
NBC 5 DFW,Neutral,-102,1381,-3068,1,1381,25460,25460,[TikTok](https://www.tiktok.com/@nbcdfw)
Felice,Left-Leaning,-53,1341,178,9,149,13490,13490,[TikTok](https://tiktok.com/@agirlhazznoname)
Lambda Legal,Left-Leaning,-7,1265,995,6,211,20599,20599,[TikTok](https://tiktok.com/@lambdalegal)
Econ with Sarah,Left-Leaning,,1217,,1,1217,8268,8268,[TikTok](https://www.tiktok.com/@econwithsarah)
The Comments Section,Right-Leaning,-298,1214,-306512,1,1214,15306,15306,[TikTok](https://www.tiktok.com/@thecommentssection)
Building Back Together,Left-Leaning,-134,1038,-6976,3,346,9157,9157,[TikTok](https://tiktok.com/@buildingbacktogether)
March For Our Lives,Left-Leaning,0,1012,793,3,337,28927,28927,[TikTok](https://tiktok.com/@amarch4ourlives)
League of Conservation Voters,Left-Leaning,-40,958,265,16,60,8848,8848,[TikTok](https://tiktok.com/@lcvoters)
UAW Union,Left-Leaning,-39,951,347,15,63,15497,15497,[TikTok](https://tiktok.com/@uawunion)
Old School Republicans,Right-Leaning,18,925,882,6,154,12717,12717,[TikTok](https://tiktok.com/@oldschoolrepubs)
Noticias para Inmigrantes,Left-Leaning,-59,924,-91,40,23,41444,41444,[TikTok](https://www.tiktok.com/@noticiasparainmigrantes)
She Builds Bro,Neutral,9,908,814,9,101,14407,14407,[TikTok](https://tiktok.com/@shebuildsbro_)
Brenna Pérez,Left-Leaning,,888,,2,444,13180,13180,[TikTok](https://www.tiktok.com/@perezbrenna)
Common Cause,Left-Leaning,-12,882,652,11,80,7701,7701,[TikTok](https://tiktok.com/@common_cause)
SEIU,Left-Leaning,-86,872,-1166,19,46,8600,8600,[TikTok](https://tiktok.com/@seiu_org)
Nina Turner,Left-Leaning,-51,850,73,7,121,9956,9956,[TikTok](https://tiktok.com/@ninaturneroh)
Climate Power,Left-Leaning,14,827,797,11,75,21684,21684,[TikTok](https://tiktok.com/@climatepower)
Furious Patriot,Right-Leaning,,758,,13,58,54409,54409,[TikTok](https://www.tiktok.com/@furious.patriot)
Charles Booker,Left-Leaning,-109,754,-2996,3,251,4794,4794,[TikTok](https://tiktok.com/@booker4ky)
Gregory Pittman,Left-Leaning,-69,735,-301,3,245,5099,5099,[TikTok](https://www.tiktok.com/@greg_the_uberdriver2)
Graham Allen,Right-Leaning,,721,,3,240,5682,5682,[TikTok](https://www.tiktok.com/@thegrahamallen)
Schuyler Bailar - pinkmantaray,Left-Leaning,-76,719,-531,2,360,4362,4362,[TikTok](https://tiktok.com/@pinkmantaray)
Abortion Access Front,Left-Leaning,-24,689,454,7,98,6710,6710,[TikTok](https://www.tiktok.com/@abortionfront)
Laura Packard,Left-Leaning,-36,662,258,9,74,8340,8340,[TikTok](https://tiktok.com/@laurapackardactivist)
HearMeOutOnThis,Left-Leaning,-157,661,-8071,2,331,8988,8988,[TikTok](https://www.tiktok.com/@realprogressive11)
Brown Girl Green,Left-Leaning,-36,627,244,11,57,5180,5180,[TikTok](https://tiktok.com/@browngirlgreen)
No Nonsense Spirituality,Left-Leaning,,602,,1,602,3586,3586,[TikTok](https://www.tiktok.com/@nononsensespirituality)
Justin Jones,Left-Leaning,,543,,2,272,9018,9018,[TikTok](https://www.tiktok.com/@brotherjones_official)
Team ENOUGH,Left-Leaning,-40,500,100,7,71,6790,6790,[TikTok](https://tiktok.com/@team_enough)
Kristan Hawkins,Right-Leaning,,499,,2,250,4913,4913,[TikTok](https://www.tiktok.com/@kristanmercerhawkins)
Curly,Right-Leaning,,440,,1,440,5931,5931,[TikTok](https://www.tiktok.com/@curlyangel0)
Nancy Mace,Right-Leaning,,434,,1,434,3585,3585,[TikTok](https://www.tiktok.com/@basedmace)
Tiffany Yu,Left-Leaning,-64,401,-271,6,67,3862,3862,[TikTok](https://tiktok.com/@imtiffanyyu)
ElloSteph,Left-Leaning,-120,380,-2946,5,76,6578,6578,[TikTok](https://tiktok.com/@ellosteph)
Myranda Kazos Sievers,Left-Leaning,-15,351,252,1,351,7587,7587,[TikTok](https://www.tiktok.com/@myrandapolisci)
Democracy Docket,Left-Leaning,,351,,4,88,3475,3475,[TikTok](https://tiktok.com/@democracydocket)
Working Families Party,Left-Leaning,-126,334,-3151,2,167,2811,2811,[TikTok](https://tiktok.com/@workingfamiliesparty)
DemCast USA,Left-Leaning,-46,333,-6,10,33,7471,7471,[TikTok](https://tiktok.com/@demcastusa)
uncyoungdemocrats,Left-Leaning,,302,,3,101,3741,3741,[TikTok](https://tiktok.com/@uncyoungdemocrats)
Moms Demand Action for Gun Sense in America,Left-Leaning,-36,237,11,2,119,2461,2461,[TikTok](https://tiktok.com/@momsdemand)
GLAAD,Left-Leaning,-24,235,112,4,59,2577,2577,[TikTok](https://tiktok.com/@glaad)
Zoe Stoller,Neutral,-29,230,75,6,38,4325,4325,[TikTok](https://tiktok.com/@Zoestoller)
The News Movement,Neutral,,229,,1,229,17308,17308,[TikTok](https://www.tiktok.com/@thenewsmovement)
camc.farrar,Left-Leaning,-310,228,-186183,3,76,1360,1360,[TikTok](https://tiktok.com/@camc.farrar)
Laurenzo Adesso,Left-Leaning,-83,216,-587,2,108,2166,2166,[TikTok](https://tiktok.com/@adesso.laurenzo)
