entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Robert Garcia,Left-Leaning,147,81067,69468,3,27022,400203,400203,[TikTok](https://tiktok.com/@robertgarcia)
Deja Foxx,Left-Leaning,290,80407,80220,2,40204,348586,348586,[TikTok](https://www.tiktok.com/@deja_foxx)
Victoria Hammett,Left-Leaning,-10,71935,-57233,12,5995,507793,507793,[TikTok](https://tiktok.com/@victoriahammett)
Black Tea News,Right-Leaning,4,71779,-33878,62,1158,544690,544690,[TikTok](https://www.tiktok.com/@blackteanews)
Blake Neff,Right-Leaning,-118,70264,-631151,19,3698,779586,779586,[TikTok](https://www.tiktok.com/@therealblakeneff)
Yahoo News,Neutral,,68251,,1,68251,617306,617306,[TikTok](https://www.tiktok.com/@yahoonews)
Aaron Geer,Right-Leaning,87,65440,39437,9,7271,1148729,1148729,[TikTok](https://www.tiktok.com/@aaron.geer)
Ernest Crim III,Left-Leaning,66,61164,26255,14,4369,439812,439812,[TikTok](https://www.tiktok.com/@mrcrim3)
Malynda Hale,Left-Leaning,123,59859,43738,14,4276,233740,233740,[TikTok](https://www.tiktok.com/@malyndahaleofficial)
Vox,Left-Leaning,99,59674,38773,18,3315,1282640,1282640,[TikTok](https://tiktok.com/@vox)
Isaiah Martin,Left-Leaning,-71,59103,-240372,21,2814,402564,402564,[TikTok](https://tiktok.com/@isaiahrmartin)
"Good Morning, Bad News",Left-Leaning,,58669,,1,58669,271048,271048,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
DailyDose Of Masculinity,Right-Leaning,-150,58067,-982946,5,11613,1077611,1077611,[TikTok](https://www.tiktok.com/@men_world_)
Parkrose Permaculture,Left-Leaning,215,57654,56294,6,9609,437748,437748,[TikTok](https://www.tiktok.com/@parkrosepermaculture)
Daria Rose,Left-Leaning,-38,56477,-110029,11,5134,326879,326879,[TikTok](https://www.tiktok.com/@dariarosereal)
Matt Gordon,Left-Leaning,62,55725,23154,28,1990,417995,417995,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Conservative Heat,Right-Leaning,83,55647,31470,128,435,710857,710857,[TikTok](https://tiktok.com/@conservativeheat)
LatinUS,Neutral,-8,55544,-47407,2,27772,1159046,1159046,[TikTok](https://www.tiktok.com/@latinus_us)
The Wall Street Journal,Neutral,-106,53548,-431917,2,26774,884135,884135,[TikTok](https://www.tiktok.com/@wallstreetjournal)
The Zactivist,Left-Leaning,33,52333,-4193,36,1454,299506,299506,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,33,52333,-4193,36,1454,299506,299506,[TikTok](https://www.tiktok.com/@zactivist)
Richie Fontaine,Left-Leaning,76,51768,27137,6,8628,185377,185377,[TikTok](https://www.tiktok.com/@fontvne)
Duke Alexander Moore,Neutral,-3,50988,-35135,8,6374,537283,537283,[TikTok](https://tiktok.com/@dukelovestaxes)
The Story of 2024,Left-Leaning,-34,50666,-84732,5,10133,206358,206358,[TikTok](https://www.tiktok.com/@thestoryof20242)
Taterbanditnews,Right-Leaning,32,49503,-1119,1,49503,175363,175363,[TikTok](https://www.tiktok.com/@sassholehitman)
Casey Mama Sissie,Left-Leaning,-140,48633,-652815,47,1035,324946,324946,[TikTok](https://tiktok.com/@mamasissiesays)
Tayhlor Coleman,Left-Leaning,-94,46869,-278390,9,5208,456670,456670,[TikTok](https://www.tiktok.com/@tayhlorcoleman)
Jobob Taeleifi,Right-Leaning,91,46290,27252,14,3306,308723,308723,[TikTok](https://tiktok.com/@thejobob)
Abortion Access Front,Left-Leaning,246,46192,45852,15,3079,554218,554218,[TikTok](https://www.tiktok.com/@abortionfront)
Sherrod Brown,Left-Leaning,-51,43514,-113000,18,2417,363640,363640,[TikTok](https://www.tiktok.com/@sherrodbrown)
AmericaFirst617,Right-Leaning,134,42986,35306,15,2866,675610,675610,[TikTok](https://www.tiktok.com/@americafirst617)
Cory Booker,Left-Leaning,-21,40248,-61644,12,3354,435476,435476,[TikTok](https://tiktok.com/@corybooker)
Brenna Overbay,Right-Leaning,,39140,,3,13047,154774,154774,[TikTok](https://www.tiktok.com/@realbrennabrown)
Ariella M. Elm,Left-Leaning,-25,38835,-65486,53,733,244558,244558,[TikTok](https://www.tiktok.com/@ariella.elm)
Bernie Sanders,Left-Leaning,-29,37680,-71576,8,4710,333074,333074,[TikTok](https://www.tiktok.com/@bernie)
TrumpLatinos,Right-Leaning,-97,37297,-270396,24,1554,268404,268404,[TikTok](https://www.tiktok.com/@trumplatinos24)
Call to Activism,Left-Leaning,-71,37274,-172010,7,5325,246571,246571,[TikTok](https://www.tiktok.com/@calltoactivism)
Tulsi Gabbard,Right-Leaning,,36575,,1,36575,386315,386315,[TikTok](https://www.tiktok.com/@tulsigabbard)
Michael Knowles,Right-Leaning,0,35444,-30953,63,563,414910,414910,[TikTok](https://www.tiktok.com/@notmichaelknowles)
Claudio Vallejo,Left-Leaning,-57,34222,-116960,13,2632,163748,163748,[TikTok](https://tiktok.com/@whatsupcv)
Hawk Podcast,Left-Leaning,-7,33417,-40915,2,16709,139408,139408,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Don Lemon,Left-Leaning,,33305,,2,16653,198665,198665,[TikTok](https://tiktok.com/@donlemon)
Tokyo Sand,Left-Leaning,-12,33210,-44967,11,3019,179032,179032,[TikTok](https://www.tiktok.com/@dhstokyo)
Jovan Bradley,Left-Leaning,,32792,,1,32792,221690,221690,[TikTok](https://www.tiktok.com/@jovan_bradley)
American Bridge 21st Century,Left-Leaning,40,32665,3164,16,2042,568990,568990,[TikTok](https://tiktok.com/@american_bridge)
HearMeOutOnThis,Left-Leaning,29,32600,-1925,13,2508,378473,378473,[TikTok](https://www.tiktok.com/@realprogressive11)
AB Burns-Tucker,Left-Leaning,-43,31597,-79389,15,2106,151940,151940,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Laura Packard,Left-Leaning,223,29426,29028,5,5885,224964,224964,[TikTok](https://tiktok.com/@laurapackardactivist)
CSPAN,Neutral,-135,28871,-456579,4,7218,777856,777856,[TikTok](https://tiktok.com/@cspanofficial)
Laurenzo Adesso,Left-Leaning,-96,28514,-207772,7,4073,198985,198985,[TikTok](https://tiktok.com/@adesso.laurenzo)
The Justice Guy,Left-Leaning,153,28398,24937,4,7100,241837,241837,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Cody Dahler,Left-Leaning,244,28368,28199,2,14184,117225,117225,[TikTok](https://www.tiktok.com/@mrcodydahler)
Jake Tapper,Neutral,-11,28107,-36933,21,1338,523118,523118,[TikTok](https://www.tiktok.com/@jaketapper)
Jon Root,Right-Leaning,12,27875,-12085,20,1394,899894,899894,[TikTok](https://tiktok.com/@jonnyroot_)
Jeff Jackson,Left-Leaning,-143,26981,-460621,1,26981,126789,126789,[TikTok](https://tiktok.com/@jeffjacksonnc)
Jolly Good Ginger,Left-Leaning,60,26783,7244,1,26783,302120,302120,[TikTok](https://www.tiktok.com/@jolly_gooder_ginger)
Florida Democratic Party,Left-Leaning,201,26407,25841,2,13204,120119,120119,[TikTok](https://tiktok.com/@fladems)
Jon Cooper - Counterpoint Politics,Left-Leaning,-97,25506,-197427,11,2319,197432,197432,[TikTok](https://tiktok.com/@counterpointpolitics)
Nachelle Davis,Left-Leaning,22,25099,-6114,27,930,278481,278481,[TikTok](https://www.tiktok.com/@ogofthehrc)
Charles Booker,Left-Leaning,106,24711,17037,10,2471,119793,119793,[TikTok](https://tiktok.com/@booker4ky)
Human Rights Campaign,Left-Leaning,44,24565,2822,26,945,147216,147216,[TikTok](https://tiktok.com/@humanrightscampaign)
Proud Union Guy,Left-Leaning,51,23860,4065,19,1256,402450,402450,[TikTok](https://tiktok.com/@proudunionguy)
Eliza Orlins,Left-Leaning,90,23858,12873,19,1256,167584,167584,[TikTok](https://tiktok.com/@elizaorlins)
Adam Schiff,Left-Leaning,-82,23854,-130183,15,1590,583876,583876,[TikTok](https://www.tiktok.com/@adamschiff)
NBC 5 Chicago,Neutral,,23223,,2,11612,513532,513532,[TikTok](https://www.tiktok.com/@nbcchicago)
aidanpleasestoptalking,Left-Leaning,183,23096,22309,16,1444,192930,192930,[TikTok](https://tiktok.com/@aidanpleasestoptalking)
Teacher Pay with Kristen,Left-Leaning,-4,23083,-21509,34,679,408708,408708,[TikTok](https://www.tiktok.com/@teacherpaywithk)
The JAAM,Left-Leaning,-87,22910,-132477,8,2864,98096,98096,[TikTok](https://www.tiktok.com/@jwilliamj)
Kat Abughazaleh,Left-Leaning,0,22196,-15708,4,5549,108189,108189,[TikTok](https://tiktok.com/@katmabu)
impactforgood_,Left-Leaning,-30,21822,-43968,6,3637,195257,195257,[TikTok](https://tiktok.com/@impactforgood_)
Taylor Smoke,Left-Leaning,123,21729,17028,21,1035,235749,235749,[TikTok](https://tiktok.com/@taysmokedank)
Benjy Kusi,Left-Leaning,130,21431,17871,13,1649,360283,360283,[TikTok](https://tiktok.com/@benjy_lookbook)
Amelia Montooth,Left-Leaning,55,20609,3274,8,2576,210852,210852,[TikTok](https://tiktok.com/@ameliamontooth)
Greg Price,Right-Leaning,,19761,,2,9881,96045,96045,[TikTok](https://www.tiktok.com/@greg_price11)
PatriotRebel,Right-Leaning,-43,18791,-58610,36,522,91568,91568,[TikTok](https://www.tiktok.com/@patriotrebel2024)
ABC7 LA,Neutral,-157,18410,-445791,1,18410,273134,273134,[TikTok](https://www.tiktok.com/@abc7la)
Bloomberg Politics,Neutral,-166,18373,-474041,11,1670,563294,563294,[TikTok](https://tiktok.com/@bloombergpolitics)
AFL-CIO,Left-Leaning,-37,18241,-47197,11,1658,114623,114623,[TikTok](https://www.tiktok.com/@aflcio)
Tony Evers,Left-Leaning,,18037,,1,18037,155654,155654,[TikTok](https://tiktok.com/@tony4wi)
Chrissy Clark,Right-Leaning,59,17963,4282,9,1996,114084,114084,"[TikTok](https://www.tiktok.com/@chrissyclark_), [TikTok](https://www.tiktok.com/@thechrissyclark_)"
TL Duryea,Left-Leaning,22,16787,-5380,53,317,113119,113119,[TikTok](https://tiktok.com/@tduryea)
Tono Latino - Sylvia Salazar,Left-Leaning,43,16602,-1147,20,830,170880,170880,[TikTok](https://tiktok.com/@tono.latino)
NBC South Florida,Neutral,-54,16239,-63133,1,16239,360623,360623,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
Hello America,Right-Leaning,196,15813,15532,43,368,75573,75573,[TikTok](https://tiktok.com/@helloamericasup)
Luke Beasley,Left-Leaning,-213,15363,-882653,13,1182,231166,231166,[TikTok](https://www.tiktok.com/@lukebeasleyofficial)
Old School Republicans,Right-Leaning,135,15156,13282,11,1378,166365,166365,[TikTok](https://tiktok.com/@oldschoolrepubs)
Matthew Hahn,Neutral,20,15152,-6180,26,583,254383,254383,[TikTok](https://tiktok.com/@hahnscratch)
Vice News,Left-Leaning,56,14929,3165,17,878,333043,333043,[TikTok](https://tiktok.com/@vicenews)
Kerry Robertson,Left-Leaning,-73,14716,-78638,21,701,53823,53823,[TikTok](https://tiktok.com/@kerr.bear3.0)
I've Had It Podcast,Left-Leaning,-45,14042,-48894,2,7021,55854,55854,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Millennial Report,Left-Leaning,2,13873,-12235,10,1387,211202,211202,[TikTok](https://www.tiktok.com/@millennialreport)
Alyssa Barber,Left-Leaning,85,13748,6923,16,859,150640,150640,[TikTok](https://tiktok.com/@newlifestyleabb)
The Hill,Neutral,-6,13727,-15191,4,3432,292603,292603,[TikTok](https://tiktok.com/@thehillpolitics)
Mother Jones,Left-Leaning,77,13533,6153,14,967,104218,104218,[TikTok](https://www.tiktok.com/@motherjonesmag)
Abbie Richards,Left-Leaning,-47,13434,-46249,10,1343,83793,83793,[TikTok](https://www.tiktok.com/@tofology)
Alex Cascio,Left-Leaning,46,12996,215,16,812,133789,133789,[TikTok](https://www.tiktok.com/@casalmon)
Rl,Right-Leaning,-111,12662,-136753,2,6331,58934,58934,[TikTok](https://www.tiktok.com/@republican.latina)
JoJo From Jerz,Left-Leaning,65,12050,3525,26,463,59982,59982,[TikTok](https://tiktok.com/@JoJoFromJerz)
Chad Prather,Right-Leaning,-143,11801,-216594,21,562,121242,121242,[TikTok](https://www.tiktok.com/@chadprather)
Reecie Colbert,Left-Leaning,64,11626,3744,16,727,130598,130598,[TikTok](https://tiktok.com/@reeciecolbert)
Newsmax,Right-Leaning,-79,10689,-74409,19,563,203714,203714,[TikTok](https://www.tiktok.com/@newsmaxtv)
Texas Scorecard,Right-Leaning,48,10657,-863,109,98,139330,139330,[TikTok](https://tiktok.com/@texasscorecard)
The Economist,Neutral,-131,10474,-170931,3,3491,284648,284648,[TikTok](https://www.tiktok.com/@theeconomist)
CAP Action,Left-Leaning,-44,10334,-36888,28,369,99620,99620,[TikTok](https://tiktok.com/@fightforprogress)
Kd Maga,Right-Leaning,-170,9924,-308403,2,4962,109103,109103,[TikTok](https://www.tiktok.com/@kaelandorr)
Dr. Jennifer Lincoln,Left-Leaning,-50,9923,-42507,2,4962,75082,75082,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
Qasim Rashid,Left-Leaning,-17,9584,-17127,13,737,35047,35047,[TikTok](https://tiktok.com/@qasim.rashid)
Gina DiVittorio - The Pocket Report,Left-Leaning,-95,9191,-91227,5,1838,56019,56019,[TikTok](https://tiktok.com/@thepocketreport)
John Fredericks,Right-Leaning,-111,9066,-115385,3,3022,78137,78137,[TikTok](https://www.tiktok.com/@jfradioshow)
Tiffany Fanae Butler,Right-Leaning,,9021,,2,4511,61546,61546,[TikTok](https://www.tiktok.com/@thatsme_tiffany)
Onegalaxyy,Right-Leaning,-110,8778,-110936,22,399,75079,75079,[TikTok](https://www.tiktok.com/@onegalaxyy)
UAW Union,Left-Leaning,44,8680,-760,20,434,45007,45007,[TikTok](https://tiktok.com/@uawunion)
Caulin Donaldson,Neutral,-124,8613,-130652,15,574,100499,100499,[TikTok](https://www.tiktok.com/@trashcaulin)
Mark Pocan,Left-Leaning,-62,8476,-48748,8,1060,168374,168374,[TikTok](https://tiktok.com/@repmarkpocan)
ABC7 Chicago,Neutral,-47,8107,-30947,1,8107,104659,104659,[TikTok](https://www.tiktok.com/@abc7chicago)
Feminist,Left-Leaning,15,8096,-8556,22,368,104964,104964,[TikTok](https://tiktok.com/@feminist)
Heather Gardner,Left-Leaning,-3,7677,-12018,10,768,48139,48139,[TikTok](https://tiktok.com/@heathergtv)
Selina Wang,Neutral,88,7313,3945,25,293,102041,102041,[TikTok](https://www.tiktok.com/@selinawangtv)
Face the Nation,Neutral,-76,6825,-57969,5,1365,327423,327423,[TikTok](https://tiktok.com/@facethenation)
Florida Watch,Left-Leaning,-14,6737,-14849,61,110,107168,107168,[TikTok](https://tiktok.com/@floridawatch)
Betches News,Left-Leaning,-252,6626,-928980,3,2209,133604,133604,[TikTok](https://www.tiktok.com/@betches_news)
Benny Johnson,Right-Leaning,-151,6393,-176240,11,581,57585,57585,[TikTok](https://tiktok.com/@realbennyjohnson)
AJ's Rant Room,Right-Leaning,-58,6221,-34489,17,366,24043,24043,[TikTok](https://www.tiktok.com/@ajsrantroom)
Haleeyy,Right-Leaning,14,6024,-8666,24,251,40019,40019,[TikTok](https://www.tiktok.com/@__haleeyy)
Kahlil Greene,Left-Leaning,-46,5979,-26288,4,1495,24533,24533,[TikTok](https://www.tiktok.com/@kahlilgreene)
Sari Beth Rosenberg,Left-Leaning,-5,5963,-12454,35,170,61126,61126,[TikTok](https://www.tiktok.com/@saribethrose)
Isaias Hernandez,Left-Leaning,51,5837,-969,23,254,52267,52267,[TikTok](https://www.tiktok.com/@queerbrownvegan)
USA Today,Neutral,,5713,,3,1904,171063,171063,[TikTok](https://www.tiktok.com/@usatoday)
That Union Laborer - Chelsea,Left-Leaning,55,5449,-893,29,188,114828,114828,[TikTok](https://www.tiktok.com/@thatunionlaborer)
Public Citizen,Left-Leaning,180,5383,5290,15,359,51376,51376,[TikTok](https://tiktok.com/@public_citizen)
NBC Washington,Neutral,,5274,,1,5274,90525,90525,[TikTok](https://www.tiktok.com/@nbcwashington)
leelorising,Right-Leaning,54,4914,-918,4,1229,53698,53698,[TikTok](https://www.tiktok.com/@leelorising)
Kali Fontanilla,Right-Leaning,-75,4655,-45735,6,776,75422,75422,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
ecofran,Left-Leaning,-85,4625,-54693,1,4625,17391,17391,[TikTok](https://tiktok.com/@ecofran)
Josh Greene - Josh the Progressive,Left-Leaning,-175,4573,-222226,19,241,23002,23002,[TikTok](https://tiktok.com/@peacefulprogressive)
Magaqueen,Right-Leaning,83,4353,2434,1,4353,49306,49306,[TikTok](https://www.tiktok.com/@teamtrump_45_2)
Women's March,Left-Leaning,119,4207,3629,14,301,36763,36763,[TikTok](https://tiktok.com/@womensmarch)
Nessa Diosdado,Left-Leaning,,4106,,1,4106,106023,106023,[TikTok](https://www.tiktok.com/@nessadiosdado)
Neverwoke,Right-Leaning,-134,4104,-105248,14,293,77153,77153,[TikTok](https://www.tiktok.com/@never.woke)
Telemundo Miami,Neutral,19,4049,-4943,1,4049,470715,470715,[TikTok](https://www.tiktok.com/@telemundo51miami)
Girl and The Gov,Left-Leaning,8,3906,-7678,61,64,50855,50855,[TikTok](https://www.tiktok.com/@girlandthegov)
Americans for Tax Fairness,Left-Leaning,-45,3836,-20980,5,767,24442,24442,[TikTok](https://tiktok.com/@4taxfairness)
Angry Veteran,Right-Leaning,8,3677,-7665,13,283,31063,31063,[TikTok](https://tiktok.com/@angry_veteran)
Climate Power,Left-Leaning,-164,3638,-152530,10,364,53084,53084,[TikTok](https://tiktok.com/@climatepower)
uncyoungdemocrats,Left-Leaning,-117,3480,-77914,2,1740,17924,17924,[TikTok](https://tiktok.com/@uncyoungdemocrats)
Garrison Hayes,Left-Leaning,-73,3467,-31630,1,3467,17083,17083,[TikTok](https://www.tiktok.com/@garrisonhayes)
Bob Casey,Left-Leaning,-75,3354,-32836,15,224,46474,46474,[TikTok](https://tiktok.com/@bobcaseyjr)
Tiffany Cianci,Neutral,-1,3135,-8481,2,1568,11970,11970,[TikTok](https://tiktok.com/@tiffanycianci)
Young Americans for Liberty,Right-Leaning,97,3082,2231,6,514,35202,35202,[TikTok](https://www.tiktok.com/@yaliberty)
Alex - allthingslabor,Left-Leaning,18,2889,-4638,18,161,16019,16019,[TikTok](https://www.tiktok.com/@allthingslabor)
Head in the Office,Left-Leaning,56,2862,-235,1,2862,28480,28480,[TikTok](https://www.tiktok.com/@headintheoffice)
Gregory Pittman,Left-Leaning,15,2860,-4715,6,477,95057,95057,[TikTok](https://www.tiktok.com/@greg_the_uberdriver2)
Justin Jones,Left-Leaning,-70,2846,-27272,4,712,11461,11461,[TikTok](https://www.tiktok.com/@brotherjones_official)
Union Dad,Neutral,-36,2818,-16554,20,141,28379,28379,[TikTok](https://tiktok.com/@uniondad)
Allie Phillips,Left-Leaning,33,2805,-2588,15,187,20680,20680,[TikTok](https://www.tiktok.com/@.allie.phillips)
Reproductive Freedom for All (NARAL),Left-Leaning,54,2756,68,22,125,18297,18297,[TikTok](https://www.tiktok.com/@reprofreedomforall)
The Minnesota Star Tribune,Neutral,113,2745,2336,1,2745,37478,37478,[TikTok](https://www.tiktok.com/@startribune)
Dana Perino,Right-Leaning,69,2716,1311,1,2716,32472,32472,[TikTok](https://www.tiktok.com/@thedanaperino)
victoriaalxndr,Left-Leaning,-112,2613,-57398,4,653,11311,11311,[TikTok](https://www.tiktok.com/@victoriaalxndr)
Hasan Piker,Left-Leaning,-78,2562,-28222,2,1281,18396,18396,[TikTok](https://www.tiktok.com/@hasandpiker)
RepresentUs,Left-Leaning,12,2463,-4725,19,130,37249,37249,[TikTok](https://www.tiktok.com/@representus)
Red Wine and Blue,Left-Leaning,0,2417,-6116,32,76,20953,20953,[TikTok](https://tiktok.com/@redwineblueusa)
New Evangelicals,Left-Leaning,-3,2385,-6528,8,298,19664,19664,[TikTok](https://www.tiktok.com/@thenewevangelicals)
Mr. Beat,Left-Leaning,15,2382,-4339,6,397,51940,51940,[TikTok](https://tiktok.com/@iammrbeat)
Brett Cooper,Right-Leaning,-269,2296,-643881,2,1148,26454,26454,[TikTok](https://tiktok.com/@brettcooper_)
League of Conservation Voters,Left-Leaning,35,2274,-1478,20,114,19872,19872,[TikTok](https://tiktok.com/@lcvoters)
Swifties for Kamala,Left-Leaning,29,2258,-2305,5,452,16886,16886,[TikTok](https://www.tiktok.com/@swifties4kamala)
The Young Turks,Left-Leaning,-73,2058,-23403,7,294,34714,34714,[TikTok](https://www.tiktok.com/@theyoungturks)
Nakia Deon,Right-Leaning,47,2023,-27,36,56,9781,9781,[TikTok](https://www.tiktok.com/@nakia.deon)
She Builds Bro,Neutral,-27,1982,-10085,6,330,24134,24134,[TikTok](https://tiktok.com/@shebuildsbro_)
Pullups Pasta Politics,Left-Leaning,82,1976,1304,1,1976,17525,17525,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Kay,Right-Leaning,-235,1936,-310156,10,194,21078,21078,[TikTok](https://www.tiktok.com/@kayleighhhlynnnn)
Hangovergang,Right-Leaning,-93,1871,-29652,1,1871,8424,8424,[TikTok](https://www.tiktok.com/@hangovergang)
Felice,Left-Leaning,-148,1870,-80606,9,208,14986,14986,[TikTok](https://tiktok.com/@agirlhazznoname)
Conservative News,Right-Leaning,24,1858,-2218,16,116,38703,38703,[TikTok](https://tiktok.com/@txtrophyhuntfish)
Judicial Watch,Right-Leaning,-40,1821,-13199,46,40,18830,18830,[TikTok](https://www.tiktok.com/@judicialwatch)
Molly,Left-Leaning,-19,1743,-7582,10,174,18726,18726,[TikTok](https://tiktok.com/@mollz_martini)
Mike Sheridan,Left-Leaning,-68,1635,-19161,2,818,20707,20707,[TikTok](https://tiktok.com/@immikesheridan)
Jon Tester,Left-Leaning,-88,1607,-24759,8,201,10826,10826,[TikTok](https://www.tiktok.com/@jontesterfan)
Tawanna Worlds,Right-Leaning,33,1604,-779,9,178,13658,13658,[TikTok](https://www.tiktok.com/@drtawannaworlds)
Grand Ole Evan,Right-Leaning,27,1500,-1293,1,1500,9756,9756,[TikTok](https://www.tiktok.com/@grand_ole_evan)
GLAAD,Left-Leaning,-41,1475,-11310,5,295,202155,202155,[TikTok](https://tiktok.com/@glaad)
Unwokeism,Right-Leaning,7,1452,-3541,9,161,18519,18519,[TikTok](https://tiktok.com/@unwokeism)
NextGen America,Left-Leaning,16,1418,-2351,12,118,11884,11884,[TikTok](https://tiktok.com/@nextgenamerica)
Students for Life of America,Right-Leaning,60,1388,535,4,347,11231,11231,[TikTok](https://www.tiktok.com/@studentsforlife)
Stacey Abrams,Left-Leaning,11,1385,-2793,6,231,9829,9829,[TikTok](https://tiktok.com/@staceyabrams)
Social Security Works,Left-Leaning,-41,1377,-10239,3,459,12247,12247,[TikTok](https://tiktok.com/@socialsecurityworks)
Sunrise Movement,Left-Leaning,-89,1371,-23167,11,125,11879,11879,[TikTok](https://tiktok.com/@sunrisemvmt)
Barrie Rose,Left-Leaning,-32,1367,-8004,10,137,9738,9738,[TikTok](https://tiktok.com/@barrierose)
Alejandra Gomez,Left-Leaning,27,1350,-623,17,79,10405,10405,[TikTok](https://www.tiktok.com/@Lilnativegirll)
The Republican Journal,Right-Leaning,-46,1316,-10316,4,329,21586,21586,[TikTok](https://www.tiktok.com/@therepublicanjournal)
Off Jawaggon,Left-Leaning,,1288,,3,429,5016,5016,[TikTok](https://www.tiktok.com/@off_jawaggon)
SEIU,Left-Leaning,43,1265,111,30,42,13368,13368,[TikTok](https://tiktok.com/@seiu_org)
sabrina.sustainable.life,Left-Leaning,-133,1153,-45242,7,165,12988,12988,[TikTok](https://tiktok.com/@sabrina.sustainable.life)
Tyler Smith,Right-Leaning,,1133,,1,1133,8168,8168,[TikTok](https://tiktok.com/@tsmitttyyy)
Trump_Time,Right-Leaning,,1118,,2,559,9315,9315,[TikTok](https://www.tiktok.com/@restoringamerica)
DemCast USA,Left-Leaning,-17,1059,-5529,18,59,16207,16207,[TikTok](https://tiktok.com/@demcastusa)
Braedon Sorbo,Right-Leaning,88,1003,783,4,251,6529,6529,[TikTok](https://www.tiktok.com/@braedensorbo)
Josh Shapiro,Left-Leaning,-38,993,-7793,1,993,7615,7615,[TikTok](https://tiktok.com/@joshshapiropa)
Kate Glavan,Left-Leaning,,978,,1,978,7793,7793,[TikTok](https://www.tiktok.com/@kateglavan)
Fortune Magazine,Neutral,-6,961,-3676,3,320,16468,16468,[TikTok](https://www.tiktok.com/@fortune)
The Keystone,Left-Leaning,-114,948,-26707,3,316,8584,8584,[TikTok](https://www.tiktok.com/@keystonenewsroom)
Michael Mezz,Left-Leaning,57,858,314,3,286,6288,6288,[TikTok](https://tiktok.com/@michael_mezz)
ElloSteph,Left-Leaning,50,842,185,7,120,11102,11102,[TikTok](https://tiktok.com/@ellosteph)
Anthony Kort,Right-Leaning,82,814,602,1,814,4035,4035,[TikTok](https://www.tiktok.com/@anthonykort)
Sam The Conservative,Right-Leaning,34,803,-254,2,402,3372,3372,[TikTok](https://tiktok.com/@samtheconservative)
Kes,Left-Leaning,-80,799,-16764,1,799,4487,4487,[TikTok](https://tiktok.com/@kes.gg)
Thiqydusty,Left-Leaning,114,794,764,7,113,7519,7519,[TikTok](https://www.tiktok.com/@thiqydusty)
Emily Amick - Emily In Your Phone,Left-Leaning,21,784,-558,2,392,23168,23168,[TikTok](https://tiktok.com/@emilyinyourphone)
United Nations,Neutral,10,782,-1121,8,98,12926,12926,[TikTok](https://www.tiktok.com/@unitednations)
United We Dream,Left-Leaning,21,754,-516,9,84,7454,7454,[TikTok](https://www.tiktok.com/@unitedwedream)
Curly,Right-Leaning,43,707,57,2,354,20176,20176,[TikTok](https://www.tiktok.com/@curlyangel0)
Millennial Mia,Left-Leaning,-243,697,-185605,2,349,8339,8339,[TikTok](https://www.tiktok.com/@millennial.mia)
Earthjustice,Left-Leaning,-191,689,-84127,1,689,11907,11907,[TikTok](https://tiktok.com/@earthjustice)
Nina Turner,Left-Leaning,-196,685,-86729,8,86,6959,6959,[TikTok](https://tiktok.com/@ninaturneroh)
Blair Imani,Left-Leaning,,663,,1,663,3184,3184,[TikTok](https://www.tiktok.com/@blairimani?)
Steven Horsford,Left-Leaning,71,663,452,4,166,12248,12248,[TikTok](https://tiktok.com/@stevenahorsford)
Planned Parenthood,Left-Leaning,49,651,225,8,81,7281,7281,[TikTok](https://tiktok.com/@plannedparenthood)
The Copper Courier,Left-Leaning,,647,,2,324,2937,2937,[TikTok](https://www.tiktok.com/@coppercourier)
Democracy Docket,Left-Leaning,-105,634,-19026,7,91,5266,5266,[TikTok](https://tiktok.com/@democracydocket)
Democracy Now!,Left-Leaning,,633,,2,317,4880,4880,[TikTok](https://www.tiktok.com/@democracynow.org)
FOX 9 | KMSP Minneapolis,Neutral,,602,,1,602,32057,32057,[TikTok](https://www.tiktok.com/@fox9mn)
AFSCME,Left-Leaning,19,549,-407,9,61,7512,7512,[TikTok](https://tiktok.com/@afscme_)
Team ENOUGH,Left-Leaning,26,534,-253,5,107,2986,2986,[TikTok](https://tiktok.com/@team_enough)
Brown Girl Green,Left-Leaning,18,530,-425,17,31,7420,7420,[TikTok](https://tiktok.com/@browngirlgreen)
steeze365daily,Left-Leaning,35,526,-18,3,175,3871,3871,[TikTok](https://tiktok.com/@steeze365daily)
npwf,Left-Leaning,12,515,-553,4,129,3499,3499,[TikTok](https://tiktok.com/@npwf)
Rob Smith,Right-Leaning,-161,512,-39296,1,512,4194,4194,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
The Canceled Christian,Left-Leaning,44,508,130,5,102,4303,4303,[TikTok](https://www.tiktok.com/@canceledchristian)
