entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Good Trouble - Sam Rosenholtz,Left-Leaning,-74,438760,-500620,46,9538,2673743,2673743,[TikTok](https://www.tiktok.com/@goodtrouble_)
Bisan  Owda,Left-Leaning,-3,437107,-10882,5,87421,1619909,1619909,[TikTok](https://www.tiktok.com/@wizard_bisan1)
Fortune Magazine,Neutral,-82,434630,-572353,112,3881,7986391,7986391,[TikTok](https://www.tiktok.com/@fortune)
Koch Head,Left-Leaning,27,434109,120078,54,8039,2474318,2474318,[TikTok](https://tiktok.com/@kochead)
Yahoo Finance,Neutral,56,425205,177389,103,4128,11467108,11467108,[TikTok](https://tiktok.com/@yahoofinance)
Drinkable Bryan,Left-Leaning,485,423786,414733,9,47087,2260500,2260500,[TikTok](https://www.tiktok.com/@drinkablebryan)
Yeganeh Mafaher,Left-Leaning,257,419916,368050,17,24701,3228051,3228051,[TikTok](https://www.tiktok.com/@littleyeg)
Josh Greene - Josh the Progressive,Left-Leaning,-53,418268,-329366,102,4101,3290154,3290154,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
Melanie Stansbury,Left-Leaning,72,412206,200991,69,5974,2705778,2705778,[TikTok](https://tiktok.com/@repstansbury)
PoliticsJOE,Left-Leaning,41,411530,146439,39,10552,4811655,4811655,[TikTok](https://tiktok.com/@politicsjoe)
Michael Foote,Left-Leaning,59,407505,180469,43,9477,1852141,1852141,[TikTok](https://www.tiktok.com/@michael_foote_)
Scary Mommy,Left-Leaning,196,401636,319036,102,3938,4771377,4771377,[TikTok](https://www.tiktok.com/@scarymommy)
Heidy Torres,Left-Leaning,121,401349,262941,108,3716,5432878,5432878,[TikTok](https://tiktok.com/@heidytorr)
Alex Daily (The Daily Flub),Right-Leaning,-44,400696,-222148,38,10545,3981018,3981018,[TikTok](https://www.tiktok.com/@thedailyflub)
Leigh McGowan,Left-Leaning,-53,398335,-264456,35,11381,1738392,1738392,[TikTok](https://tiktok.com/@iampoliticsgirl)
Chris Mowrey,Left-Leaning,-49,394875,-245832,15,26325,2530201,2530201,[TikTok](https://www.tiktok.com/@chrisdmowrey)
Bernie Sanders,Left-Leaning,-17,394531,-50458,70,5636,3873140,3873140,"[TikTok](https://www.tiktok.com/@bernie), [TikTok](https://www.tiktok.com/@sensanders)"
Gen Z Leftists,Left-Leaning,565,394275,390220,10,39428,1384291,1384291,[TikTok](https://www.tiktok.com/@genzleftists)
Ashley St. Clair,Right-Leaning,-137,392244,-1144210,17,23073,4859469,4859469,[TikTok](https://www.tiktok.com/@ashstc)
Everyone Hates Elon,Left-Leaning,116,391065,255112,2,195533,1808977,1808977,[TikTok](https://www.tiktok.com/@peoplevselon)
Daniel Tobin,Right-Leaning,174,377243,285715,35,10778,4204480,4204480,[TikTok](https://www.tiktok.com/@danielspeaksup)
Morgan,Left-Leaning,94,375241,216593,31,12105,2056791,2056791,[TikTok](https://www.tiktok.com/@morga_tt)
I've Had It Podcast,Left-Leaning,39,374425,126705,36,10401,2458909,2458909,[TikTok](https://www.tiktok.com/@ivehaditpodcast)
Haley Metzger - Mayor Haley,Left-Leaning,-83,372507,-457695,12,31042,1858544,1858544,[TikTok](https://www.tiktok.com/@haley.metzger)
Danielle Ann,Left-Leaning,51,370703,153778,114,3252,1544415,1544415,[TikTok](https://tiktok.com/@chasingoz)
Taterbanditnews,Right-Leaning,-18,370019,-23913,50,7400,1613903,1613903,[TikTok](https://www.tiktok.com/@sassholehitman)
Patrick Bet-David,Right-Leaning,-48,366340,-199284,115,3186,6847417,6847417,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Parker Sedgwick,Left-Leaning,-17,366071,-20443,29,12623,4437679,4437679,[TikTok](https://www.tiktok.com/@parkergetajob)
Courier Texas,Left-Leaning,-199,365295,-2880736,85,4298,2366267,2366267,[TikTok](https://www.tiktok.com/@couriertexas)
Imani Barbarin - Crutches and Spice,Left-Leaning,163,360802,268337,43,8391,1555906,1555906,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Ro Khanna,Left-Leaning,48,356521,142262,23,15501,2804060,2804060,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
Jina with a J,Left-Leaning,-100,355546,-541924,31,11469,1299646,1299646,[TikTok](https://www.tiktok.com/@ireadhuney)
Fox 5 Atlanta,Neutral,201,343693,275787,40,8592,5943822,5943822,[TikTok](https://www.tiktok.com/@fox5_atlanta)
12 News,Neutral,690,339291,338454,65,5220,5535960,5535960,[TikTok](https://www.tiktok.com/@12newsaz)
Raybay,Left-Leaning,93,333170,190752,24,13882,1619348,1619348,[TikTok](https://www.tiktok.com/@ray_bay_bay)
"10 Tampa Bay (WTSP, CBS)",Neutral,219,332197,276916,57,5828,5046531,5046531,[TikTok](https://www.tiktok.com/@10tampabay)
CBS Philadelphia,Neutral,-103,326641,-534781,196,1667,5906580,5906580,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Abdul El-Sayed,Left-Leaning,-20,320488,-38859,91,3522,1910984,1910984,[TikTok](https://www.tiktok.com/@abdulelsayed)
letsdiscusssomething,Left-Leaning,-59,314755,-248664,21,14988,1703828,1703828,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Millennial Mia,Left-Leaning,-18,313995,-30557,111,2829,3119271,3119271,[TikTok](https://www.tiktok.com/@millennial.mia)
Meme Market,Left-Leaning,84,313023,168605,44,7114,2126847,2126847,[TikTok](https://www.tiktok.com/@meme.market67)
Jeffery Mead,Right-Leaning,81,310782,165605,16,19424,1966306,1966306,[TikTok](https://tiktok.com/@the_jefferymead)
Josh Helfgott,Left-Leaning,78,305251,156140,14,21804,2071325,2071325,[TikTok](https://tiktok.com/@joshhelfgott)
Sara Jacobs,Left-Leaning,-16,304429,-19197,25,12177,1719605,1719605,[TikTok](https://www.tiktok.com/@repsarajacobs)
Alex Cascio,Left-Leaning,209,302299,246024,25,12092,2316809,2316809,[TikTok](https://www.tiktok.com/@casalmon)
Pastor Paul Drees,Left-Leaning,-3,301816,19416,13,23217,1207335,1207335,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Senate Strategic Communications Committee (SSCC),Left-Leaning,626,300982,299386,20,15049,3587700,3587700,[TikTok](https://www.tiktok.com/@senateinsession)
Brad Doggett,Left-Leaning,-63,300971,-226569,10,30097,1510506,1510506,[TikTok](https://www.tiktok.com/@brad.doggett)
Head in the Office,Left-Leaning,1,299985,29536,26,11538,1706437,1706437,[TikTok](https://www.tiktok.com/@headintheoffice)
Matt Walsh,Right-Leaning,-148,298119,-888201,83,3592,4138554,4138554,[TikTok](https://www.tiktok.com/@mattwalsh_)
AngryMaleVet,Left-Leaning,-60,288450,-204443,83,3475,1725927,1725927,[TikTok](https://www.tiktok.com/@angrymalevet)
CFH Unfiltered,Left-Leaning,-106,287742,-516344,17,16926,1559857,1559857,[TikTok](https://tiktok.com/@cfh.unfiltered)
RogueDNC,Left-Leaning,98,286788,165906,199,1441,2600858,2600858,[TikTok](https://www.tiktok.com/@theroguednc)
Amanda Tietz,Left-Leaning,-58,284810,-191342,22,12946,1707297,1707297,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
WCCO CBS News Minnesota,Neutral,-63,275376,-216980,122,2257,4706449,4706449,[TikTok](https://www.tiktok.com/@wcconews)
Graham Platner,Left-Leaning,94,274609,153602,86,3193,2415873,2415873,[TikTok](https://www.tiktok.com/@grahamformaine)
Matthew Rein,Left-Leaning,193,272953,214750,83,3289,3549254,3549254,"[TikTok](https://www.tiktok.com/@matthewarein), [TikTok](https://tiktok.com/@matthew.rein)"
Hope Walz,Left-Leaning,288,268692,239302,17,15805,1316116,1316116,[TikTok](https://www.tiktok.com/@hopewalz)
CortlenFixesEverything,Left-Leaning,128,267538,171515,27,9909,1452272,1452272,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Citrus Contingency,Left-Leaning,151,267123,188636,11,24284,1089888,1089888,[TikTok](https://www.tiktok.com/@citruscontingency)
Silent Middle Child,Left-Leaning,-17,265496,-16879,11,24136,1323023,1323023,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
rationalboomer,Left-Leaning,11,262298,40661,182,1441,1993201,1993201,[TikTok](https://www.tiktok.com/@rationalboomer)
Conscious Lee - George Lee Jr,Left-Leaning,-121,257740,-571051,47,5484,1495424,1495424,[TikTok](https://www.tiktok.com/@theconsciouslee)
NewsChannel 5 / WTVF (Nashville CBS),Neutral,110,257584,155468,6,42931,1916352,1916352,[TikTok](https://www.tiktok.com/@nc5nashville)
Twig,Left-Leaning,-91,256589,-342788,39,6579,2189669,2189669,[TikTok](https://www.tiktok.com/@heyitstwig25)
Liz Oyer,Left-Leaning,-207,250286,-1850944,7,35755,1079490,1079490,[TikTok](https://www.tiktok.com/@lawyer.oyer)
Moon Media,Neutral,-42,250090,-79332,93,2689,3419954,3419954,[TikTok](https://www.tiktok.com/@moonmedia.pro)
Nico (Stocking the Capitol),Left-Leaning,-23,249595,-30454,34,7341,1652092,1652092,[TikTok](https://www.tiktok.com/@stocking_the_capitol)
Kathryn Anne Edwards,Left-Leaning,76,249557,124900,15,16637,1955070,1955070,[TikTok](https://www.tiktok.com/@keds_economist)
Sunrise Movement,Left-Leaning,42,246830,82486,28,8815,1533909,1533909,[TikTok](https://tiktok.com/@sunrisemvmt)
11Alive,Neutral,224,246603,206438,203,1215,4070328,4070328,[TikTok](https://www.tiktok.com/@11alivenews)
Steven Bonnell II - Destiny,Left-Leaning,202,243821,196250,67,3639,3159662,3159662,[TikTok](https://www.tiktok.com/@destinydebates)
Cheyenne Hunt,Left-Leaning,209,243260,199996,30,8109,1262841,1262841,[TikTok](https://www.tiktok.com/@cheyennehuntca)
Suzanne Lambert,Left-Leaning,10,239953,33513,49,4897,1559032,1559032,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Vicki Chan MD,Left-Leaning,29,235465,55175,58,4060,3413336,3413336,[TikTok](https://www.tiktok.com/@vickichanmd)
Fox 13 Seattle,Neutral,-59,235074,-126155,123,1911,4099234,4099234,[TikTok](https://www.tiktok.com/@fox13seattle)
Nick Muller,Left-Leaning,17,228543,39801,25,9142,1110193,1110193,[TikTok](https://www.tiktok.com/@nickmuller703)
Alexis and Dean,Neutral,65,225267,98508,15,15018,4618138,4618138,[TikTok](https://www.tiktok.com/@alexisanddean)
Brett Cooper,Right-Leaning,59,225136,90391,23,9789,2309655,2309655,[TikTok](https://tiktok.com/@brettcooper_)
Total Hypocrisy,Left-Leaning,-160,223645,-788528,134,1669,2325749,2325749,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Pissed Magistus,Left-Leaning,-44,221793,-81243,10,22179,1821587,1821587,[TikTok](https://www.tiktok.com/@pissedmagistus)
Austin (millennial_elder),Left-Leaning,-99,220574,-329984,37,5961,1386090,1386090,[TikTok](https://www.tiktok.com/@millennial.elder)
Wear The Peace,Neutral,116,220040,131191,32,6876,1133014,1133014,[TikTok](https://www.tiktok.com/@wearthepeaceco)
Human Rights Campaign,Left-Leaning,-63,219419,-130062,49,4478,1155010,1155010,[TikTok](https://tiktok.com/@humanrightscampaign)
Loren Piretra,Left-Leaning,113,219387,129858,143,1534,2872092,2872092,[TikTok](https://www.tiktok.com/@iamlorenp)
Nessa Diosdado,Left-Leaning,-157,218686,-694801,20,10934,1547799,1547799,[TikTok](https://www.tiktok.com/@nessadiosdado)
CBS News Bay Area,Neutral,-24,218025,-27536,104,2096,4432581,4432581,[TikTok](https://www.tiktok.com/@kpixtv)
Clay (What in Claynation),Left-Leaning,-40,216995,-54183,144,1507,3001485,3001485,[TikTok](https://www.tiktok.com/@whatinclaynation)
Turning Point USA,Right-Leaning,-100,216134,-290322,27,8005,3537642,3537642,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Maxwell Frost,Left-Leaning,96,215069,118395,24,8961,1141025,1141025,"[TikTok](https://www.tiktok.com/@repmaxwellfrost), [TikTok](https://tiktok.com/@repmaxwellfrost)"
Gen-Z for Change,Left-Leaning,-114,214952,-367968,42,5118,1172793,1172793,[TikTok](https://tiktok.com/@genzforchange)
JB Pritzker,Left-Leaning,160,213020,155321,33,6455,1611358,1611358,[TikTok](https://tiktok.com/@teamjb_hq)
Cynthia Nixon,Left-Leaning,130,212046,136729,6,35341,1437541,1437541,[TikTok](https://www.tiktok.com/@cynthianixon)
Anton Daniels,Right-Leaning,371,211578,201215,149,1420,4320408,4320408,[TikTok](https://www.tiktok.com/@1antondaniels)
Jess Craven,Left-Leaning,-228,211214,-1724439,69,3061,1519325,1519325,[TikTok](https://tiktok.com/@jesscraven101)
Chad Prather,Right-Leaning,6,210451,29375,16,13153,1199952,1199952,[TikTok](https://www.tiktok.com/@chadprather)
The Five,Right-Leaning,45,207955,80530,65,3199,2144869,2144869,[TikTok](https://www.tiktok.com/@thefive)
Joe Hubbard,Left-Leaning,37,203184,66229,19,10694,1231129,1231129,[TikTok](https://www.tiktok.com/@joe_hubbard)
NRDC,Left-Leaning,369,202568,192278,6,33761,598016,598016,[TikTok](https://tiktok.com/@nrdc.org)
Kalamazoo Gazette (MLive),Neutral,303,202061,184644,19,10635,2023363,2023363,[TikTok](https://www.tiktok.com/@mlivenews)
James Klug,Right-Leaning,512,200591,197707,4,50148,1715911,1715911,[TikTok](https://www.tiktok.com/@realjamesklug)
Mike Levin,Left-Leaning,-210,199661,-1222597,48,4160,2410420,2410420,"[TikTok](https://www.tiktok.com/@mikelevinca), [TikTok](https://www.tiktok.com/@repmikelevin)"
Nikita Redkar Dumptruck,Left-Leaning,45,199329,75588,21,9492,922265,922265,[TikTok](https://tiktok.com/@nikitadumptruck)
Wired,Neutral,-161,198279,-615641,72,2754,3127776,3127776,[TikTok](https://www.tiktok.com/@wired)
NYT Opinion,Neutral,-222,197928,-1337299,23,8606,1888360,1888360,[TikTok](https://www.tiktok.com/@nytopinion)
Anthony Kort,Right-Leaning,127,197762,129812,46,4299,2360865,2360865,[TikTok](https://www.tiktok.com/@anthonykort)
Texas Paul,Left-Leaning,112,194639,118130,41,4747,917561,917561,[TikTok](https://www.tiktok.com/@paultx890)
The Free Press,Right-Leaning,-113,193611,-291781,35,5532,3382665,3382665,[TikTok](https://www.tiktok.com/@the.free.press)
Barrie Rose,Left-Leaning,107,192928,116088,9,21436,1672773,1672773,[TikTok](https://tiktok.com/@barrierose)
Live Action,Right-Leaning,-46,191929,-50652,94,2042,3247419,3247419,[TikTok](https://www.tiktok.com/@liveactionorg)
Brian Entin,Neutral,-11,189773,6720,43,4413,2688989,2688989,[TikTok](https://www.tiktok.com/@brianentin)
Tom Morris - Stay at Home Tom,Left-Leaning,-57,188800,-69472,24,7867,1200311,1200311,[TikTok](https://www.tiktok.com/@stay.at.home.tomm)
The Baltimore Sun,Neutral,-33,187784,-26387,266,706,2712346,2712346,[TikTok](https://www.tiktok.com/@baltimoresun)
Lee Merritt,Left-Leaning,99,185869,107797,63,2950,1492263,1492263,[TikTok](https://www.tiktok.com/@leemerrittesq)
Yahoo News,Neutral,-121,183983,-302316,46,4000,4819288,4819288,[TikTok](https://www.tiktok.com/@yahoonews)
Kate Glavan,Left-Leaning,104,183558,107223,83,2212,1182926,1182926,[TikTok](https://www.tiktok.com/@kateglavan)
Todd,Right-Leaning,2,183107,28596,88,2081,1778693,1778693,[TikTok](https://www.tiktok.com/@toddistalking2.0)
No Nonsense Spirituality,Left-Leaning,-89,182590,-137967,12,15216,1225000,1225000,[TikTok](https://www.tiktok.com/@nononsensespirituality)
Ayanna Pressley,Left-Leaning,174,179548,138610,11,16323,722467,722467,[TikTok](https://www.tiktok.com/@reppressley)
Maria Comstock,Left-Leaning,-49,178798,-47485,16,11175,1253070,1253070,"[TikTok](https://www.tiktok.com/@mariaisabellecomstock), [TikTok](https://www.tiktok.com/@possiblymaria)"
Zak Kimball,Left-Leaning,-245,178402,-1526902,12,14867,1210212,1210212,[TikTok](https://www.tiktok.com/@zak.kimball)
Isabel Brown,Right-Leaning,-70,178102,-82324,33,5397,1546232,1546232,[TikTok](https://tiktok.com/@theisabelbrown)
Gina Hinojosa,Left-Leaning,-10,177890,14290,22,8086,947313,947313,[TikTok](https://www.tiktok.com/@ginafortexas)
AL.com,Neutral,-42,176452,-33224,105,1680,4049706,4049706,[TikTok](https://www.tiktok.com/@al.comnews)
The Huntsville Times / AL.com,Neutral,-42,176452,-33224,105,1680,4049706,4049706,[TikTok](https://www.tiktok.com/@al.comnews)
Mario J Pentn,Right-Leaning,-60,174696,-65202,203,861,2534599,2534599,[TikTok](https://www.tiktok.com/@mariojpenton)
Riley Gaines Barker,Right-Leaning,48,172417,70385,6,28736,1477272,1477272,[TikTok](https://www.tiktok.com/@rileygaines)
Dan Bongino,Right-Leaning,-60,169180,-64088,64,2643,1557438,1557438,[TikTok](https://www.tiktok.com/@danbonginox)
Sheldon Whitehouse,Left-Leaning,42,167907,63879,31,5416,1623997,1623997,[TikTok](https://www.tiktok.com/@senwhitehouse)
The Young Turks,Left-Leaning,-32,165352,-19532,9,18372,1320386,1320386,[TikTok](https://www.tiktok.com/@theyoungturks)
Face the Nation,Neutral,-73,163075,-87572,106,1538,4243926,4243926,[TikTok](https://tiktok.com/@facethenation)
Zohran Mamdani,Left-Leaning,,161018,,3,53673,868042,868042,[TikTok](https://www.tiktok.com/@zohran_k_mamdani)
Nick Freitas,Right-Leaning,-225,160272,-942883,23,6968,1267367,1267367,[TikTok](https://www.tiktok.com/@nickjfreitas3.0)
Austin Archer,Left-Leaning,170,158799,120724,19,8358,704511,704511,[TikTok](https://www.tiktok.com/@yourpal_austin)
Clarkson Lawson,Right-Leaning,4,157576,23401,9,17508,1145008,1145008,[TikTok](https://tiktok.com/@clarksonlawson)
Sanders Jennings,Left-Leaning,-9,156989,13679,27,5814,1200060,1200060,[TikTok](https://www.tiktok.com/@sander_jennings)
BreakThrough News,Left-Leaning,-114,154761,-186709,104,1488,1411634,1411634,[TikTok](https://www.tiktok.com/@btnewsroom)
Jamelle Bouie,Left-Leaning,16,154196,34747,25,6168,856404,856404,[TikTok](https://tiktok.com/@jamellebouie)
Ronan Farrow,Neutral,114,153759,96225,3,51253,1029009,1029009,[TikTok](https://www.tiktok.com/@theronanfarrow)
Naima (hair.soup),Left-Leaning,-55,151829,-51884,8,18979,948933,948933,[TikTok](https://www.tiktok.com/@hair.soup)
Charlie Kirk,Right-Leaning,37,149872,48749,4,37468,1506320,1506320,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Cheddar,Neutral,-203,147851,-700396,24,6160,2755765,2755765,[TikTok](https://www.tiktok.com/@cheddar)
Tulsi Gabbard,Right-Leaning,248,146383,127090,4,36596,894600,894600,[TikTok](https://www.tiktok.com/@tulsigabbard)
Adam Calhoun (ACAL),Right-Leaning,633,146209,145909,3,48736,1034021,1034021,[TikTok](https://tiktok.com/@adamcalhoun1)
Just Wayne,Left-Leaning,-39,144253,-32945,83,1738,982611,982611,[TikTok](https://www.tiktok.com/@justwaynecreative)
The Canceled Christian,Left-Leaning,151,144046,104449,22,6548,1020824,1020824,[TikTok](https://www.tiktok.com/@canceledchristian)
She Was Giving,Left-Leaning,65,143666,65448,40,3592,601724,601724,[TikTok](https://www.tiktok.com/@shewasgiving)
Andrxw (andrewtoworld),Left-Leaning,89,142815,78284,19,7517,930578,930578,[TikTok](https://www.tiktok.com/@andrewtoworld)
FOX 7 Austin (KTBC),Neutral,92,141895,79496,8,17737,1556962,1556962,[TikTok](https://www.tiktok.com/@fox7austin)
Brian Baez,Left-Leaning,-72,141664,-73704,12,11805,512875,512875,[TikTok](https://www.tiktok.com/@mentallydivine)
Meghan Elinor,Right-Leaning,121,140632,92071,43,3271,1158443,1158443,[TikTok](https://www.tiktok.com/@meghanelinor)
Haleeyy,Right-Leaning,594,140167,139593,7,20024,767760,767760,[TikTok](https://www.tiktok.com/@__haleeyy)
Joe Neguse,Left-Leaning,20,139434,37064,2,69717,1591236,1591236,[TikTok](https://www.tiktok.com/@repjoeneguse)
Big Bro Uncensored,Left-Leaning,124,139393,95220,43,3242,819009,819009,[TikTok](https://www.tiktok.com/@bigbrouncensored)
Gemma Talks,Left-Leaning,223,138635,116636,14,9903,1006586,1006586,[TikTok](https://www.tiktok.com/@gemma_talks)
Robert Arnold,Left-Leaning,-10,138604,14098,12,11550,589126,589126,[TikTok](https://www.tiktok.com/@defiance13)
Whitney Roberts,Left-Leaning,22,137953,37966,40,3449,694843,694843,[TikTok](https://www.tiktok.com/@thewokemama)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-63,137418,-48674,28,4908,1132601,1132601,[TikTok](https://www.tiktok.com/@joepags)
James Ray,Left-Leaning,-146,136925,-236346,25,5477,676913,676913,[TikTok](https://tiktok.com/@jamesgetspolitical)
James Ray (jamesgetpolitical),Left-Leaning,-146,136925,-236346,25,5477,676913,676913,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
Xavier Becerra,Left-Leaning,87,136104,77242,12,11342,691052,691052,[TikTok](https://www.tiktok.com/@becerraforgovernor)
WTHR Indianapolis,Neutral,-136,135959,-191556,192,708,2728398,2728398,[TikTok](https://www.tiktok.com/@wthrcom)
Hangovergang,Right-Leaning,,133110,,22,6050,940402,940402,[TikTok](https://www.tiktok.com/@hangovergang)
Just Peachy (patrioticpeach),Right-Leaning,-134,132482,-182888,8,16560,1035498,1035498,[TikTok](https://www.tiktok.com/@politipeach)
Greg Landsman,Left-Leaning,124,127816,86133,19,6727,440403,440403,[TikTok](https://www.tiktok.com/@greglandsmanoh)
Gerlyn Henry,Left-Leaning,-127,127549,-160440,14,9111,941745,941745,[TikTok](https://www.tiktok.com/@rev.gerlynhenry)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,-131,127246,-176728,42,3030,793633,793633,[TikTok](https://www.tiktok.com/@travelingnurse)
David Boomer,Left-Leaning,-28,123999,-10035,52,2385,532748,532748,[TikTok](https://tiktok.com/@empathytour)
Mark Kelly,Left-Leaning,87,122292,67544,19,6436,863297,863297,[TikTok](https://www.tiktok.com/@captmarkkelly)
WRDW / WAGT News 12 (Augusta CBS/NBC),Neutral,81,121315,63299,17,7136,2091433,2091433,[TikTok](https://www.tiktok.com/@wrdwnews12)
Distill Social,Left-Leaning,39,118597,39057,75,1581,1030028,1030028,[TikTok](https://www.tiktok.com/@distillsocial)
Somaya (arguablysomaya),Left-Leaning,-73,116915,-66653,29,4032,498882,498882,[TikTok](https://www.tiktok.com/@arguablysomaya)
The Salt Lake Tribune,Neutral,-70,116510,-64366,16,7282,1229607,1229607,[TikTok](https://www.tiktok.com/@sltrib)
Hail the King,Right-Leaning,169,116161,85911,31,3747,725464,725464,[TikTok](https://www.tiktok.com/@hailtheking23)
Craig Long,Right-Leaning,394,115392,110476,68,1697,1766930,1766930,[TikTok](https://tiktok.com/@craiglong45)
Gregory Pittman,Left-Leaning,-17,114849,-86,156,736,823588,823588,[TikTok](https://www.tiktok.com/@greg_the_uberdriver2)
Nathan Jun,Left-Leaning,-44,112995,-26191,16,7062,589247,589247,[TikTok](https://www.tiktok.com/@nathancjun)
Rob Smith,Right-Leaning,43,112761,36502,61,1849,1090739,1090739,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Tampa Bay 28,Neutral,124,107051,68624,45,2379,1825087,1825087,[TikTok](https://www.tiktok.com/@tampabay_28)
Jon Stewart,Left-Leaning,37,106903,30145,30,3563,1319337,1319337,[TikTok](https://www.tiktok.com/@weeklyshowpodcast)
In The Know (real.talk.us),Neutral,45,106432,33915,97,1097,802399,802399,[TikTok](https://www.tiktok.com/@realtalkus)
Atlanta News First,Neutral,57,103582,40036,48,2158,1664703,1664703,[TikTok](https://www.tiktok.com/@atlantanewsfirst)
Democratic Governors Association (DGA),Left-Leaning,-74,103017,-67323,51,2020,1221741,1221741,[TikTok](https://tiktok.com/@demgovs)
Rantz,Left-Leaning,129,102493,66350,48,2135,789310,789310,[TikTok](https://www.tiktok.com/@_rxntz_)
R. M. S. Thornton,Neutral,78,102362,50235,105,975,1096067,1096067,[TikTok](https://www.tiktok.com/@rmsthornton)
Zackory Kirk,Left-Leaning,179,102298,78482,29,3528,1131888,1131888,[TikTok](https://www.tiktok.com/@zactivist)
The Zactivist,Left-Leaning,179,102298,78482,29,3528,1131888,1131888,[TikTok](https://tiktok.com/@zactivist)
Channel 5 with Andrew Callaghan,Left-Leaning,43,100386,31017,16,6274,1605738,1605738,[TikTok](https://www.tiktok.com/@channel5tiktok)
Chrissy Clark,Right-Leaning,-165,99310,-241345,24,4138,972534,972534,"[TikTok](https://www.tiktok.com/@thechrissyclark_), [TikTok](https://www.tiktok.com/@chrissyclark_)"
Sarah McBride,Left-Leaning,283,97915,87938,8,12239,887061,887061,[TikTok](https://www.tiktok.com/@sarahemcbride)
Whitney Plus Five,Right-Leaning,307,97659,89010,45,2170,1071504,1071504,[TikTok](https://www.tiktok.com/@whitplusfive)
Suhas Subramanyam,Left-Leaning,480,97387,95789,9,10821,842020,842020,[TikTok](https://www.tiktok.com/@repsuhas)
Dr. Victoria Alexander-Thompson,Left-Leaning,413,97378,94132,6,16230,1274763,1274763,[TikTok](https://www.tiktok.com/@victoria_phd)
Angel Barragan,Left-Leaning,64,97368,43501,67,1453,909012,909012,[TikTok](https://tiktok.com/@senor_barragan)
TRT World,Neutral,-84,97358,-71785,73,1334,1288867,1288867,[TikTok](https://www.tiktok.com/@trtworld)
Raging Moderates,Neutral,118,97312,61567,69,1410,2084439,2084439,[TikTok](https://www.tiktok.com/@ragingmoderates)
Mary L Trump,Left-Leaning,72,97008,47253,30,3234,741102,741102,[TikTok](https://www.tiktok.com/@mltrump)
Reuben Woodall,Left-Leaning,-133,96530,-145063,7,13790,630387,630387,[TikTok](https://tiktok.com/@reubenwoodall)
Salon,Left-Leaning,344,96500,90101,13,7423,658461,658461,[TikTok](https://www.tiktok.com/@salonofficial)
Brad Bernstein,Left-Leaning,-284,94822,-930525,58,1635,2221830,2221830,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
ProPublica,Neutral,106,94761,57679,9,10529,632147,632147,[TikTok](https://www.tiktok.com/@ProPublica)
Emmet Sandberg,Left-Leaning,,94322,,1,94322,413146,413146,[TikTok](https://www.tiktok.com/@campaign.papi)
Forbes,Neutral,-54,92195,-31498,76,1213,1373314,1373314,[TikTok](https://www.tiktok.com/@forbes)
Lost In The Mix,Left-Leaning,-97,91843,-81784,42,2187,2441643,2441643,[TikTok](https://www.tiktok.com/@lostinthemixxx)
Brad Lander,Left-Leaning,218,91169,75753,49,1861,908261,908261,[TikTok](https://www.tiktok.com/@bradlandernyc)
Eric Burnett,Left-Leaning,-91,90125,-72210,12,7510,466147,466147,[TikTok](https://www.tiktok.com/@dr.eric.b)
Claudio Vallejo,Left-Leaning,278,89311,80089,28,3190,731977,731977,[TikTok](https://tiktok.com/@whatsupcv)
Inquirher,Left-Leaning,-52,88600,-29531,34,2606,641721,641721,[TikTok](https://www.tiktok.com/@inquirher)
The Adam Carolla Show,Right-Leaning,-52,88528,-29398,39,2270,1937123,1937123,[TikTok](https://www.tiktok.com/@theadamcarollashow)
Grace Unfiltered,Right-Leaning,-121,88261,-107995,16,5516,821637,821637,[TikTok](https://www.tiktok.com/@_thatonefitguy92)
Jacob Simon,Neutral,13,88066,14357,15,5871,360819,360819,[TikTok](https://www.tiktok.com/@jacobsimonsays)
ClerPatriot,Right-Leaning,-203,87374,-304891,34,2570,769051,769051,[TikTok](https://www.tiktok.com/@clerpatriot)
My Cluck Hut,Left-Leaning,282,86881,78179,10,8688,477464,477464,[TikTok](https://www.tiktok.com/@mycluckhut)
