entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
LatinUS,Neutral,0,106811041,-24508629,1312,81411,1720708552,1720708552,[TikTok](https://www.tiktok.com/@latinus_us)
Daily Mail,Neutral,0,61695756,8536214,380,162357,764216963,764216963,[TikTok](https://www.tiktok.com/@dailymail)
CNN,Neutral,2,44541603,2643232,764,58301,728162573,728162573,[TikTok](https://tiktok.com/@cnn)
NBC News,Neutral,5,41820622,5380209,598,69934,561800870,561800870,[TikTok](https://tiktok.com/@nbcnews)
CBS News,Neutral,-2,39649703,-9760597,888,44651,698377097,698377097,"[TikTok](https://tiktok.com/@cbsnews), [TikTok](https://www.tiktok.com/@cbs)"
BBC News,Neutral,-2,38065200,-8036378,834,45642,699464495,699464495,[TikTok](https://www.tiktok.com/@bbcnews)
Aaron Parnas,Left-Leaning,3,37682249,1600652,352,107052,324864164,324864164,[TikTok](https://tiktok.com/@aaronparnas1)
ABC News,Neutral,-2,32761408,-8026900,687,47688,446313854,446313854,[TikTok](https://www.tiktok.com/@abcnews)
Dylan Page,Neutral,3,30369819,-520136,47,646166,259164879,259164879,[TikTok](https://www.tiktok.com/@dylan.page)
Brut America,Neutral,-2,29248330,-7884151,244,119870,298119167,298119167,[TikTok](https://tiktok.com/@brutamerica)
Al Jazeera English,Neutral,-4,23075872,-15225029,799,28881,462422896,462422896,[TikTok](https://tiktok.com/@aljazeeraenglish)
Fox News,Right-Leaning,-1,20955117,-14239590,558,37554,467933378,467933378,[TikTok](https://tiktok.com/@foxnews)
NowThis,Left-Leaning,1,20495649,-1999449,284,72168,167478485,167478485,[TikTok](https://www.tiktok.com/@nowthisimpact)
ABC7 LA,Neutral,1,17921182,-1701501,637,28134,259104143,259104143,[TikTok](https://www.tiktok.com/@abc7la)
The Democrats,Left-Leaning,-2,17643561,-7020951,100,176436,97755393,97755393,[TikTok](https://tiktok.com/@democrats)
The White House,Right-Leaning,14,13923189,5766994,70,198903,126028404,126028404,[TikTok](https://www.tiktok.com/@whitehouse)
NBC South Florida,Neutral,16,13891483,6896867,201,69112,179487407,179487407,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
Courier,Left-Leaning,1,12624615,-2859726,243,51953,102872060,102872060,[TikTok](https://tiktok.com/@couriernewsroom)
The Late Show with Stephen Colbert,Left-Leaning,-1,12533593,-4830900,84,149209,87584246,87584246,[TikTok](https://www.tiktok.com/@colbertlateshow)
Carlos Eduardo Espina,Left-Leaning,1,11545163,-2261661,456,25318,191485247,191485247,[TikTok](https://tiktok.com/@carlos_eduardo_espina)
The Daily Show,Left-Leaning,4,11459257,-974503,116,98787,93723819,93723819,[TikTok](https://tiktok.com/@thedailyshow)
NY Post,Right-Leaning,-2,11337034,-3405460,329,34459,180192996,180192996,[TikTok](https://www.tiktok.com/@nypost)
CBS Evening News,Neutral,12,10839279,3887898,197,55022,140684964,140684964,[TikTok](https://tiktok.com/@cbseveningnews)
ABC7 Chicago,Neutral,-7,10582138,-7924951,996,10625,145708249,145708249,[TikTok](https://www.tiktok.com/@abc7chicago)
NBC 5 Chicago,Neutral,7,9013653,1399261,245,36790,105059401,105059401,[TikTok](https://www.tiktok.com/@nbcchicago)
Pink News,Left-Leaning,41,8927232,6354104,146,61145,68783020,68783020,[TikTok](https://tiktok.com/@pinknews)
CBS Chicago,Neutral,22,8471712,4448428,247,34298,92337093,92337093,[TikTok](https://www.tiktok.com/@cbschicago)
ABC7NY,Neutral,3,8261261,240031,358,23076,143367701,143367701,[TikTok](https://www.tiktok.com/@abc7ny)
ABC World News Tonight,Neutral,7,7994600,1858862,190,42077,123411976,123411976,[TikTok](https://www.tiktok.com/@abcworldnews)
Spencer Spencewuah,Left-Leaning,4,7318943,337916,62,118047,30130685,30130685,[TikTok](https://www.tiktok.com/@spencewuah)
NBC New York,Neutral,9,6927037,2187893,258,26849,72438995,72438995,[TikTok](https://www.tiktok.com/@nbcnewyork)
Reuters,Neutral,-9,6854203,-6062144,380,18037,120302864,120302864,[TikTok](https://www.tiktok.com/@reuters)
Telemundo Miami,Neutral,79,6570728,5436317,210,31289,167332435,167332435,[TikTok](https://www.tiktok.com/@telemundo51miami)
Sky News,Neutral,-10,5849936,-6625757,730,8014,151166901,151166901,[TikTok](https://tiktok.com/@skynews)
Ian Lightfoot,Left-Leaning,211,5399915,5101634,24,224996,24288886,24288886,[TikTok](https://www.tiktok.com/@ianllightfoot)
CBS Mornings,Neutral,11,5304336,1128099,438,12110,93256149,93256149,[TikTok](https://tiktok.com/@cbsmornings)
The Associated Press (AP),Neutral,-15,5297572,-7947145,425,12465,155276208,155276208,[TikTok](https://tiktok.com/@apnews)
Harry Sisson,Left-Leaning,25,4937853,2169506,95,51977,41344689,41344689,[TikTok](https://tiktok.com/@harryjsisson)
AJ+,Left-Leaning,27,4812335,2186911,132,36457,40848021,40848021,[TikTok](https://www.tiktok.com/@ajplus)
The New York Times,Neutral,2,4322678,-150980,246,17572,65831318,65831318,[TikTok](https://tiktok.com/@nytimes)
Kamala Harris,Left-Leaning,-4,4240997,-1304266,5,848199,21786816,21786816,[TikTok](https://www.tiktok.com/@kamalaharris)
Team Trump,Right-Leaning,15,3631339,407327,40,90783,47414564,47414564,[TikTok](https://www.tiktok.com/@teamtrump)
Teacher Sandra,Neutral,13,3569719,35963,57,62627,18704105,18704105,[TikTok](https://www.tiktok.com/@teachersandra03)
Tell Williams,Left-Leaning,18,3314675,517831,53,62541,19197014,19197014,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
Courier Texas,Left-Leaning,523,3224528,3204961,58,55595,16612685,16612685,[TikTok](https://www.tiktok.com/@couriertexas)
Trevor Noah,Left-Leaning,33,3114021,1131644,73,42658,29811314,29811314,[TikTok](https://www.tiktok.com/@trevornoah)
Candace Owens,Right-Leaning,28,3089109,803616,30,102970,26558852,26558852,[TikTok](https://www.tiktok.com/@candaceoshow)
NBC 5 DFW,Neutral,21,3080610,543949,103,29909,36165705,36165705,[TikTok](https://www.tiktok.com/@nbcdfw)
News Nation,Neutral,-3,3060747,-1238680,326,9389,44508693,44508693,[TikTok](https://www.tiktok.com/@newsnationnow)
Andra Berghoff,Left-Leaning,60,2892849,1709912,62,46659,22311021,22311021,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
USA Today,Neutral,0,2879888,-851347,204,14117,80812264,80812264,[TikTok](https://www.tiktok.com/@usatoday)
Jesse Watters,Right-Leaning,61,2873970,1754141,80,35925,38122292,38122292,[TikTok](https://tiktok.com/@jessebwatters)
Metro,Neutral,-14,2809169,-2204946,42,66885,45109490,45109490,[TikTok](https://tiktok.com/@metrouk)
Johnny Palmadessa,Left-Leaning,87,2795619,2006107,89,31411,32710580,32710580,[TikTok](https://tiktok.com/@johnnypalmadessa)
King 5 Seattle,Neutral,73,2786742,1826303,893,3121,44523889,44523889,[TikTok](https://www.tiktok.com/@king5news)
Tucker Carlson,Right-Leaning,-1,2730462,-828842,73,37404,28674400,28674400,[TikTok](https://tiktok.com/@tuckercarlson)
Brenna Overbay,Right-Leaning,332,2717343,2630704,16,169834,13965807,13965807,[TikTok](https://www.tiktok.com/@realbrennabrown)
MeidasTouch,Left-Leaning,-14,2700621,-1615790,122,22136,21348834,21348834,[TikTok](https://tiktok.com/@meidastouch)
Benjamín Zamora,Neutral,15,2645217,350104,215,12303,51893356,51893356,[TikTok](https://tiktok.com/@benjaminzamoratv)
60 Minutes,Neutral,-7,2640903,-1018196,159,16609,39343627,39343627,[TikTok](https://tiktok.com/@60minutes)
TizzyEnt,Left-Leaning,-11,2609447,-1382478,51,51166,18940309,18940309,[TikTok](https://tiktok.com/@tizzyent)
Philip DeFranco,Left-Leaning,-1,2482533,-342165,46,53968,19675143,19675143,[TikTok](https://www.tiktok.com/@philipdefranco)
Thiqydusty,Left-Leaning,86,2476105,1728415,132,18758,13205333,13205333,[TikTok](https://www.tiktok.com/@thiqydusty)
MS NOW,Left-Leaning,-19,2378033,-1937713,73,32576,32440887,32440887,[TikTok](https://www.tiktok.com/@msnow)
ABC News Live,Neutral,26,2306833,821890,346,6667,27464774,27464774,[TikTok](https://tiktok.com/@abcnewslive)
NBC Bay Area,Neutral,10,2291490,39958,209,10964,23590747,23590747,[TikTok](https://www.tiktok.com/@nbcbayarea)
Isaiah Martin,Left-Leaning,4,2255131,-158694,66,34169,19409859,19409859,[TikTok](https://tiktok.com/@isaiahrmartin)
LiveNOW from FOX,Right-Leaning,-30,2244481,-3195462,143,15696,53718327,53718327,[TikTok](https://tiktok.com/@livenowfox)
Don Lemon,Left-Leaning,-10,2206864,-819356,174,12683,19424473,19424473,[TikTok](https://tiktok.com/@donlemon)
Cory Booker,Left-Leaning,-27,2199586,-2158165,146,15066,18336985,18336985,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
John Neely Kennedy,Right-Leaning,72,2168999,1401614,15,144600,15618523,15618523,[TikTok](https://www.tiktok.com/@senjohnkennedy)
Liz Oyer,Left-Leaning,162,2098751,1775589,12,174896,10620956,10620956,[TikTok](https://www.tiktok.com/@lawyer.oyer)
CBS LA,Neutral,0,2093768,-296232,218,9604,28973193,28973193,[TikTok](https://www.tiktok.com/@cbsla)
CBS New York,Neutral,34,2079641,837875,134,15520,26303273,26303273,[TikTok](https://www.tiktok.com/@cbsnewyork)
Adam Mockler,Left-Leaning,76,2067729,1325816,136,15204,24350144,24350144,[TikTok](https://tiktok.com/@adammockler)
Dr. Zachary Rubin,Neutral,43,2051131,1008306,54,37984,25462100,25462100,[TikTok](https://www.tiktok.com/@rubin_allergy)
Your Favorite Guy,Left-Leaning,20,2028012,586397,35,57943,10451285,10451285,[TikTok](https://tiktok.com/@yourfavoriteguy)
Alicia Luncheon,Left-Leaning,31,2004410,783583,33,60740,15411197,15411197,[TikTok](https://tiktok.com/@theluncheonlawyer)
The Recount,Left-Leaning,23,1985179,627212,59,33647,20438370,20438370,[TikTok](https://tiktok.com/@therecount)
CTVNews,Neutral,-51,1964342,-6308255,213,9222,43036766,43036766,[TikTok](https://www.tiktok.com/@ctvnews)
Jess Craven,Left-Leaning,76,1929452,1219196,84,22970,8869218,8869218,[TikTok](https://tiktok.com/@jesscraven101)
CNBC,Neutral,24,1912902,631076,744,2571,56488300,56488300,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Kai Trump,Right-Leaning,15,1881999,450606,22,85545,21557320,21557320,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
James Talarico,Left-Leaning,153,1839795,1523464,43,42786,11943350,11943350,"[TikTok](https://www.tiktok.com/@teamtalaricohq), [TikTok](https://www.tiktok.com/@jamestalarico)"
The Washington Post,Neutral,325,1838697,1770884,116,15851,33710379,33710379,[TikTok](https://tiktok.com/@washingtonpost)
CTV Your Morning,Neutral,35,1834596,799621,98,18720,35304101,35304101,[TikTok](https://www.tiktok.com/@yourmorningctv)
Eumie Michelle,Left-Leaning,-2,1748494,165727,18,97139,9696182,9696182,[TikTok](https://www.tiktok.com/@eumiexx)
Andr3wsky,Left-Leaning,2,1704355,216752,20,85218,7801880,7801880,[TikTok](https://www.tiktok.com/@andr3wsky)
Zak Kimball,Left-Leaning,307,1673741,1593685,20,83687,10625087,10625087,[TikTok](https://www.tiktok.com/@zak.kimball)
Dean Withers,Left-Leaning,-63,1656351,-7920102,7,236622,12314262,12314262,[TikTok](https://www.tiktok.com/@itsdeaann)
David Pakman Show,Left-Leaning,-8,1595762,-112195,217,7354,18542392,18542392,[TikTok](https://tiktok.com/@davidpakmanshow)
NBC 4 Los Angeles,Neutral,-38,1580542,-2027206,248,6373,32607455,32607455,[TikTok](https://www.tiktok.com/@nbcla)
Marcus DiPaola,Neutral,116,1575339,1153582,35,45010,10725913,10725913,[TikTok](https://tiktok.com/@marcus.dipaola)
Alex Pearlman,Left-Leaning,-5,1554501,64183,22,70659,6751309,6751309,[TikTok](https://tiktok.com/@pearlmania500)
Ashley St. Clair,Right-Leaning,40,1536196,707562,38,40426,15657406,15657406,[TikTok](https://www.tiktok.com/@ashstc)
Hasan Piker,Left-Leaning,71,1524719,872491,21,72606,10500099,10500099,[TikTok](https://www.tiktok.com/@hasandpiker)
NYT Opinion,Neutral,110,1521560,1097787,36,42266,9288294,9288294,[TikTok](https://www.tiktok.com/@nytopinion)
Greg Johnstone,Left-Leaning,-21,1516728,-668840,28,54169,8818177,8818177,[TikTok](https://tiktok.com/@johnstone.gregory)
CSPAN,Neutral,-51,1506889,-2522749,134,11245,19802627,19802627,[TikTok](https://tiktok.com/@cspanofficial)
More Perfect Union,Left-Leaning,14,1504164,401752,129,11660,14024499,14024499,[TikTok](https://tiktok.com/@moreperfectunion)
Donald Trump,Right-Leaning,49,1488567,744885,5,297713,21030226,21030226,[TikTok](https://www.tiktok.com/@realdonaldtrump)
ItsLuke,Left-Leaning,99,1485508,1046463,31,47920,7344244,7344244,[TikTok](https://www.tiktok.com/@itsluke7)
NPR,Neutral,77,1467804,906229,133,11036,16060623,16060623,[TikTok](https://www.tiktok.com/@npr)
Kylie Brewer,Left-Leaning,148,1441184,1162200,55,26203,8765622,8765622,[TikTok](https://www.tiktok.com/@kylie.brewer)
Mike Levin,Left-Leaning,476,1411253,1393750,59,23920,7303348,7303348,"[TikTok](https://www.tiktok.com/@repmikelevin), [TikTok](https://www.tiktok.com/@mikelevinca)"
Hawk Podcast,Left-Leaning,16,1398211,384723,242,5778,9702001,9702001,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
RaeShanda Lias,Left-Leaning,160,1392614,1139976,69,20183,6019116,6019116,[TikTok](https://www.tiktok.com/@shopaif)
Tucker Carlson Network,Right-Leaning,36,1296700,531846,59,21978,13933929,13933929,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Fox 5 NY,Neutral,-45,1295789,-1396083,184,7042,17789237,17789237,[TikTok](https://www.tiktok.com/@fox5newyork)
NBC10 Boston,Neutral,60,1273648,628225,84,15162,17443529,17443529,[TikTok](https://www.tiktok.com/@nbc10boston)
Brian Tyler Cohen,Left-Leaning,-31,1271413,-662878,99,12843,18576124,18576124,[TikTok](https://tiktok.com/@briantylercohen)
Under the Desk News,Left-Leaning,-71,1199758,-3285486,80,14997,7169669,7169669,[TikTok](https://tiktok.com/@underthedesknews)
Gaydar,Left-Leaning,-29,1187324,-496185,28,42404,5856411,5856411,[TikTok](https://www.tiktok.com/@gaydar.show)
Daily Wire,Right-Leaning,-10,1181391,-148382,22,53700,9391190,9391190,[TikTok](https://tiktok.com/@dailywire)
Allie O’Brien,Left-Leaning,49,1175727,504876,12,97977,4822392,4822392,[TikTok](https://tiktok.com/@allie_202_)
Drey Dossier,Left-Leaning,252,1156382,1041202,15,77092,5949901,5949901,[TikTok](https://www.tiktok.com/@thedreydossier)
The Real Cornpop,Left-Leaning,56,1132007,500875,85,13318,6672041,6672041,[TikTok](https://www.tiktok.com/@therealcornpop)
The News Movement,Neutral,0,1120646,63134,147,7623,13902942,13902942,[TikTok](https://www.tiktok.com/@thenewsmovement)
Lisa Remillard,Neutral,-2,1112352,28369,20,55618,9830799,9830799,[TikTok](https://tiktok.com/@lisaremillard)
Middle East Eye,Neutral,-62,1100804,-2094633,127,8668,13644618,13644618,[TikTok](https://www.tiktok.com/@middleeasteye)
Matt Walsh,Right-Leaning,234,1094675,966512,66,16586,13390751,13390751,[TikTok](https://www.tiktok.com/@mattwalsh_)
Nick Freitas,Right-Leaning,244,1090857,972909,24,45452,6876361,6876361,[TikTok](https://www.tiktok.com/@nickjfreitas3.0)
Dannie D,Left-Leaning,1,1072799,95020,204,5259,7701097,7701097,[TikTok](https://tiktok.com/@dannied01)
The Public Take HQ,Left-Leaning,-72,1063245,-2615672,22,48329,4220938,4220938,[TikTok](https://www.tiktok.com/@thepublictakehq)
Social Sports,Left-Leaning,205,1062914,910545,15,70861,4110020,4110020,[TikTok](https://www.tiktok.com/@social_sports_)
Ben Shapiro,Right-Leaning,191,1053018,887958,61,17263,13709076,13709076,[TikTok](https://www.tiktok.com/@real.benshapiro)
Walter Masterson,Left-Leaning,130,1034555,769501,31,33373,6440581,6440581,[TikTok](https://www.tiktok.com/@waltermasterson)
Newsweek,Neutral,-42,1033731,-537960,353,2928,27168538,27168538,[TikTok](https://tiktok.com/@newsweek)
PBS News Hour,Neutral,-101,1026896,-7626022,262,3919,13101026,13101026,[TikTok](https://tiktok.com/@pbsnews)
Brad Bernstein,Left-Leaning,228,1024413,899896,107,9574,13334586,13334586,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
Braedon Sorbo,Right-Leaning,21,1022918,281830,44,23248,6709778,6709778,[TikTok](https://www.tiktok.com/@braedensorbo)
The Independent,Neutral,-60,1015323,-1378563,270,3760,36188521,36188521,[TikTok](https://www.tiktok.com/@independent)
Total Hypocrisy,Left-Leaning,-8,1012242,35786,153,6616,6115654,6115654,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Nick Shirley,Right-Leaning,-33,1010236,-355373,11,91840,7782448,7782448,[TikTok](https://www.tiktok.com/@nickshirleyy)
Fortune Magazine,Neutral,252,999605,907474,71,14079,11920204,11920204,[TikTok](https://www.tiktok.com/@fortune)
Megyn Kelly,Right-Leaning,59,994891,527907,78,12755,18237109,18237109,[TikTok](https://www.tiktok.com/@megynkellyshow)
ADIV,Left-Leaning,-10,980354,18521,50,19607,4054870,4054870,[TikTok](https://www.tiktok.com/@adivunsolicited)
Bloomberg Politics,Neutral,28,948407,279232,131,7240,24936411,24936411,[TikTok](https://tiktok.com/@bloombergpolitics)
Good Trouble - Sam Rosenholtz,Left-Leaning,-6,939476,52397,54,17398,5363985,5363985,[TikTok](https://www.tiktok.com/@goodtrouble_)
The Good Liars,Left-Leaning,361,925154,891417,9,102795,9886559,9886559,[TikTok](https://tiktok.com/@thegoodliars)
Nessa Diosdado,Left-Leaning,72,913487,519151,26,35134,5612519,5612519,[TikTok](https://www.tiktok.com/@nessadiosdado)
Politico Mexico,Neutral,33,900783,297296,273,3300,14762169,14762169,[TikTok](https://tiktok.com/@politicomx)
KARE 11 Minneapolis,Neutral,-3,898987,96614,617,1457,13493916,13493916,[TikTok](https://www.tiktok.com/@kare11news)
Jina with a J,Left-Leaning,394,897470,872324,33,27196,3445214,3445214,[TikTok](https://www.tiktok.com/@ireadhuney)
Gavin Newsom,Left-Leaning,-67,893448,-1266191,42,21273,7866265,7866265,"[TikTok](https://www.tiktok.com/@gavinnewsom), [TikTok](https://www.tiktok.com/@cagovernor)"
CBS Philadelphia,Neutral,65,861764,441501,204,4224,12380869,12380869,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Fox & Friends,Right-Leaning,-77,861350,-1559721,140,6153,19146900,19146900,[TikTok](https://www.tiktok.com/@foxandfriends)
CBS Texas,Neutral,-41,860856,-401059,203,4241,16930459,16930459,[TikTok](https://www.tiktok.com/@cbsnewstexas)
Ariana Jasmine Afshar,Left-Leaning,211,851133,727882,78,10912,7064469,7064469,[TikTok](https://tiktok.com/@arianajasmine___)
Time Magazine,Neutral,-85,841794,-1847089,42,20043,11237420,11237420,[TikTok](https://www.tiktok.com/@time)
