entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Jessica Valenti,Left-Leaning,-47,80207,-113801,17,4718,290406,290406,[TikTok](https://www.tiktok.com/@auntiekilljoy)
DOGE Update Guy,Right-Leaning,67,77507,51545,21,3691,473785,473785,[TikTok](https://www.tiktok.com/@dug_dogeupdateguy)
Leigh McGowan,Left-Leaning,-32,75746,-73502,17,4456,279957,279957,[TikTok](https://tiktok.com/@iampoliticsgirl)
Michael Liner,Neutral,127,75252,66544,66,1140,2132101,2132101,[TikTok](https://tiktok.com/@backwardshatbarrister)
Gretchen Whitmer,Left-Leaning,-29,73814,-66447,25,2953,1001624,1001624,[TikTok](https://www.tiktok.com/@biggretchwhitmer)
Forbes,Neutral,-2,66385,-12987,48,1383,2508045,2508045,[TikTok](https://www.tiktok.com/@forbes)
Ilhan Omar,Left-Leaning,20,65468,7432,9,7274,814033,814033,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
Topher,Right-Leaning,95,60792,46024,8,7599,1167344,1167344,[TikTok](https://www.tiktok.com/@tophertownmusic)
ACLU,Left-Leaning,-14,59898,-39285,36,1664,356998,356998,[TikTok](https://www.tiktok.com/@aclu)
Furious Patriot,Right-Leaning,228,59881,59267,26,2303,4390088,4390088,[TikTok](https://www.tiktok.com/@furious.patriot)
Last Week Tonight with John Oliver,Left-Leaning,-65,59705,-172768,12,4975,650548,650548,[TikTok](https://tiktok.com/@lastweektonighthbo)
Victor Nieves,Right-Leaning,-23,58804,-55609,23,2557,464237,464237,[TikTok](https://www.tiktok.com/@notvictornieves)
Haley Lickstein,Left-Leaning,63,57528,34126,83,693,465920,465920,[TikTok](https://www.tiktok.com/@haleylickstein)
Dr. Jennifer Lincoln,Left-Leaning,73,57490,37885,11,5226,862792,862792,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
Andre White,Left-Leaning,-14,54530,-26717,19,2870,202539,202539,[TikTok](https://tiktok.com/@blackkout___)
Michael Knowles,Right-Leaning,-44,54204,-93264,71,763,517749,517749,[TikTok](https://www.tiktok.com/@notmichaelknowles)
AB Burns-Tucker,Left-Leaning,-32,53740,-68777,16,3359,221258,221258,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Alex Cascio,Left-Leaning,-65,52949,-144631,25,2118,415312,415312,[TikTok](https://www.tiktok.com/@casalmon)
Garrison Hayes,Left-Leaning,103,52436,41632,5,10487,230225,230225,[TikTok](https://www.tiktok.com/@garrisonhayes)
The Trumpest,Right-Leaning,21,52291,11759,47,1113,674040,674040,[TikTok](https://tiktok.com/@thetrumpest)
Nachelle Davis,Left-Leaning,86,51557,37405,42,1228,462186,462186,[TikTok](https://www.tiktok.com/@ogofthehrc)
The JAAM,Left-Leaning,-54,51320,-99332,14,3666,235244,235244,[TikTok](https://www.tiktok.com/@jwilliamj)
Davidson Boswell,Left-Leaning,5,50315,-5353,27,1864,307739,307739,[TikTok](https://www.tiktok.com/@davidsonboswell)
Matthew Rein,Left-Leaning,68,49145,30866,81,607,690639,690639,[TikTok](https://tiktok.com/@matthew.rein)
D.A.R.Y.L.2.0,Left-Leaning,-208,48906,-3254248,134,365,572498,572498,[TikTok](https://tiktok.com/@d.a.r.y.l.2.0)
Mark Kaye,Right-Leaning,-19,47662,-27661,8,5958,424111,424111,[TikTok](https://www.tiktok.com/@mark.kaye.show)
Lawful Expat,Right-Leaning,-87,47088,-205101,100,471,573778,573778,[TikTok](https://www.tiktok.com/@lawfulexpat)
Judge Jeanine Pirro,Right-Leaning,-2,47021,-12517,20,2351,427947,427947,[TikTok](https://www.tiktok.com/@jeanine.pirro2)
Reuben Woodall,Left-Leaning,42,45270,19541,16,2829,279353,279353,[TikTok](https://tiktok.com/@reubenwoodall)
Dave Bondy,Right-Leaning,-1,45137,-10312,63,716,504878,504878,[TikTok](https://www.tiktok.com/@davebondy)
Chrissy Clark,Right-Leaning,-40,44412,-64584,17,2612,495227,495227,[TikTok](https://www.tiktok.com/@chrissyclark_)
Jake Tapper,Neutral,5,43943,-5044,16,2746,722417,722417,[TikTok](https://www.tiktok.com/@jaketapper)
Mark Kelly,Left-Leaning,-167,41414,-786391,4,10354,243787,243787,[TikTok](https://www.tiktok.com/@captmarkkelly)
The Lincoln Project,Left-Leaning,-42,39294,-68699,18,2183,283158,283158,[TikTok](https://www.tiktok.com/@thelincolnproject)
Maxwell Frost,Left-Leaning,-131,38523,-391170,8,4815,138010,138010,"[TikTok](https://www.tiktok.com/@repmaxwellfrost), [TikTok](https://tiktok.com/@repmaxwellfrost)"
Alicia Luncheon,Left-Leaning,-161,38070,-634924,18,2115,254400,254400,[TikTok](https://tiktok.com/@theluncheonlawyer)
Jobob Taeleifi,Right-Leaning,-3,35238,-16950,60,587,239762,239762,[TikTok](https://tiktok.com/@thejobob)
Trevor Noah,Left-Leaning,-13,33587,-26008,3,11196,427764,427764,[TikTok](https://www.tiktok.com/@trevornoah)
Distill Social,Left-Leaning,-64,33514,-107236,27,1241,242059,242059,[TikTok](https://www.tiktok.com/@distillsocial)
Terrence K. Williams,Right-Leaning,134,32366,29052,1,32366,146454,146454,[TikTok](https://www.tiktok.com/@terrencekwilliams)
Quentin R. Jiles,Left-Leaning,60,31595,16611,8,3949,184353,184353,[TikTok](https://www.tiktok.com/@quentinjiles)
Blake Neff,Right-Leaning,108,29437,23649,8,3680,306169,306169,[TikTok](https://www.tiktok.com/@therealblakeneff)
Robert Reich,Left-Leaning,-34,29022,-44594,24,1209,241401,241401,[TikTok](https://tiktok.com/@rbreich)
Benjy Kusi,Left-Leaning,114,27683,22617,13,2129,227755,227755,[TikTok](https://tiktok.com/@benjy_lookbook)
Cyndie Alexis,Right-Leaning,-33,27631,-44432,30,921,214151,214151,[TikTok](https://www.tiktok.com/@therealcyndiealexis)
JoJo From Jerz,Left-Leaning,95,26986,19653,9,2998,167761,167761,[TikTok](https://tiktok.com/@JoJoFromJerz)
Andy Frisella,Right-Leaning,32,25304,2670,166,152,276469,276469,[TikTok](https://www.tiktok.com/@personal.excellence)
Students for Life of America,Right-Leaning,73,23041,11921,7,3292,320404,320404,[TikTok](https://www.tiktok.com/@studentsforlife)
Judicial Watch,Right-Leaning,61,22889,9681,82,279,193920,193920,[TikTok](https://www.tiktok.com/@judicialwatch)
Abortion Access Front,Left-Leaning,134,22792,19962,21,1085,101258,101258,[TikTok](https://www.tiktok.com/@abortionfront)
Pat Loller,Left-Leaning,,22184,,1,22184,100878,100878,[TikTok](https://www.tiktok.com/@patloller)
JB Pritzker,Left-Leaning,-75,22091,-116705,4,5523,112007,112007,[TikTok](https://tiktok.com/@teamjb_hq)
ecofran,Left-Leaning,12,21999,-4724,15,1467,131568,131568,[TikTok](https://tiktok.com/@ecofran)
Jeff Jackson,Left-Leaning,-19,20852,-30135,1,20852,129477,129477,[TikTok](https://tiktok.com/@jeffjacksonnc)
Beto O'Rourke,Left-Leaning,7,19844,-10028,5,3969,98056,98056,[TikTok](https://tiktok.com/@betoorourke)
Teacher Pay with Kristen,Left-Leaning,21,17769,-5209,31,573,214899,214899,[TikTok](https://www.tiktok.com/@teacherpaywithk)
Girl and The Gov,Left-Leaning,45,17295,2361,97,178,170052,170052,[TikTok](https://www.tiktok.com/@girlandthegov)
Savannah Craven,Right-Leaning,190,16742,16245,10,1674,373666,373666,[TikTok](https://tiktok.com/@savannahacraven)
Elizabeth Booker Houston - Bookers Squared,Left-Leaning,40,16410,1063,14,1172,45094,45094,[TikTok](https://www.tiktok.com/@bookersquared)
Millennial Report,Left-Leaning,-61,16394,-76406,13,1261,210722,210722,[TikTok](https://www.tiktok.com/@millennialreport)
Proud Union Guy,Left-Leaning,-12,16316,-17896,21,777,351966,351966,[TikTok](https://tiktok.com/@proudunionguy)
AARP,Left-Leaning,77,16006,8248,10,1601,413623,413623,[TikTok](https://tiktok.com/@aarp)
Gen-Z for Change,Left-Leaning,-12,15864,-17702,32,496,93709,93709,[TikTok](https://tiktok.com/@genzforchange)
Selina Wang,Neutral,-3,15710,-14212,21,748,268608,268608,[TikTok](https://www.tiktok.com/@selinawangtv)
Saadia Mirza,Left-Leaning,-113,15586,-182052,31,503,88252,88252,[TikTok](https://tiktok.com/@saadia___m)
impactforgood_,Left-Leaning,20,15486,-4274,11,1408,106373,106373,[TikTok](https://tiktok.com/@impactforgood_)
Gina DiVittorio - The Pocket Report,Left-Leaning,,14619,,7,2088,64930,64930,[TikTok](https://tiktok.com/@thepocketreport)
Abbie Richards,Left-Leaning,-82,14572,-103107,6,2429,60942,60942,[TikTok](https://www.tiktok.com/@tofology)
Richie Fontaine,Left-Leaning,-38,14540,-39710,9,1616,59315,59315,[TikTok](https://www.tiktok.com/@fontvne)
Sari Beth Rosenberg,Left-Leaning,-11,13804,-17196,60,230,211493,211493,[TikTok](https://www.tiktok.com/@saribethrose)
The Rubin Report,Right-Leaning,117,13477,10976,32,421,154919,154919,[TikTok](https://www.tiktok.com/@officialrubinreport)
Jodi Picoult,Left-Leaning,,13332,,4,3333,79186,79186,[TikTok](https://www.tiktok.com/@jodipicoult)
Frederick Joseph,Left-Leaning,196,13278,13071,18,738,75210,75210,[TikTok](https://www.tiktok.com/@fredericktjoseph)
Paola Ramos,Left-Leaning,8,13011,-8383,5,2602,71885,71885,[TikTok](https://www.tiktok.com/@pa0ram0s)
Jessica (Ka) Burbank,Left-Leaning,19,12369,-4992,19,651,89015,89015,[TikTok](https://tiktok.com/@kaburbank)
Haleeyy,Right-Leaning,15,12291,-6079,12,1024,352572,352572,[TikTok](https://www.tiktok.com/@__haleeyy)
AJ's Rant Room,Right-Leaning,-104,12068,-134666,24,503,78528,78528,[TikTok](https://www.tiktok.com/@ajsrantroom)
Daria Rose,Left-Leaning,77,11866,6615,5,2373,101972,101972,[TikTok](https://www.tiktok.com/@dariarosereal)
Kali Fontanilla,Right-Leaning,32,11776,-1102,14,841,70843,70843,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
Ariella M. Elm,Left-Leaning,33,11021,-1381,60,184,58063,58063,[TikTok](https://www.tiktok.com/@ariella.elm)
Sean O'Hara,Neutral,,10718,,1,10718,71376,71376,[TikTok](https://tiktok.com/@seans_tiktok_account)
Whitney Plus Five,Right-Leaning,-74,10609,-63535,23,461,75004,75004,[TikTok](https://www.tiktok.com/@whitplusfive)
Center for American Progress,Left-Leaning,63,10472,4413,22,476,121952,121952,[TikTok](https://tiktok.com/@americanprogress)
Matthew Hahn,Neutral,82,10342,6186,17,608,292492,292492,[TikTok](https://tiktok.com/@hahnscratch)
American Bridge 21st Century,Left-Leaning,-137,10295,-220241,34,303,324231,324231,[TikTok](https://tiktok.com/@american_bridge)
Sam Wiles,Left-Leaning,76,10136,5780,5,2027,43561,43561,[TikTok](https://www.tiktok.com/@votesamwiles)
League of Conservation Voters,Left-Leaning,132,10043,9051,21,478,81935,81935,[TikTok](https://tiktok.com/@lcvoters)
Texas Scorecard,Right-Leaning,-7,10025,-11942,151,66,225586,225586,[TikTok](https://tiktok.com/@texasscorecard)
Qasim Rashid,Left-Leaning,63,10002,4405,10,1000,39556,39556,[TikTok](https://tiktok.com/@qasim.rashid)
Ernest Crim III,Left-Leaning,74,9710,5514,14,694,42173,42173,[TikTok](https://www.tiktok.com/@mrcrim3)
Gemma Talks,Left-Leaning,167,9645,9300,17,567,51943,51943,[TikTok](https://www.tiktok.com/@gemma_talks)
Red Wine and Blue,Left-Leaning,85,9056,5801,26,348,90679,90679,[TikTok](https://tiktok.com/@redwineblueusa)
Stacey Abrams,Left-Leaning,-74,9042,-54435,12,754,54473,54473,[TikTok](https://tiktok.com/@staceyabrams)
Kahlil Greene,Left-Leaning,53,8776,2729,6,1463,100188,100188,[TikTok](https://www.tiktok.com/@kahlilgreene)
Felice,Left-Leaning,70,8659,4479,47,184,56089,56089,[TikTok](https://tiktok.com/@agirlhazznoname)
Malynda Hale,Left-Leaning,18,8500,-3365,34,250,68105,68105,[TikTok](https://www.tiktok.com/@malyndahaleofficial)
Vox,Left-Leaning,-84,8268,-62296,15,551,92910,92910,[TikTok](https://tiktok.com/@vox)
Tiffany Cianci,Neutral,-180,8159,-342444,5,1632,96435,96435,[TikTok](https://tiktok.com/@tiffanycianci)
Johnny Harris,Left-Leaning,-102,7862,-88011,1,7862,134970,134970,[TikTok](https://www.tiktok.com/@johnny.harris)
Kristan Hawkins,Right-Leaning,19,7581,-3685,8,948,72447,72447,[TikTok](https://www.tiktok.com/@kristanmercerhawkins)
Cam Higby,Right-Leaning,23,7256,-3362,8,907,89466,89466,[TikTok](https://tiktok.com/@thecamhigby)
Brittany Packnett Cunningham,Left-Leaning,-34,7238,-18877,1,7238,23630,23630,[TikTok](https://www.tiktok.com/@mspackyetti)
Parker Short,Left-Leaning,168,7217,7028,16,451,48857,48857,[TikTok](https://www.tiktok.com/@parkershort1)
Social Security Works,Left-Leaning,32,6908,-1131,14,493,39242,39242,[TikTok](https://tiktok.com/@socialsecurityworks)
Alex - allthingslabor,Left-Leaning,78,6782,3794,29,234,45989,45989,[TikTok](https://www.tiktok.com/@allthingslabor)
Mother Jones,Left-Leaning,57,6681,2379,13,514,38042,38042,[TikTok](https://www.tiktok.com/@motherjonesmag)
Kat Abughazaleh,Left-Leaning,-97,6618,-66962,2,3309,28264,28264,[TikTok](https://tiktok.com/@katmabu)
victoriaalxndr,Left-Leaning,-61,6596,-31033,9,733,27597,27597,[TikTok](https://www.tiktok.com/@victoriaalxndr)
Working Families Party,Left-Leaning,-1,5906,-7936,24,246,51234,51234,[TikTok](https://tiktok.com/@workingfamiliesparty)
RepresentUs,Left-Leaning,15,5646,-4431,22,257,40814,40814,[TikTok](https://www.tiktok.com/@representus)
Stand Up America,Left-Leaning,27,5478,-2301,36,152,75829,75829,[TikTok](https://tiktok.com/@standup.america)
Michael Mezz,Left-Leaning,36,5462,-438,9,607,55504,55504,[TikTok](https://tiktok.com/@michael_mezz)
Claudio Vallejo,Left-Leaning,83,5210,3196,11,474,42174,42174,[TikTok](https://tiktok.com/@whatsupcv)
Kerry Robertson,Left-Leaning,-2,4965,-7495,17,292,23244,23244,[TikTok](https://tiktok.com/@kerr.bear3.0)
Reecie Colbert,Left-Leaning,18,4831,-3692,14,345,26107,26107,[TikTok](https://tiktok.com/@reeciecolbert)
Allie Phillips,Left-Leaning,75,4614,2320,12,385,26186,26186,[TikTok](https://www.tiktok.com/@.allie.phillips)
Benny Johnson,Right-Leaning,-39,4477,-18215,12,373,74133,74133,[TikTok](https://tiktok.com/@realbennyjohnson)
USA2024,Right-Leaning,-196,4321,-325930,1,4321,26889,26889,[TikTok](https://tiktok.com/@2024usa)
CJ Pearson,Right-Leaning,49,4296,203,4,1074,37499,37499,[TikTok](https://tiktok.com/@thecjpearson)
Stuff Keeps Happening,Left-Leaning,-122,4182,-90323,2,2091,16368,16368,[TikTok](https://tiktok.com/@endeavorance)
Marianne Williamson,Left-Leaning,59,4111,1006,7,587,31062,31062,[TikTok](https://tiktok.com/@marwilliamsonofficial)
Caulin Donaldson,Neutral,-13,3988,-9527,11,363,76191,76191,[TikTok](https://www.tiktok.com/@trashcaulin)
Alyssa Barber,Left-Leaning,72,3965,1908,15,264,34533,34533,[TikTok](https://tiktok.com/@newlifestyleabb)
Victoria Hammett,Left-Leaning,-118,3902,-71894,4,975,27737,27737,[TikTok](https://tiktok.com/@victoriahammett)
Chad Prather,Right-Leaning,-77,3851,-33441,14,275,33126,33126,[TikTok](https://www.tiktok.com/@chadprather)
Fundie Fridays,Left-Leaning,168,3580,3506,2,1790,24385,24385,[TikTok](https://www.tiktok.com/@fundiefridays)
DemCast USA,Left-Leaning,114,3471,2882,8,434,17278,17278,[TikTok](https://tiktok.com/@demcastusa)
Planned Parenthood,Left-Leaning,101,3328,2541,5,666,33016,33016,[TikTok](https://tiktok.com/@plannedparenthood)
Taylor Smoke,Left-Leaning,60,3266,873,10,327,56812,56812,[TikTok](https://tiktok.com/@taysmokedank)
Feminist,Left-Leaning,-90,3054,-37544,19,161,30695,30695,[TikTok](https://tiktok.com/@feminist)
Black Tea News,Right-Leaning,6,3022,-4915,16,189,27893,27893,[TikTok](https://www.tiktok.com/@blackteanews)
Ed Markey,Left-Leaning,25,2945,-2169,4,736,18394,18394,[TikTok](https://tiktok.com/@ed_markey)
Econ with Sarah,Left-Leaning,,2932,,1,2932,14092,14092,[TikTok](https://www.tiktok.com/@econwithsarah)
PatriotRebel,Right-Leaning,-16,2907,-8487,12,242,22363,22363,[TikTok](https://www.tiktok.com/@patriotrebel2024)
SEIU,Left-Leaning,64,2903,960,46,63,45279,45279,[TikTok](https://tiktok.com/@seiu_org)
NextGen America,Left-Leaning,-13,2807,-7926,18,156,25838,25838,[TikTok](https://tiktok.com/@nextgenamerica)
Protect Our Care,Left-Leaning,87,2784,1907,18,155,22337,22337,[TikTok](https://tiktok.com/@protectourcare)
Public Citizen,Left-Leaning,49,2666,89,11,242,32454,32454,[TikTok](https://tiktok.com/@public_citizen)
United Nations,Neutral,-244,2600,-480709,8,325,29346,29346,[TikTok](https://www.tiktok.com/@unitednations)
Isaias Hernandez,Left-Leaning,119,2577,2247,12,215,13856,13856,[TikTok](https://www.tiktok.com/@queerbrownvegan)
New Evangelicals,Left-Leaning,65,2468,957,4,617,11130,11130,[TikTok](https://www.tiktok.com/@thenewevangelicals)
Sunrise Movement,Left-Leaning,-13,2310,-6682,2,1155,12463,12463,[TikTok](https://tiktok.com/@sunrisemvmt)
Alejandra Gomez,Left-Leaning,16,2295,-2547,30,77,29052,29052,[TikTok](https://www.tiktok.com/@Lilnativegirll)
sabrina.sustainable.life,Left-Leaning,-1,2241,-4996,15,149,36636,36636,[TikTok](https://tiktok.com/@sabrina.sustainable.life)
Mike Sheridan,Left-Leaning,31,1979,-1315,9,220,17538,17538,[TikTok](https://tiktok.com/@immikesheridan)
DailyDose Of Masculinity,Right-Leaning,-88,1885,-29821,5,377,39329,39329,[TikTok](https://www.tiktok.com/@men_world_)
That Union Laborer - Chelsea,Left-Leaning,32,1878,-1360,10,188,25691,25691,[TikTok](https://www.tiktok.com/@thatunionlaborer)
Heather Gardner,Left-Leaning,-22,1858,-8108,9,206,13252,13252,[TikTok](https://tiktok.com/@heathergtv)
Duke Alexander Moore,Neutral,,1855,,2,928,32983,32983,[TikTok](https://tiktok.com/@dukelovestaxes)
Brown Girl Green,Left-Leaning,107,1779,1428,13,137,11427,11427,[TikTok](https://tiktok.com/@browngirlgreen)
Mark Pocan,Left-Leaning,-56,1714,-14675,16,107,13230,13230,[TikTok](https://tiktok.com/@repmarkpocan)
David Gokhshtein,Right-Leaning,-263,1711,-539889,1,1711,67047,67047,[TikTok](https://www.tiktok.com/@davidgokhshtein)
Jon Root,Right-Leaning,-21,1688,-6930,12,141,31864,31864,[TikTok](https://tiktok.com/@jonnyroot_)
Dan Bongino,Right-Leaning,-268,1678,-561019,4,420,27190,27190,[TikTok](https://www.tiktok.com/@danbonginox)
Moms Demand Action for Gun Sense in America,Left-Leaning,56,1611,375,16,101,15531,15531,[TikTok](https://tiktok.com/@momsdemand)
Debra Messing,Left-Leaning,-90,1603,-24991,3,534,44816,44816,[TikTok](https://tiktok.com/@therealdebramessing)
Earthjustice,Left-Leaning,106,1590,1315,5,318,9968,9968,[TikTok](https://tiktok.com/@earthjustice)
AFL-CIO,Left-Leaning,24,1562,-1438,10,156,10774,10774,[TikTok](https://www.tiktok.com/@aflcio)
Sofia Ongele,Left-Leaning,-59,1528,-13559,1,1528,5508,5508,[TikTok](https://tiktok.com/@sewpheeyuh)
Florida Democratic Party,Left-Leaning,-122,1514,-43317,3,505,13739,13739,[TikTok](https://tiktok.com/@fladems)
_awasanneh,Neutral,,1384,,1,1384,6319,6319,[TikTok](https://tiktok.com/@_awasanneh)
When We All Vote,Left-Leaning,87,1334,879,6,222,11539,11539,[TikTok](https://tiktok.com/@whenweallvotesquad)
Justin Jones,Left-Leaning,6,1280,-2732,2,640,4329,4329,[TikTok](https://www.tiktok.com/@brotherjones_official)
Fox Nation,Right-Leaning,67,1249,518,23,54,26775,26775,[TikTok](https://www.tiktok.com/@foxnation)
Noticias para Inmigrantes,Left-Leaning,78,1111,565,21,53,55046,55046,[TikTok](https://www.tiktok.com/@noticiasparainmigrantes)
Americans for Tax Fairness,Left-Leaning,6,1088,-2292,10,109,14732,14732,[TikTok](https://tiktok.com/@4taxfairness)
Schuyler Bailar - pinkmantaray,Left-Leaning,61,1026,209,2,513,11407,11407,[TikTok](https://tiktok.com/@pinkmantaray)
Mr. Beat,Left-Leaning,33,1008,-732,4,252,24327,24327,[TikTok](https://tiktok.com/@iammrbeat)
NRDC,Left-Leaning,48,1006,-52,5,201,7486,7486,[TikTok](https://tiktok.com/@nrdc.org)
Newsmax,Right-Leaning,28,965,-1005,20,48,25393,25393,[TikTok](https://www.tiktok.com/@newsmaxtv)
aidanpleasestoptalking,Left-Leaning,-20,925,-4695,3,308,9077,9077,[TikTok](https://tiktok.com/@aidanpleasestoptalking)
UAW Union,Left-Leaning,-28,913,-5941,12,76,23087,23087,[TikTok](https://tiktok.com/@uawunion)
Rashida Tlaib,Left-Leaning,,905,,3,302,7123,7123,[TikTok](https://tiktok.com/@rashidatlaib)
Emily Amick - Emily In Your Phone,Left-Leaning,,901,,7,129,21147,21147,[TikTok](https://tiktok.com/@emilyinyourphone)
Laura Packard,Left-Leaning,65,892,298,11,81,10468,10468,[TikTok](https://tiktok.com/@laurapackardactivist)
Right Side Broadcasting Network - RSBN,Right-Leaning,36,890,-265,5,178,25472,25472,[TikTok](https://www.tiktok.com/@rsbnetwork)
Lambda Legal,Left-Leaning,9,884,-1739,14,63,8228,8228,[TikTok](https://tiktok.com/@lambdalegal)
Common Cause,Left-Leaning,7,831,-1951,13,64,8443,8443,[TikTok](https://tiktok.com/@common_cause)
GLAAD,Left-Leaning,-51,806,-8539,11,73,9281,9281,[TikTok](https://tiktok.com/@glaad)
The Babylon Bee,Right-Leaning,12,797,-1421,6,133,7686,7686,[TikTok](https://tiktok.com/@babylonbee)
Alyssa Marie,Right-Leaning,111,796,720,1,796,3570,3570,[TikTok](https://tiktok.com/@alyssamariiee2.0)
Arynne Wexler,Right-Leaning,,792,,3,264,6648,6648,[TikTok](https://www.tiktok.com/@nonlibtake)
Unwokeism,Right-Leaning,35,776,-251,10,78,15039,15039,[TikTok](https://tiktok.com/@unwokeism)
Molly,Left-Leaning,-11,748,-2567,5,150,7660,7660,[TikTok](https://tiktok.com/@mollz_martini)
Young Invincibles,Left-Leaning,60,696,179,7,99,64512,64512,[TikTok](https://tiktok.com/@younginvincibles)
common_defense,Left-Leaning,17,595,-1042,6,99,3858,3858,[TikTok](https://tiktok.com/@common_defense)
Reproductive Freedom for All (NARAL),Left-Leaning,50,519,-96,4,130,5939,5939,[TikTok](https://www.tiktok.com/@reprofreedomforall)
Truth Seeking Blondie,Right-Leaning,39,454,-370,10,45,4233,4233,[TikTok](https://tiktok.com/@truthseekingblondie)
AFSCME,Left-Leaning,37,398,-458,7,57,3997,3997,[TikTok](https://tiktok.com/@afscme_)
Tayhlor Coleman,Left-Leaning,18,391,-1016,2,196,7585,7585,[TikTok](https://www.tiktok.com/@tayhlorcoleman)
Conscious Lee 2.0,Left-Leaning,,363,,2,182,2305,2305,[TikTok](https://www.tiktok.com/@consciousleespeaks)
Boston Brian,Left-Leaning,,327,,1,327,1416,1416,[TikTok](https://tiktok.com/@dembostonbrian)
Tiffany Yu,Left-Leaning,20,322,-804,7,46,23499,23499,[TikTok](https://tiktok.com/@imtiffanyyu)
Florida Watch,Left-Leaning,82,305,141,4,76,2606,2606,[TikTok](https://tiktok.com/@floridawatch)
Greg Price,Right-Leaning,,291,,1,291,2381,2381,[TikTok](https://www.tiktok.com/@greg_price11)
Planned Parenthood Action,Left-Leaning,27,269,-609,1,269,1553,1553,[TikTok](https://tiktok.com/@plannedparenthoodaction)
Sierra Club,Left-Leaning,-57,261,-7248,4,65,2767,2767,[TikTok](https://tiktok.com/@sierraclubofficial)
Francis Maxwell,Left-Leaning,,255,,1,255,1470,1470,[TikTok](https://tiktok.com/@francismmaxwell)
Amber Starr,Right-Leaning,51,242,-191,5,48,2566,2566,[TikTok](https://tiktok.com/@starringamberr)
Union Dad,Neutral,33,229,-418,5,46,2313,2313,[TikTok](https://tiktok.com/@uniondad)
Conservative News,Right-Leaning,14,224,-872,3,75,2284,2284,[TikTok](https://tiktok.com/@txtrophyhuntfish)
Newtown Action Alliance,Left-Leaning,60,217,-65,2,109,1462,1462,[TikTok](https://tiktok.com/@newtownaction)
Women's March,Left-Leaning,-33,217,-3701,3,72,1818,1818,[TikTok](https://tiktok.com/@womensmarch)
Tawanna Worlds,Right-Leaning,,211,,4,53,1794,1794,[TikTok](https://www.tiktok.com/@drtawannaworlds)
Old School Republicans,Right-Leaning,96,198,163,5,40,3526,3526,[TikTok](https://tiktok.com/@oldschoolrepubs)
Nina Turner,Left-Leaning,-50,188,-4935,2,94,1661,1661,[TikTok](https://tiktok.com/@ninaturneroh)
She Builds Bro,Neutral,54,181,-108,4,45,1808,1808,[TikTok](https://tiktok.com/@shebuildsbro_)
Amelia Montooth,Left-Leaning,-164,164,-39454,2,82,1476,1476,[TikTok](https://tiktok.com/@ameliamontooth)
Team ENOUGH,Left-Leaning,51,153,-173,2,77,1833,1833,[TikTok](https://tiktok.com/@team_enough)
Climate Power,Left-Leaning,43,141,-246,5,28,2522,2522,[TikTok](https://tiktok.com/@climatepower)
Democratic Legislative Campaign Committee - DLCC,Left-Leaning,-169,128,-40327,1,128,906,906,[TikTok](https://tiktok.com/@dlcc)
Community Change Action,Left-Leaning,27,109,-504,2,55,1085,1085,[TikTok](https://tiktok.com/@commchangeact)
Zoe Stoller,Neutral,77,104,25,4,26,1574,1574,[TikTok](https://tiktok.com/@Zoestoller)
National Women's Law Center (NWLC),Left-Leaning,84,101,38,2,51,878,878,[TikTok](https://tiktok.com/@nationalwomenslawcenter)
Tono Latino - Sylvia Salazar,Left-Leaning,71,83,-12,6,14,766,766,[TikTok](https://tiktok.com/@tono.latino)
Adam Calhoun (ACAL),Right-Leaning,-71,75,-6267,1,75,2136,2136,[TikTok](https://tiktok.com/@adamcalhoun1)
League of Women Voters,Left-Leaning,70,56,-34,1,56,323,323,[TikTok](https://tiktok.com/@lwvus)
Bigbigspoon,Right-Leaning,54,53,-131,5,11,1128,1128,[TikTok](https://www.tiktok.com/@bigbigspoon)
Layke Sinclair,Right-Leaning,76,48,-21,1,48,479,479,[TikTok](https://tiktok.com/@laykethegoddess)
elierlick,Left-Leaning,35,44,-334,10,4,7656,7656,[TikTok](https://tiktok.com/@elierlick)
Emergency Workplace Organizing Committee,Left-Leaning,60,39,-101,1,39,383,383,[TikTok](https://www.tiktok.com/@organizeworkers)
Craig Long,Right-Leaning,-107,37,-11796,1,37,1409,1409,[TikTok](https://tiktok.com/@craiglong45)
Moms Rising,Left-Leaning,,33,,3,11,431,431,[TikTok](https://tiktok.com/@momsrising)
Sam The Conservative,Right-Leaning,81,29,20,1,29,1041,1041,[TikTok](https://tiktok.com/@samtheconservative)
Rebel HQ,Left-Leaning,81,12,4,6,2,141,141,[TikTok](https://tiktok.com/@rebelhq)
Young Americans for Liberty,Right-Leaning,-5,11,-957,1,11,479,479,[TikTok](https://www.tiktok.com/@yaliberty)
Catholics for Choice,Left-Leaning,,9,,1,9,71,71,[TikTok](https://tiktok.com/@catholics4choice)
Guns Down America,Left-Leaning,68,9,-59,2,5,1166,1166,[TikTok](https://tiktok.com/@gunsdownamerica)
Progressive Caucus Action Fund,Left-Leaning,,3,,1,3,139,139,[TikTok](https://tiktok.com/@progressivecaucusaction)
