entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Andre White,Left-Leaning,39,81247,24461,17,4779,519449,519449,[TikTok](https://tiktok.com/@blackkout___)
Attorney Ryan,Left-Leaning,-94,81219,-374121,36,2256,1009400,1009400,[TikTok](https://tiktok.com/@attorneyryan)
Joshua Doss,Left-Leaning,32,79395,14682,15,5293,278859,278859,[TikTok](https://www.tiktok.com/@doss.discourse)
Forbes,Neutral,-84,79372,-309299,56,1417,1696180,1696180,[TikTok](https://www.tiktok.com/@forbes)
Matt Gordon,Left-Leaning,70,79015,48234,37,2136,410555,410555,[TikTok](https://www.tiktok.com/@usmcangryveteran)
Victoria Hammett,Left-Leaning,58,75796,40089,7,10828,391087,391087,[TikTok](https://tiktok.com/@victoriahammett)
Mark Kaye,Right-Leaning,-122,75323,-591518,12,6277,694370,694370,[TikTok](https://www.tiktok.com/@mark.kaye.show)
Whitney Plus Five,Right-Leaning,-7,74144,-37218,50,1483,625977,625977,[TikTok](https://www.tiktok.com/@whitplusfive)
Robert Reich,Left-Leaning,-76,73616,-228220,24,3067,650616,650616,[TikTok](https://tiktok.com/@rbreich)
Kat Abughazaleh,Left-Leaning,184,73580,71151,1,73580,295557,295557,[TikTok](https://tiktok.com/@katmabu)
Hal for NY,Left-Leaning,-50,72912,-121507,2,36456,1005027,1005027,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Cyndie Alexis,Right-Leaning,-121,72063,-550597,4,18016,660161,660161,[TikTok](https://www.tiktok.com/@therealcyndiealexis)
Vox,Left-Leaning,145,70564,65346,15,4704,514278,514278,[TikTok](https://tiktok.com/@vox)
Elijah - elijaaahhhhe,Left-Leaning,,68961,,2,34481,232339,232339,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
Clip the Crisis,Left-Leaning,-24,67326,-63508,9,7481,843298,843298,[TikTok](https://www.tiktok.com/@clipthecrisis)
Eliza Orlins,Left-Leaning,-26,64217,-68757,36,1784,435001,435001,[TikTok](https://tiktok.com/@elizaorlins)
Jess Piper,Left-Leaning,-21,63646,-53609,32,1989,255439,255439,[TikTok](https://tiktok.com/@jesspipermo)
Russell Brand,Right-Leaning,-131,63605,-570353,11,5782,1205632,1205632,[TikTok](https://www.tiktok.com/@russellbrand)
Stacey Abrams,Left-Leaning,73,63477,38274,10,6348,398909,398909,[TikTok](https://tiktok.com/@staceyabrams)
Barrie Rose,Left-Leaning,101,63421,50267,14,4530,478538,478538,[TikTok](https://tiktok.com/@barrierose)
Angel Barragan,Left-Leaning,-108,63064,-353920,47,1342,388870,388870,[TikTok](https://tiktok.com/@senor_barragan)
Jamira Burley,Left-Leaning,-27,62283,-56557,21,2966,374893,374893,[TikTok](https://tiktok.com/@jawnontheinternet)
TrueVox,Right-Leaning,-1,60779,-17088,17,3575,930115,930115,[TikTok](https://tiktok.com/@truvoxpolitical)
Face the Nation,Neutral,-18,59821,-35745,26,2301,1374615,1374615,[TikTok](https://tiktok.com/@facethenation)
Trevor Noah,Left-Leaning,,59595,,1,59595,1136314,1136314,[TikTok](https://www.tiktok.com/@trevornoah)
Judge Jeanine Pirro,Right-Leaning,71,59538,35141,21,2835,517275,517275,[TikTok](https://www.tiktok.com/@jeanine.pirro2)
Ilhan Omar,Left-Leaning,-93,58036,-243771,11,5276,975380,975380,"[TikTok](https://tiktok.com/@rep_ilhan), [TikTok](https://www.tiktok.com/@ilhanmn)"
Davidson Boswell,Left-Leaning,56,55668,26613,32,1740,222310,222310,[TikTok](https://www.tiktok.com/@davidsonboswell)
Dave Bondy,Right-Leaning,8,55449,-4260,38,1459,790934,790934,[TikTok](https://www.tiktok.com/@davebondy)
Taterbanditnews,Right-Leaning,-72,55153,-145839,2,27577,245435,245435,[TikTok](https://www.tiktok.com/@sassholehitman)
Richie Fontaine,Left-Leaning,89,54250,40949,5,10850,219674,219674,[TikTok](https://www.tiktok.com/@fontvne)
Hello America,Right-Leaning,-108,54177,-299167,19,2851,394631,394631,[TikTok](https://tiktok.com/@helloamericasup)
News Nation,Neutral,-52,53051,-101065,47,1129,1117029,1117029,[TikTok](https://www.tiktok.com/@newsnationnow)
Jobob Taeleifi,Right-Leaning,192,52188,51097,46,1135,543456,543456,[TikTok](https://tiktok.com/@thejobob)
Jeff Jackson,Left-Leaning,,50987,,1,50987,306790,306790,[TikTok](https://tiktok.com/@jeffjacksonnc)
Zooey Zephyr,Left-Leaning,,49184,,2,24592,229518,229518,[TikTok](https://www.tiktok.com/@zoandbehold)
Jake Tapper,Neutral,-7,48987,-19789,15,3266,745886,745886,[TikTok](https://www.tiktok.com/@jaketapper)
Florida Democratic Party,Left-Leaning,,44831,,5,8966,394171,394171,[TikTok](https://tiktok.com/@fladems)
Koch Head,Left-Leaning,-145,41958,-545667,11,3814,297744,297744,[TikTok](https://tiktok.com/@kochead)
Feminist,Left-Leaning,151,40598,38120,14,2900,324025,324025,[TikTok](https://tiktok.com/@feminist)
The Trumpest,Right-Leaning,-90,40532,-178709,34,1192,658163,658163,[TikTok](https://tiktok.com/@thetrumpest)
Democratic Legislative Campaign Committee - DLCC,Left-Leaning,38,40455,10672,3,13485,368605,368605,[TikTok](https://tiktok.com/@dlcc)
RaeShanda Lias,Left-Leaning,,39841,,2,19921,136660,136660,[TikTok](https://www.tiktok.com/@shopaif)
Amelia Montooth,Left-Leaning,-12,39618,-26167,6,6603,275853,275853,[TikTok](https://tiktok.com/@ameliamontooth)
Jimmy Kimmel Live,Left-Leaning,-77,39309,-141059,1,39309,514203,514203,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Democracy Now!,Left-Leaning,-98,38204,-200294,40,955,243328,243328,[TikTok](https://www.tiktok.com/@democracynow.org)
victoriaalxndr,Left-Leaning,142,37629,34977,18,2091,231535,231535,[TikTok](https://www.tiktok.com/@victoriaalxndr)
Chad Prather,Right-Leaning,87,37292,27746,16,2331,256540,256540,[TikTok](https://www.tiktok.com/@chadprather)
Proud Union Guy,Left-Leaning,-4,34212,-16663,24,1426,673261,673261,[TikTok](https://tiktok.com/@proudunionguy)
Laurenzo Adesso,Left-Leaning,197,34012,33515,9,3779,300111,300111,[TikTok](https://tiktok.com/@adesso.laurenzo)
Gen-Z for Change,Left-Leaning,42,33566,8477,32,1049,182875,182875,[TikTok](https://tiktok.com/@genzforchange)
Dream for America,Left-Leaning,-32,33195,-48899,37,897,196166,196166,[TikTok](https://www.tiktok.com/@dreamforamerica)
The Zactivist,Left-Leaning,-66,32728,-105101,38,861,323391,323391,[TikTok](https://tiktok.com/@zactivist)
Zackory Kirk,Left-Leaning,-66,32728,-105101,38,861,323391,323391,[TikTok](https://www.tiktok.com/@zactivist)
Da’Vion Tatum,Left-Leaning,,32463,,6,5411,98509,98509,[TikTok](https://www.tiktok.com/@iamdaviontatum)
The Majority Report w/ Sam Seder,Left-Leaning,,32255,,1,32255,318687,318687,[TikTok](https://www.tiktok.com/@majorityreportfm)
Ruben Gallego,Left-Leaning,21,32194,1962,25,1288,325118,325118,[TikTok](https://www.tiktok.com/@rubengallegoaz)
DailyDose Of Masculinity,Right-Leaning,-87,31706,-142391,15,2114,371476,371476,[TikTok](https://www.tiktok.com/@men_world_)
Sari Beth Rosenberg,Left-Leaning,-66,31000,-97434,63,492,575637,575637,[TikTok](https://www.tiktok.com/@saribethrose)
leelorising,Right-Leaning,-17,29956,-21591,1,29956,444008,444008,[TikTok](https://www.tiktok.com/@leelorising)
Selina Wang,Neutral,18,29922,-264,33,907,487098,487098,[TikTok](https://www.tiktok.com/@selinawangtv)
Beto O'Rourke,Left-Leaning,47,29872,12823,5,5974,149101,149101,[TikTok](https://tiktok.com/@betoorourke)
Johnny Palmadessa,Left-Leaning,-19,29299,-21699,14,2093,237915,237915,[TikTok](https://tiktok.com/@johnnypalmadessa)
CAP Action,Left-Leaning,3,28152,-5175,54,521,253229,253229,[TikTok](https://tiktok.com/@fightforprogress)
ecofran,Left-Leaning,85,26723,20426,14,1909,280719,280719,[TikTok](https://tiktok.com/@ecofran)
Debra Messing,Left-Leaning,,26594,,25,1064,281123,281123,[TikTok](https://tiktok.com/@therealdebramessing)
Grand Ole Evan,Right-Leaning,-83,26381,-117297,4,6595,151903,151903,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Brittany Packnett Cunningham,Left-Leaning,,26115,,1,26115,106428,106428,[TikTok](https://www.tiktok.com/@mspackyetti)
DOGE Update Guy,Right-Leaning,-189,25962,-697723,5,5192,164174,164174,[TikTok](https://www.tiktok.com/@dug_dogeupdateguy)
Kristofer Goldsmith,Left-Leaning,-46,25861,-48321,3,8620,165589,165589,[TikTok](https://www.tiktok.com/@krisgoldsmith85)
Reuben Woodall,Left-Leaning,-106,25729,-162493,13,1979,302468,302468,[TikTok](https://tiktok.com/@reubenwoodall)
Sara Jacobs,Left-Leaning,146,25182,23796,21,1199,266137,266137,[TikTok](https://www.tiktok.com/@repsarajacobs)
Everyone Hates Elon,Left-Leaning,,25100,,3,8367,266825,266825,[TikTok](https://www.tiktok.com/@peoplevselon)
UKUSpolitics,Left-Leaning,138,24644,23085,23,1071,559831,559831,[TikTok](https://tiktok.com/@ukuspolitics)
Kiera Spann,Left-Leaning,31,24520,5639,23,1066,178539,178539,[TikTok](https://tiktok.com/@famousblonde)
Haley Lickstein,Left-Leaning,35,23402,7262,98,239,223393,223393,[TikTok](https://www.tiktok.com/@haleylickstein)
Teacher Pay with Kristen,Left-Leaning,60,22978,14636,41,560,221000,221000,[TikTok](https://www.tiktok.com/@teacherpaywithk)
Benny Johnson,Right-Leaning,70,22692,16214,13,1746,332679,332679,[TikTok](https://tiktok.com/@realbennyjohnson)
Andy Frisella,Right-Leaning,9,22634,-5164,223,101,292040,292040,[TikTok](https://www.tiktok.com/@personal.excellence)
Pissed Magistus,Left-Leaning,51,22479,12139,2,11240,164486,164486,[TikTok](https://www.tiktok.com/@pissedmagistus)
Texas Scorecard,Right-Leaning,45,21967,9633,155,142,305746,305746,[TikTok](https://tiktok.com/@texasscorecard)
Paola Ramos,Left-Leaning,-56,21394,-51221,4,5349,93368,93368,[TikTok](https://www.tiktok.com/@pa0ram0s)
The Comments Section,Right-Leaning,196,20013,19903,15,1334,311051,311051,[TikTok](https://www.tiktok.com/@thecommentssection)
Hasan Piker,Left-Leaning,,19950,,1,19950,124506,124506,[TikTok](https://www.tiktok.com/@hasandpiker)
NPR,Neutral,130,19874,18391,1,19874,213356,213356,[TikTok](https://www.tiktok.com/@npr)
impactforgood_,Left-Leaning,157,19760,19152,13,1520,138344,138344,[TikTok](https://tiktok.com/@impactforgood_)
Dr. Jennifer Lincoln,Left-Leaning,-2,19605,-9268,11,1782,305471,305471,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
NBC 4 Los Angeles,Neutral,,18921,,2,9461,625534,625534,[TikTok](https://www.tiktok.com/@nbcla)
The Young Turks,Left-Leaning,-61,18692,-53313,17,1100,186947,186947,[TikTok](https://www.tiktok.com/@theyoungturks)
Tiffany Fanae Butler,Right-Leaning,-56,18539,-46718,3,6180,62356,62356,[TikTok](https://www.tiktok.com/@thatsme_tiffany)
Haleeyy,Right-Leaning,38,18370,6386,16,1148,104563,104563,[TikTok](https://www.tiktok.com/@__haleeyy)
Matthew Rein,Left-Leaning,21,18279,2691,44,415,225479,225479,[TikTok](https://tiktok.com/@matthew.rein)
Laysie B,Left-Leaning,1,17868,-7004,7,2553,82523,82523,[TikTok](https://tiktok.com/@laysieeeb)
Jessica (Ka) Burbank,Left-Leaning,-3,17361,-7950,13,1335,105724,105724,[TikTok](https://tiktok.com/@kaburbank)
Mark Pocan,Left-Leaning,-66,16389,-54639,19,863,118716,118716,[TikTok](https://tiktok.com/@repmarkpocan)
Call to Activism,Left-Leaning,-165,16371,-287620,6,2729,216384,216384,[TikTok](https://www.tiktok.com/@calltoactivism)
Yahoo Finance,Neutral,66,15898,11058,33,482,758072,758072,[TikTok](https://tiktok.com/@yahoofinance)
Scott Galloway,Neutral,,15635,,1,15635,288209,288209,[TikTok](https://www.tiktok.com/@profgalloway)
Elizabeth Booker Houston - Bookers Squared,Left-Leaning,,15347,,10,1535,40891,40891,[TikTok](https://www.tiktok.com/@bookersquared)
Sofia Ongele,Left-Leaning,14,15087,-215,5,3017,55271,55271,[TikTok](https://tiktok.com/@sewpheeyuh)
Quentin R. Jiles,Left-Leaning,116,14984,13593,3,4995,65357,65357,[TikTok](https://www.tiktok.com/@quentinjiles)
Girl and The Gov,Left-Leaning,64,14934,10346,78,191,221997,221997,[TikTok](https://www.tiktok.com/@girlandthegov)
Topher,Right-Leaning,-129,14768,-154846,7,2110,156226,156226,[TikTok](https://www.tiktok.com/@tophertownmusic)
MoveOn,Left-Leaning,,14763,,1,14763,82524,82524,[TikTok](https://tiktok.com/@moveonorg)
Kai Trump,Right-Leaning,-103,14670,-92885,1,14670,170610,170610,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
Jon Cooper - Counterpoint Politics,Left-Leaning,94,14391,12184,4,3598,248552,248552,[TikTok](https://tiktok.com/@counterpointpolitics)
Nachelle Davis,Left-Leaning,-57,14152,-33509,41,345,180477,180477,[TikTok](https://www.tiktok.com/@ogofthehrc)
Working Families Party,Left-Leaning,106,13842,12342,10,1384,93712,93712,[TikTok](https://tiktok.com/@workingfamiliesparty)
Caulin Donaldson,Neutral,55,13515,8761,15,901,283138,283138,[TikTok](https://www.tiktok.com/@trashcaulin)
Judicial Watch,Right-Leaning,-41,13208,-19542,65,203,104049,104049,[TikTok](https://www.tiktok.com/@judicialwatch)
Kali Fontanilla,Right-Leaning,58,12878,8771,20,644,79623,79623,[TikTok](https://tiktok.com/@kaliwillnotbecensored)
Kerry Robertson,Left-Leaning,42,12460,6682,23,542,64706,64706,[TikTok](https://tiktok.com/@kerr.bear3.0)
Ariella M. Elm,Left-Leaning,-32,12402,-17178,57,218,66171,66171,[TikTok](https://www.tiktok.com/@ariella.elm)
Malynda Hale,Left-Leaning,14,11865,-281,25,475,115963,115963,[TikTok](https://www.tiktok.com/@malyndahaleofficial)
Craig Long,Right-Leaning,-19,11833,-12785,15,789,211500,211500,[TikTok](https://tiktok.com/@craiglong45)
Kaitlyn Hennessy,Left-Leaning,,11745,,3,3915,96923,96923,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Swifties for Kamala,Left-Leaning,,11572,,4,2893,71754,71754,[TikTok](https://www.tiktok.com/@swifties4kamala)
PatriotRebel,Right-Leaning,31,11394,5051,43,265,66086,66086,[TikTok](https://www.tiktok.com/@patriotrebel2024)
Kristan Hawkins,Right-Leaning,,11266,,2,5633,66187,66187,[TikTok](https://www.tiktok.com/@kristanmercerhawkins)
HuffPost,Left-Leaning,,11185,,1,11185,174967,174967,[TikTok](https://www.tiktok.com/@huffpost)
Students for Life of America,Right-Leaning,114,11120,10380,6,1853,73108,73108,[TikTok](https://www.tiktok.com/@studentsforlife)
Garrison Hayes,Left-Leaning,65,10804,8018,4,2701,40095,40095,[TikTok](https://www.tiktok.com/@garrisonhayes)
NextGen America,Left-Leaning,69,10733,8291,22,488,110569,110569,[TikTok](https://tiktok.com/@nextgenamerica)
Cam Higby,Right-Leaning,-112,10618,-77652,12,885,92307,92307,[TikTok](https://tiktok.com/@thecamhigby)
RepresentUs,Left-Leaning,18,10077,2775,18,560,97686,97686,[TikTok](https://www.tiktok.com/@representus)
Heather Gardner,Left-Leaning,-39,9966,-18386,15,664,71668,71668,[TikTok](https://tiktok.com/@heathergtv)
Conservative Heat,Right-Leaning,63,9497,6939,40,237,112074,112074,[TikTok](https://tiktok.com/@conservativeheat)
GLAAD,Left-Leaning,-245,9345,-692884,13,719,53052,53052,[TikTok](https://tiktok.com/@glaad)
Sunrise Movement,Left-Leaning,49,8992,5348,8,1124,50198,50198,[TikTok](https://tiktok.com/@sunrisemvmt)
NBC10 Boston,Neutral,,8908,,2,4454,270364,270364,[TikTok](https://www.tiktok.com/@nbc10boston)
Michael Liner,Neutral,-139,8708,-121425,4,2177,237487,237487,[TikTok](https://tiktok.com/@backwardshatbarrister)
Jon Root,Right-Leaning,-9,8618,-4299,12,718,101639,101639,[TikTok](https://tiktok.com/@jonnyroot_)
Reecie Colbert,Left-Leaning,-44,8523,-18544,23,371,56519,56519,[TikTok](https://tiktok.com/@reeciecolbert)
Hangovergang,Right-Leaning,,8427,,2,4214,67412,67412,[TikTok](https://www.tiktok.com/@hangovergang)
Mrs. Frazzled,Left-Leaning,,8055,,3,2685,43349,43349,[TikTok](https://www.tiktok.com/@mrs.frazzled)
Social Security Works,Left-Leaning,-70,8039,-26590,12,670,51478,51478,[TikTok](https://tiktok.com/@socialsecurityworks)
Black Tea News,Right-Leaning,-67,7937,-24775,19,418,78161,78161,[TikTok](https://www.tiktok.com/@blackteanews)
Stand Up America,Left-Leaning,-82,7779,-36210,29,268,66869,66869,[TikTok](https://tiktok.com/@standup.america)
AARP,Left-Leaning,47,7758,4832,9,862,165820,165820,[TikTok](https://tiktok.com/@aarp)
Sierra Club,Left-Leaning,141,7509,7406,8,939,41031,41031,[TikTok](https://tiktok.com/@sierraclubofficial)
JoJo From Jerz,Left-Leaning,4,7333,621,15,489,36254,36254,[TikTok](https://tiktok.com/@JoJoFromJerz)
Damani Bryant Felder,Right-Leaning,-81,7265,-29575,1,7265,35484,35484,[TikTok](https://www.tiktok.com/@thedamanifelder)
sabrina.sustainable.life,Left-Leaning,76,7237,5911,24,302,117980,117980,[TikTok](https://tiktok.com/@sabrina.sustainable.life)
UAW Union,Left-Leaning,61,6854,4874,37,185,163380,163380,[TikTok](https://tiktok.com/@uawunion)
Adam Calhoun (ACAL),Right-Leaning,-98,6342,-43260,7,906,62279,62279,[TikTok](https://tiktok.com/@adamcalhoun1)
Center for American Progress,Left-Leaning,22,6059,1810,21,289,83810,83810,[TikTok](https://tiktok.com/@americanprogress)
Kahlil Greene,Left-Leaning,-153,6047,-114061,6,1008,36954,36954,[TikTok](https://www.tiktok.com/@kahlilgreene)
Michael Mezz,Left-Leaning,-109,5900,-52505,5,1180,43555,43555,[TikTok](https://tiktok.com/@michael_mezz)
Thiqydusty,Left-Leaning,-145,5797,-92418,3,1932,22152,22152,[TikTok](https://www.tiktok.com/@thiqydusty)
Blake Neff,Right-Leaning,-20,5788,-6043,9,643,61826,61826,[TikTok](https://www.tiktok.com/@therealblakeneff)
aidanpleasestoptalking,Left-Leaning,,5620,,7,803,46071,46071,[TikTok](https://tiktok.com/@aidanpleasestoptalking)
Qasim Rashid,Left-Leaning,-66,5597,-23076,8,700,25227,25227,[TikTok](https://tiktok.com/@qasim.rashid)
Van Nguyen,Right-Leaning,-99,5478,-38914,5,1096,39754,39754,[TikTok](https://www.tiktok.com/@iamvantnguyen)
NBC New York,Neutral,,5347,,1,5347,103245,103245,[TikTok](https://www.tiktok.com/@nbcnewyork)
Daria Rose,Left-Leaning,-82,5251,-26119,4,1313,27929,27929,[TikTok](https://www.tiktok.com/@dariarosereal)
Nina Turner,Left-Leaning,98,5123,4696,11,466,60632,60632,[TikTok](https://tiktok.com/@ninaturneroh)
Ed Markey,Left-Leaning,-6,5114,-1053,4,1279,35442,35442,[TikTok](https://tiktok.com/@ed_markey)
Benjy Kusi,Left-Leaning,-5,5066,-714,10,507,55995,55995,[TikTok](https://tiktok.com/@benjy_lookbook)
Alejandra Gomez,Left-Leaning,1,4842,-242,56,86,42886,42886,[TikTok](https://www.tiktok.com/@Lilnativegirll)
Ed Galvatron Paris,Right-Leaning,-97,4685,-31178,8,586,22832,22832,[TikTok](https://www.tiktok.com/@edgalvatronparis)
Imani Barbarin - Crutches and Spice,Left-Leaning,-316,4491,-1342298,3,1497,27664,27664,[TikTok](https://www.tiktok.com/@crutches_and_spice)
Sam Wiles,Left-Leaning,-37,4356,-8107,7,622,18466,18466,[TikTok](https://www.tiktok.com/@votesamwiles)
Mother Jones,Left-Leaning,46,4302,2598,11,391,24069,24069,[TikTok](https://www.tiktok.com/@motherjonesmag)
Ernest Crim III,Left-Leaning,-54,4196,-12514,8,525,18926,18926,[TikTok](https://www.tiktok.com/@mrcrim3)
Felice,Left-Leaning,37,4180,1999,5,836,24093,24093,[TikTok](https://tiktok.com/@agirlhazznoname)
Matthew Hahn,Neutral,9,4156,489,13,320,75479,75479,[TikTok](https://tiktok.com/@hahnscratch)
Barrett Adair,Left-Leaning,-118,4105,-43723,12,342,33841,33841,[TikTok](https://www.tiktok.com/@barrett.adair?)
CJ Pearson,Right-Leaning,-73,4093,-20697,5,819,30062,30062,[TikTok](https://tiktok.com/@thecjpearson)
Justin Jones,Left-Leaning,69,4012,3355,2,2006,16627,16627,[TikTok](https://www.tiktok.com/@brotherjones_official)
Women's March,Left-Leaning,80,3918,3450,12,327,44104,44104,[TikTok](https://tiktok.com/@womensmarch)
TalkUrShxxtNene,Left-Leaning,,3876,,1,3876,21177,21177,[TikTok](https://www.tiktok.com/@jusnene)
Americans for Tax Fairness,Left-Leaning,51,3380,2224,11,307,32380,32380,[TikTok](https://tiktok.com/@4taxfairness)
Molly,Left-Leaning,9,3315,295,12,276,102395,102395,[TikTok](https://tiktok.com/@mollz_martini)
Terrence K. Williams,Right-Leaning,-38,3314,-5082,3,1105,21817,21817,[TikTok](https://www.tiktok.com/@terrencekwilliams)
Kamala's Wins,Left-Leaning,,3306,,5,661,57778,57778,[TikTok](https://www.tiktok.com/@kamalaswins)
Mike Sheridan,Left-Leaning,4,3294,-307,9,366,30170,30170,[TikTok](https://tiktok.com/@immikesheridan)
Red Wine and Blue,Left-Leaning,11,3255,506,25,130,53046,53046,[TikTok](https://tiktok.com/@redwineblueusa)
Clay (What in Claynation),Left-Leaning,-26,3242,-2569,1,3242,76655,76655,[TikTok](https://www.tiktok.com/@whatinclaynation)
That Union Laborer - Chelsea,Left-Leaning,34,3238,1732,19,170,54573,54573,[TikTok](https://www.tiktok.com/@thatunionlaborer)
Marianne Williamson,Left-Leaning,-61,3105,-10440,11,282,29156,29156,[TikTok](https://tiktok.com/@marwilliamsonofficial)
ClerPatriot,Right-Leaning,-48,3035,-6776,3,1012,11652,11652,[TikTok](https://www.tiktok.com/@clerpatriot)
AFL-CIO,Left-Leaning,14,3000,660,12,250,40316,40316,[TikTok](https://www.tiktok.com/@aflcio)
Alex - allthingslabor,Left-Leaning,-18,2988,-1642,28,107,26629,26629,[TikTok](https://www.tiktok.com/@allthingslabor)
Abortion Access Front,Left-Leaning,-29,2830,-2856,21,135,20695,20695,[TikTok](https://www.tiktok.com/@abortionfront)
Common Cause,Left-Leaning,-26,2782,-2331,26,107,21989,21989,[TikTok](https://tiktok.com/@common_cause)
Lambda Legal,Left-Leaning,-3,2623,-375,7,375,18924,18924,[TikTok](https://tiktok.com/@lambdalegal)
Public Citizen,Left-Leaning,-6,2577,-1019,14,184,28745,28745,[TikTok](https://tiktok.com/@public_citizen)
The Rubin Report,Right-Leaning,-71,2501,-11776,18,139,18380,18380,[TikTok](https://www.tiktok.com/@officialrubinreport)
Taylor Smoke,Left-Leaning,-115,2393,-28539,19,126,35439,35439,[TikTok](https://tiktok.com/@taysmokedank)
AmericaFirst617,Right-Leaning,-88,2312,-19781,16,145,44144,44144,[TikTok](https://www.tiktok.com/@americafirst617)
Allie Phillips,Left-Leaning,-213,2294,-157622,15,153,20703,20703,[TikTok](https://www.tiktok.com/@.allie.phillips)
The Babylon Bee,Right-Leaning,,2218,,6,370,16696,16696,[TikTok](https://tiktok.com/@babylonbee)
TrumpLatinos,Right-Leaning,-20,2194,-1550,5,439,22082,22082,[TikTok](https://www.tiktok.com/@trumplatinos24)
ABC7NY,Neutral,,2111,,2,1056,104299,104299,[TikTok](https://www.tiktok.com/@abc7ny)
Alyssa Barber,Left-Leaning,-80,2057,-12999,8,257,18800,18800,[TikTok](https://tiktok.com/@newlifestyleabb)
Claudio Vallejo,Left-Leaning,-39,2014,-3336,4,504,9873,9873,[TikTok](https://tiktok.com/@whatsupcv)
Party for Socialism & Liberation,Left-Leaning,,2013,,1,2013,8853,8853,[TikTok](https://www.tiktok.com/@pslnational)
Newsmax,Right-Leaning,,1970,,16,123,27121,27121,[TikTok](https://www.tiktok.com/@newsmaxtv)
SEIU,Left-Leaning,34,1943,1053,32,61,33793,33793,[TikTok](https://tiktok.com/@seiu_org)
Jared Polis,Left-Leaning,,1896,,1,1896,12310,12310,[TikTok](https://www.tiktok.com/@govofco)
Mr. Beat,Left-Leaning,58,1740,1378,8,218,57560,57560,[TikTok](https://tiktok.com/@iammrbeat)
Joe Hubbard,Left-Leaning,-112,1735,-23599,1,1735,16344,16344,[TikTok](https://www.tiktok.com/@joe_hubbard)
common_defense,Left-Leaning,33,1637,903,12,136,10690,10690,[TikTok](https://tiktok.com/@common_defense)
Anthony Kort,Right-Leaning,18,1596,423,1,1596,9017,9017,[TikTok](https://www.tiktok.com/@anthonykort)
Rob Smith,Right-Leaning,-140,1533,-33167,1,1533,16018,16018,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
New Evangelicals,Left-Leaning,-130,1511,-28957,2,756,7107,7107,[TikTok](https://www.tiktok.com/@thenewevangelicals)
Greg Casar,Left-Leaning,-331,1424,-826700,1,1424,12013,12013,[TikTok](https://www.tiktok.com/@repcasar)
Tayhlor Coleman,Left-Leaning,-107,1407,-21444,5,281,11729,11729,[TikTok](https://www.tiktok.com/@tayhlorcoleman)
CFH Unfiltered,Left-Leaning,-295,1395,-412992,1,1395,5027,5027,[TikTok](https://tiktok.com/@cfh.unfiltered)
United We Dream,Left-Leaning,-98,1364,-14434,9,152,16138,16138,[TikTok](https://www.tiktok.com/@unitedwedream)
Moms Demand Action for Gun Sense in America,Left-Leaning,29,1236,607,11,112,10199,10199,[TikTok](https://tiktok.com/@momsdemand)
Right Side Broadcasting Network - RSBN,Right-Leaning,70,1155,1061,7,165,14433,14433,[TikTok](https://www.tiktok.com/@rsbnetwork)
Tiffany Yu,Left-Leaning,54,1126,909,11,102,8856,8856,[TikTok](https://tiktok.com/@imtiffanyyu)
Thatonearmedguy,Right-Leaning,,1125,,2,563,5886,5886,[TikTok](https://www.tiktok.com/@thatonearmedguyontiktok)
Conservative News,Right-Leaning,56,1096,908,9,122,12086,12086,[TikTok](https://tiktok.com/@txtrophyhuntfish)
Auntie Liza Peterson,Neutral,49,1060,793,2,530,11725,11725,[TikTok](https://www.tiktok.com/@lizapeterson410)
NRDC,Left-Leaning,-279,1058,-278285,6,176,6347,6347,[TikTok](https://tiktok.com/@nrdc.org)
Unwokeism,Right-Leaning,10,1027,29,7,147,12402,12402,[TikTok](https://tiktok.com/@unwokeism)
League of Conservation Voters,Left-Leaning,13,992,91,12,83,9842,9842,[TikTok](https://tiktok.com/@lcvoters)
Parkrose Permaculture,Left-Leaning,-53,980,-3441,1,980,6978,6978,[TikTok](https://www.tiktok.com/@parkrosepermaculture)
Young Americans for Liberty,Right-Leaning,-14,968,-882,17,57,16291,16291,[TikTok](https://www.tiktok.com/@yaliberty)
Rl,Right-Leaning,-50,898,-2990,1,898,6448,6448,[TikTok](https://www.tiktok.com/@republican.latina)
Planned Parenthood Action,Left-Leaning,35,878,497,4,220,7630,7630,[TikTok](https://tiktok.com/@plannedparenthoodaction)
Protect Our Care,Left-Leaning,-47,877,-2773,7,125,9053,9053,[TikTok](https://tiktok.com/@protectourcare)
Betches News,Left-Leaning,-83,858,-6495,1,858,6285,6285,[TikTok](https://www.tiktok.com/@betches_news)
AFSCME,Left-Leaning,27,856,425,10,86,8351,8351,[TikTok](https://tiktok.com/@afscme_)
Truth Seeking Blondie,Right-Leaning,-11,824,-620,18,46,7621,7621,[TikTok](https://tiktok.com/@truthseekingblondie)
