entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
PoliticsJOE,Left-Leaning,45,46559,13669,13,3581,713915,713915,[TikTok](https://tiktok.com/@politicsjoe)
Timothy Snyder,Left-Leaning,137,46235,31678,7,6605,316401,316401,[TikTok](https://www.tiktok.com/@timothydsnyder)
In The Know (real.talk.us),Neutral,72,45976,21373,61,754,386545,386545,[TikTok](https://www.tiktok.com/@realtalkus)
More Magical Than Practical,Left-Leaning,-78,45716,-37165,12,3810,207059,207059,[TikTok](https://www.tiktok.com/@moremagicalthanpractical)
Garrison Hayes,Left-Leaning,-31,45475,-11192,3,15158,196702,196702,[TikTok](https://www.tiktok.com/@garrisonhayes)
Wes Moore,Left-Leaning,-65,45183,-26887,10,4518,395316,395316,[TikTok](https://www.tiktok.com/@team.wes)
Tad Stoermer,Left-Leaning,199,45179,37610,10,4518,288145,288145,[TikTok](https://www.tiktok.com/@tadstoermer)
The 'Gander,Left-Leaning,57,45033,17764,24,1876,359057,359057,[TikTok](https://www.tiktok.com/@gandernewsroom)
Full Send Podcast,Right-Leaning,32,44958,11086,12,3747,944522,944522,[TikTok](https://www.tiktok.com/@fullsendpodcast)
Jess Piper,Left-Leaning,-23,44899,-7172,24,1871,196279,196279,[TikTok](https://tiktok.com/@jesspipermo)
Mark Kelly,Left-Leaning,-74,44820,-30157,15,2988,331465,331465,[TikTok](https://www.tiktok.com/@captmarkkelly)
The Trumpest,Right-Leaning,264,44383,40173,86,516,1135144,1135144,[TikTok](https://tiktok.com/@thetrumpest)
TMJ4 News (Milwaukee NBC),Neutral,-55,44344,-17854,13,3411,483964,483964,[TikTok](https://www.tiktok.com/@tmj4news)
JD Vance,Right-Leaning,-183,43634,-127546,4,10909,1215787,1215787,[TikTok](https://www.tiktok.com/@jd)
Muslim Girl,Left-Leaning,153,43568,32143,4,10892,585167,585167,[TikTok](https://www.tiktok.com/@muslimgirl)
Suhas Subramanyam,Left-Leaning,341,43176,41389,9,4797,322707,322707,[TikTok](https://www.tiktok.com/@repsuhas)
Dem Did That,Left-Leaning,252,43144,38779,29,1488,275926,275926,[TikTok](https://www.tiktok.com/@demsdidthat)
Ed Markey,Left-Leaning,-232,43082,-205893,37,1164,537834,537834,"[TikTok](https://tiktok.com/@ed_markey), [TikTok](https://www.tiktok.com/@senmarkey)"
Eliza Orlins,Left-Leaning,-128,42719,-67242,29,1473,460601,460601,[TikTok](https://tiktok.com/@elizaorlins)
Vice News,Left-Leaning,-13,42455,-3874,6,7076,582790,582790,[TikTok](https://tiktok.com/@vicenews)
Conor Lamb,Left-Leaning,87,42353,24431,15,2824,373617,373617,[TikTok](https://www.tiktok.com/@conorlamb_pa)
The Salt Lake Tribune,Neutral,243,42338,37918,5,8468,420110,420110,[TikTok](https://www.tiktok.com/@sltrib)
Cardinal & Pine,Left-Leaning,264,41885,38076,20,2094,233480,233480,[TikTok](https://www.tiktok.com/@CardinalAndPine)
Olivia Julianna,Left-Leaning,-267,41842,-277664,7,5977,303786,303786,[TikTok](https://tiktok.com/@0liviaJulianna)
Bill Maher,Neutral,-37,41790,-10179,13,3215,1276217,1276217,[TikTok](https://www.tiktok.com/@billmaher)
Rachel Gilmore,Left-Leaning,-134,41461,-67447,17,2439,293423,293423,[TikTok](https://www.tiktok.com/@rachel_gilmore)
The Comments Section,Right-Leaning,-25,41159,-6697,14,2940,278001,278001,[TikTok](https://www.tiktok.com/@thecommentssection)
Grandson,Left-Leaning,-339,41091,-608681,9,4566,334357,334357,[TikTok](https://www.tiktok.com/@grandson)
Jake Tapper,Neutral,-17,40347,-4547,23,1754,745634,745634,[TikTok](https://www.tiktok.com/@jaketapper)
Richie Fontaine,Left-Leaning,-296,40330,-360440,4,10083,169017,169017,[TikTok](https://www.tiktok.com/@fontvne)
Kristofer Goldsmith,Left-Leaning,-149,39912,-77971,26,1535,258104,258104,[TikTok](https://www.tiktok.com/@krisgoldsmith85)
Michael Solakiewicz,Right-Leaning,-14,39452,-3658,48,822,1802184,1802184,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Gemma Talks,Left-Leaning,-79,38204,-25710,14,2729,322764,322764,[TikTok](https://www.tiktok.com/@gemma_talks)
