entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Nikita Redkar Dumptruck,Left-Leaning,-104,150653,-301959,11,13696,609776,609776,[TikTok](https://tiktok.com/@nikitadumptruck)
Yahoo News,Neutral,87,150297,73445,14,10736,5048783,5048783,[TikTok](https://www.tiktok.com/@yahoonews)
Telemundo Miami,Neutral,-16,147683,-62255,5,29537,4885258,4885258,[TikTok](https://www.tiktok.com/@telemundo51miami)
Bloomberg Business,Neutral,-89,147305,-224484,48,3069,4600411,4600411,[TikTok](https://www.tiktok.com/@bloombergbusiness)
Kalamazoo Gazette (MLive),Neutral,58,143813,42664,7,20545,1901326,1901326,[TikTok](https://www.tiktok.com/@mlivenews)
Bisan  Owda,Left-Leaning,-120,143784,-359060,1,143784,455041,455041,[TikTok](https://www.tiktok.com/@wizard_bisan1)
Kenny Walden - 2rawtooreal,Left-Leaning,4,141187,-27940,33,4278,550228,550228,[TikTok](https://www.tiktok.com/@2rawtooreal2)
Gina Hinojosa,Left-Leaning,304,139656,130511,27,5172,768071,768071,[TikTok](https://www.tiktok.com/@ginafortexas)
The Feminist Lawyer,Left-Leaning,222,138412,119091,1,138412,455318,455318,[TikTok](https://www.tiktok.com/@thefeministlawyer)
Liz Minnella,Left-Leaning,507,137646,137195,1,137646,694253,694253,[TikTok](https://www.tiktok.com/@lizaminnella)
Zak Kimball,Left-Leaning,-64,137289,-148400,13,10561,896400,896400,[TikTok](https://www.tiktok.com/@zak.kimball)
David Boomer,Left-Leaning,-61,137281,-141142,54,2542,638121,638121,[TikTok](https://tiktok.com/@empathytour)
The Lincoln Project,Left-Leaning,33,137142,23947,26,5275,634821,634821,[TikTok](https://www.tiktok.com/@thelincolnproject)
Kristan Hawkins,Right-Leaning,104,135869,74275,4,33967,1394831,1394831,[TikTok](https://www.tiktok.com/@kristanmercerhawkins)
Clay (What in Claynation),Left-Leaning,-59,134897,-138241,89,1516,1781119,1781119,[TikTok](https://www.tiktok.com/@whatinclaynation)
USA2024,Right-Leaning,292,134783,125454,2,67392,1292552,1292552,[TikTok](https://tiktok.com/@2024usa)
Casey Mama Sissie,Left-Leaning,-14,132725,-50010,61,2176,1116105,1116105,[TikTok](https://tiktok.com/@mamasissiesays)
Somaya (arguablysomaya),Left-Leaning,-29,131569,-76837,14,9398,608748,608748,[TikTok](https://www.tiktok.com/@arguablysomaya)
Full Send Podcast,Right-Leaning,3,131108,-21087,23,5700,2268870,2268870,[TikTok](https://www.tiktok.com/@fullsendpodcast)
Jess Piper,Left-Leaning,-39,130471,-89785,37,3526,825749,825749,[TikTok](https://tiktok.com/@jesspipermo)
Jack Schlossberg,Left-Leaning,33,130268,22134,19,6856,1028200,1028200,[TikTok](https://www.tiktok.com/@jack.schlossberg)
Leigh McGowan,Left-Leaning,-64,127153,-144112,16,7947,553803,553803,[TikTok](https://tiktok.com/@iampoliticsgirl)
Sari Beth Rosenberg,Left-Leaning,214,126781,109084,50,2536,715922,715922,[TikTok](https://www.tiktok.com/@saribethrose)
Benny Johnson,Right-Leaning,-39,126151,-85588,39,3235,1157020,1157020,"[TikTok](https://tiktok.com/@realbennyjohnson), [TikTok](https://www.tiktok.com/@bennyjohnson)"
Hail the King,Right-Leaning,75,125456,52274,28,4481,1145044,1145044,[TikTok](https://www.tiktok.com/@hailtheking23)
DOGE Update Guy,Right-Leaning,130,125093,84468,35,3574,1563272,1563272,[TikTok](https://www.tiktok.com/@dug_dogeupdateguy)
PoliticsJOE,Left-Leaning,30,124889,18059,35,3568,2024528,2024528,[TikTok](https://tiktok.com/@politicsjoe)
Bella Vandala,Left-Leaning,,124252,,1,124252,509227,509227,[TikTok](https://www.tiktok.com/@bella_vandala)
TMJ4 News (Milwaukee NBC),Neutral,189,123896,100679,20,6195,1313098,1313098,[TikTok](https://www.tiktok.com/@tmj4news)
Heidy Torres,Left-Leaning,-37,122200,-73589,60,2037,1495129,1495129,[TikTok](https://tiktok.com/@heidytorr)
SimpleBlackTheory,Left-Leaning,-70,120800,-143864,10,12080,1071387,1071387,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Ed Galvatron Paris,Right-Leaning,-30,120277,-64017,100,1203,823577,823577,[TikTok](https://www.tiktok.com/@edgalvatronparis)
Greg Casar,Left-Leaning,265,119388,109189,7,17055,567925,567925,"[TikTok](https://www.tiktok.com/@repcasar), [TikTok](https://www.tiktok.com/@gregcasar)"
Grandson,Left-Leaning,279,115503,106431,2,57752,652558,652558,[TikTok](https://www.tiktok.com/@grandson)
Myranda Kazos Sievers,Left-Leaning,147,114844,83714,60,1914,767782,767782,[TikTok](https://www.tiktok.com/@myrandapolisci)
Ed Markey,Left-Leaning,174,114293,89381,5,22859,565135,565135,"[TikTok](https://tiktok.com/@ed_markey), [TikTok](https://www.tiktok.com/@senmarkey)"
Clout News,Right-Leaning,83,114256,53432,91,1256,3887291,3887291,[TikTok](https://www.tiktok.com/@cloutnews)
Free State of Florida,Right-Leaning,11,114008,3916,16,7126,953932,953932,[TikTok](https://tiktok.com/@freestateofflorida)
Drinkable Bryan,Left-Leaning,-93,113631,-173961,14,8116,420118,420118,[TikTok](https://www.tiktok.com/@drinkablebryan)
Econ with Sarah,Left-Leaning,-44,112106,-81383,24,4671,842783,842783,[TikTok](https://www.tiktok.com/@econwithsarah)
Sanders Jennings,Left-Leaning,334,109564,105062,8,13695,1184319,1184319,[TikTok](https://www.tiktok.com/@sander_jennings)
Scroll Dis,Left-Leaning,377,109360,106448,40,2734,1195278,1195278,[TikTok](https://www.tiktok.com/@scrolldis?lang=en)
Nathan Jun,Left-Leaning,-68,104400,-121632,6,17400,483670,483670,[TikTok](https://www.tiktok.com/@nathancjun)
Hananya Naftali,Right-Leaning,417,103151,101583,15,6877,1104984,1104984,[TikTok](https://www.tiktok.com/@hananyanaftali)
Both Sides News,Neutral,-17,102794,-32694,123,836,1548381,1548381,[TikTok](https://www.tiktok.com/@bothsidesnews)
Davidson Boswell,Left-Leaning,18,102568,1716,32,3205,471081,471081,[TikTok](https://www.tiktok.com/@davidsonboswell)
Matt & Justus,Left-Leaning,,102377,,1,102377,1112695,1112695,[TikTok](https://www.tiktok.com/@mattandjustusofficial)
Chad Prather,Right-Leaning,-79,102025,-142706,35,2915,1318198,1318198,[TikTok](https://www.tiktok.com/@chadprather)
Barrie Rose,Left-Leaning,114,101272,62850,16,6330,820555,820555,[TikTok](https://tiktok.com/@barrierose)
Jodi Picoult,Left-Leaning,-131,100753,-248460,18,5597,464167,464167,[TikTok](https://www.tiktok.com/@jodipicoult)
Michael Solakiewicz,Right-Leaning,31,99597,18625,49,2033,3295977,3295977,[TikTok](https://www.tiktok.com/@michaelsolakiewicz)
Stuff Keeps Happening,Left-Leaning,-19,99468,-28281,24,4145,422974,422974,[TikTok](https://tiktok.com/@endeavorance)
The JAAM,Left-Leaning,45,98689,25316,4,24672,458100,458100,[TikTok](https://www.tiktok.com/@jwilliamj)
Dr. Jennifer Lincoln,Left-Leaning,-23,98632,-31325,15,6575,734993,734993,[TikTok](https://www.tiktok.com/@drjenniferlincoln)
babyblue.tx,Left-Leaning,396,96692,94934,19,5089,1390838,1390838,[TikTok](https://www.tiktok.com/@babyblue.tx)
Keith Edwards,Left-Leaning,11,94039,-1741,86,1093,1382837,1382837,[TikTok](https://www.tiktok.com/@keithedwards)
Anthony Kort,Right-Leaning,312,93573,88691,14,6684,888055,888055,[TikTok](https://www.tiktok.com/@anthonykort)
Claudio Vallejo,Left-Leaning,-156,93506,-317578,34,2750,994413,994413,[TikTok](https://tiktok.com/@whatsupcv)
Kamala's Wins,Left-Leaning,288,93298,87162,51,1829,1476634,1476634,[TikTok](https://www.tiktok.com/@kamalaswins)
Victoria Hammett,Left-Leaning,33,93242,17912,25,3730,651885,651885,[TikTok](https://tiktok.com/@victoriahammett)
David Won’t Shut Up!,Left-Leaning,81,92994,43062,37,2513,641323,641323,[TikTok](https://www.tiktok.com/@davidwontshutup)
Pullups Pasta Politics,Left-Leaning,-189,92858,-469962,144,645,564665,564665,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Kaivan Shroff,Left-Leaning,114,91708,58880,37,2479,754822,754822,[TikTok](https://www.tiktok.com/@kaivanshroff)
Whitney Roberts,Left-Leaning,-158,91186,-315245,36,2533,358468,358468,[TikTok](https://www.tiktok.com/@thewokemama)
Amanda Nelson - Amanda's Mild Takes,Left-Leaning,79,90235,42456,8,11279,519925,519925,[TikTok](https://www.tiktok.com/@amandasmildtakes)
The Justice Guy,Left-Leaning,33,89919,16718,37,2430,926636,926636,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Graham Platner,Left-Leaning,,89491,,25,3580,545531,545531,[TikTok](https://www.tiktok.com/@grahamformaine)
Democracy Now!,Left-Leaning,54,88464,27922,56,1580,619830,619830,[TikTok](https://www.tiktok.com/@democracynow.org)
Vice News,Left-Leaning,8,88001,3187,25,3520,1710091,1710091,[TikTok](https://tiktok.com/@vicenews)
Kristofer Goldsmith,Left-Leaning,240,84754,75483,8,10594,480100,480100,[TikTok](https://www.tiktok.com/@krisgoldsmith85)
Ernest Crim III,Left-Leaning,181,84204,69260,37,2276,938128,938128,[TikTok](https://www.tiktok.com/@mrcrim3)
Gen-Z for Change,Left-Leaning,79,83711,41114,14,5979,280666,280666,[TikTok](https://tiktok.com/@genzforchange)
American Bridge 21st Century,Left-Leaning,284,82048,76330,34,2413,1216301,1216301,[TikTok](https://tiktok.com/@american_bridge)
Throw Black TV,Left-Leaning,,81956,,12,6830,713435,713435,[TikTok](https://www.tiktok.com/@throwblacktv)
Melanie Stansbury,Left-Leaning,-139,80930,-225462,29,2791,418640,418640,[TikTok](https://tiktok.com/@repstansbury)
Off Jawaggon,Left-Leaning,-37,78605,-43908,16,4913,291178,291178,[TikTok](https://www.tiktok.com/@off_jawaggon)
Matt Walsh,Right-Leaning,,78540,,39,2014,918015,918015,[TikTok](https://www.tiktok.com/@mattwalsh_)
