entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Daily Mail,Neutral,0,168910240,88011082,888,190214,2638921100,2638921100,[TikTok](https://www.tiktok.com/@dailymail)
Aaron Parnas,Left-Leaning,1,53228606,21651025,411,129510,445060385,445060385,[TikTok](https://tiktok.com/@aaronparnas1)
ABC News,Neutral,4,39634534,14849193,434,91324,689248925,689248925,[TikTok](https://www.tiktok.com/@abcnews)
Dylan Page,Neutral,0,39218051,8845336,41,956538,333512110,333512110,[TikTok](https://www.tiktok.com/@dylan.page)
Al Jazeera English,Neutral,6,38636358,20345495,436,88616,543305989,543305989,[TikTok](https://tiktok.com/@aljazeeraenglish)
CBS News,Neutral,0,36657738,11603947,639,57367,537836221,537836221,"[TikTok](https://tiktok.com/@cbsnews), [TikTok](https://www.tiktok.com/@cbs)"
MS NOW,Left-Leaning,6,34356849,19582322,368,93361,379137923,379137923,[TikTok](https://www.tiktok.com/@msnow)
NBC News,Neutral,-6,32686202,-4013716,581,56259,492912976,492912976,[TikTok](https://tiktok.com/@nbcnews)
Courier,Left-Leaning,-4,32624479,5428958,279,116934,276099687,276099687,[TikTok](https://tiktok.com/@couriernewsroom)
Gavin Newsom,Left-Leaning,201,31214563,31145757,87,358788,213501179,213501179,"[TikTok](https://www.tiktok.com/@gavinnewsom), [TikTok](https://www.tiktok.com/@cagovernor)"
BBC News,Neutral,-2,26150853,4204123,488,53588,487424454,487424454,[TikTok](https://www.tiktok.com/@bbcnews)
Metro,Neutral,-4,25183521,2824718,297,84793,403490694,403490694,[TikTok](https://tiktok.com/@metrouk)
Carlos Eduardo Espina,Left-Leaning,-3,22460725,3005996,237,94771,327924507,327924507,[TikTok](https://tiktok.com/@carlos_eduardo_espina)
CNN,Neutral,-2,22204660,5580049,490,45316,363125524,363125524,[TikTok](https://tiktok.com/@cnn)
Fox News,Right-Leaning,0,21452138,9052230,836,25660,468322316,468322316,[TikTok](https://tiktok.com/@foxnews)
LatinUS,Neutral,60,14936114,14067534,158,94532,247690700,247690700,[TikTok](https://www.tiktok.com/@latinus_us)
NY Post,Right-Leaning,-3,14706720,1656449,477,30832,307918123,307918123,[TikTok](https://www.tiktok.com/@nypost)
Brut America,Neutral,2,14560214,7897671,352,41364,258803055,258803055,[TikTok](https://tiktok.com/@brutamerica)
CBS Mornings,Neutral,0,14007120,6678697,465,30123,209610984,209610984,[TikTok](https://tiktok.com/@cbsmornings)
NowThis,Left-Leaning,-4,13546403,3031512,132,102624,104864227,104864227,[TikTok](https://www.tiktok.com/@nowthisimpact)
Philip DeFranco,Left-Leaning,12,13149452,10194032,64,205460,109435648,109435648,"[TikTok](https://www.tiktok.com/@pdspolitics), [TikTok](https://www.tiktok.com/@philipdefranco)"
The Daily Show,Left-Leaning,-5,11565418,1456476,109,106105,110221303,110221303,[TikTok](https://tiktok.com/@thedailyshow)
Team Trump,Right-Leaning,-2,11290187,5135297,50,225804,144478569,144478569,[TikTok](https://www.tiktok.com/@teamtrump)
The Democrats,Left-Leaning,38,9816485,8618898,42,233726,65718605,65718605,[TikTok](https://tiktok.com/@democrats)
CTVNews,Neutral,107,9543556,9252904,547,17447,171272637,171272637,[TikTok](https://www.tiktok.com/@ctvnews)
Dean Withers,Left-Leaning,33,8341767,7054084,16,521360,54659572,54659572,[TikTok](https://www.tiktok.com/@itsdeaann)
Los Angeles Times,Neutral,,7897492,,46,171685,83000742,83000742,[TikTok](https://www.tiktok.com/@latimes)
MeidasTouch,Left-Leaning,-4,7202656,2170878,212,33975,45719753,45719753,[TikTok](https://tiktok.com/@meidastouch)
The Independent,Neutral,40,7197501,6160355,319,22563,160130853,160130853,[TikTok](https://www.tiktok.com/@independent)
LiveNOW from FOX,Right-Leaning,-3,7061957,3674328,141,50085,177930792,177930792,[TikTok](https://tiktok.com/@livenowfox)
Middle East Eye,Neutral,107,6872575,6610955,205,33525,79267713,79267713,[TikTok](https://www.tiktok.com/@middleeasteye)
Dannie D,Left-Leaning,3,6872473,4044911,223,30818,42008579,42008579,[TikTok](https://tiktok.com/@dannied01)
Sky News,Neutral,-8,6178370,2198248,563,10974,153845057,153845057,[TikTok](https://tiktok.com/@skynews)
Pink News,Left-Leaning,-16,6089658,-2518742,175,34798,69769623,69769623,[TikTok](https://tiktok.com/@pinknews)
The Late Show with Stephen Colbert,Left-Leaning,10,5969478,3952487,87,68615,51858148,51858148,[TikTok](https://www.tiktok.com/@colbertlateshow)
ABC7 Chicago,Neutral,148,5953840,5835781,275,21650,92612712,92612712,[TikTok](https://www.tiktok.com/@abc7chicago)
Newsweek,Neutral,-6,5948264,2873714,376,15820,113473805,113473805,[TikTok](https://tiktok.com/@newsweek)
ABC World News Tonight,Neutral,3,5903762,3519496,161,36669,106550458,106550458,[TikTok](https://www.tiktok.com/@abcworldnews)
TizzyEnt,Left-Leaning,-11,5454102,2152485,55,99165,43486586,43486586,[TikTok](https://tiktok.com/@tizzyent)
Under the Desk News,Left-Leaning,10,5377124,3621424,68,79075,26384961,26384961,[TikTok](https://tiktok.com/@underthedesknews)
Marcus DiPaola,Neutral,2,5299586,3101567,59,89823,38455106,38455106,[TikTok](https://tiktok.com/@marcus.dipaola)
ABC7 LA,Neutral,167,5098310,5026452,79,64536,82298471,82298471,[TikTok](https://www.tiktok.com/@abc7la)
Charlie Kirk,Right-Leaning,-20,4812642,-634253,47,102397,66073833,66073833,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Hawk Podcast,Left-Leaning,0,4745068,2689224,859,5524,33135575,33135575,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Brian Tyler Cohen,Left-Leaning,-7,4368671,1750294,114,38322,34230029,34230029,[TikTok](https://tiktok.com/@briantylercohen)
Melanie Stansbury,Left-Leaning,27,4195667,3270869,40,104892,22218334,22218334,[TikTok](https://tiktok.com/@repstansbury)
Harry Sisson,Left-Leaning,-13,4128403,1257406,136,30356,32798883,32798883,[TikTok](https://tiktok.com/@harryjsisson)
Lisandra Vazquez,Left-Leaning,-19,4062554,867643,83,48946,22182032,22182032,[TikTok](https://tiktok.com/@lisandravcomedy)
Tucker Carlson,Right-Leaning,111,3769182,3575403,16,235574,39044365,39044365,[TikTok](https://tiktok.com/@tuckercarlson)
Silent Middle Child,Left-Leaning,,3718646,,5,743729,26170399,26170399,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Candace Owens,Right-Leaning,-21,3433903,280869,41,83754,39107918,39107918,[TikTok](https://www.tiktok.com/@candaceoshow)
News Nation,Neutral,-6,3375461,1382241,227,14870,63215618,63215618,[TikTok](https://www.tiktok.com/@newsnationnow)
Reuters,Neutral,-31,3356195,-2623613,261,12859,70509121,70509121,[TikTok](https://www.tiktok.com/@reuters)
TRT World,Neutral,89,3239724,2990928,301,10763,53808846,53808846,[TikTok](https://www.tiktok.com/@trtworld)
Crooked Media,Left-Leaning,89,3192604,2958888,128,24942,23739467,23739467,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica)"
The New York Times,Neutral,0,3082309,1533043,150,20549,39288152,39288152,[TikTok](https://tiktok.com/@nytimes)
Alex Pearlman,Left-Leaning,0,2935282,1526921,29,101217,13813871,13813871,[TikTok](https://tiktok.com/@pearlmania500)
CBS Evening News,Neutral,8,2881398,1784941,127,22688,48096907,48096907,[TikTok](https://tiktok.com/@cbseveningnews)
The News Movement,Neutral,252,2710445,2696195,264,10267,51189785,51189785,[TikTok](https://www.tiktok.com/@thenewsmovement)
Hal for NY,Left-Leaning,-5,2630526,1077490,79,33298,31442464,31442464,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Tell Williams,Left-Leaning,-7,2587753,1029392,51,50740,12972512,12972512,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
CNBC,Neutral,1,2555612,1361310,594,4302,85744018,85744018,"[TikTok](https://tiktok.com/@cnbc), [TikTok](https://www.tiktok.com/@cnbc)"
Hasan Piker,Left-Leaning,,2538195,,12,211516,20877427,20877427,[TikTok](https://www.tiktok.com/@hasandpiker)
Gaydar,Left-Leaning,27,2529730,1920531,11,229975,13586474,13586474,[TikTok](https://www.tiktok.com/@gaydar.show)
CFH Unfiltered,Left-Leaning,118,2370475,2244673,50,47410,18976112,18976112,[TikTok](https://tiktok.com/@cfh.unfiltered)
Robert Reich,Left-Leaning,166,2361272,2306339,25,94451,17849313,17849313,[TikTok](https://tiktok.com/@rbreich)
Lisa Remillard,Neutral,-19,2356452,435442,19,124024,25305344,25305344,[TikTok](https://tiktok.com/@lisaremillard)
Pat Loller,Left-Leaning,198,2227993,2194577,18,123777,11060828,11060828,[TikTok](https://www.tiktok.com/@patloller)
Allie O’Brien,Left-Leaning,50,2198959,1818887,29,75826,12039140,12039140,[TikTok](https://tiktok.com/@allie_202_)
Brooker Tee Jones,Right-Leaning,429,2151040,2150703,15,143403,18296605,18296605,[TikTok](https://www.tiktok.com/@brookerteejones)
CSPAN,Neutral,-1,2094697,1068977,102,20536,42527980,42527980,[TikTok](https://tiktok.com/@cspanofficial)
Good Trouble - Sam Rosenholtz,Left-Leaning,-12,2082401,850533,58,35903,12116079,12116079,[TikTok](https://www.tiktok.com/@goodtrouble_)
Christian Maldonado,Left-Leaning,54,2030129,1704657,5,406026,10324166,10324166,[TikTok](https://tiktok.com/@christianjmaldonado)
Alexis Rose Hinkley - Traveling Nurse,Left-Leaning,11,2005949,1307626,75,26746,13290547,13290547,[TikTok](https://www.tiktok.com/@travelingnurse)
Nick Shirley,Right-Leaning,372,1992001,1990766,21,94857,26069922,26069922,[TikTok](https://www.tiktok.com/@nickshirleyy)
NBC Bay Area,Neutral,106,1986454,1852051,230,8637,28487852,28487852,[TikTok](https://www.tiktok.com/@nbcbayarea)
Robert Arnold,Left-Leaning,209,1959137,1935297,21,93292,10265322,10265322,[TikTok](https://www.tiktok.com/@defiance13)
Cory Booker,Left-Leaning,56,1949185,1669948,103,18924,13382081,13382081,"[TikTok](https://tiktok.com/@corybooker), [TikTok](https://www.tiktok.com/@senbooker)"
USA Today,Neutral,229,1927519,1912196,235,8202,54353341,54353341,[TikTok](https://www.tiktok.com/@usatoday)
AJ+,Left-Leaning,-28,1924963,339419,79,24367,28950891,28950891,[TikTok](https://www.tiktok.com/@ajplus)
Zohran Mamdani,Left-Leaning,,1921555,,19,101134,15709721,15709721,[TikTok](https://www.tiktok.com/@zohran_k_mamdani)
Greg Johnstone,Left-Leaning,8,1893581,1263894,22,86072,13282557,13282557,[TikTok](https://tiktok.com/@johnstone.gregory)
PBS News Hour,Neutral,-5,1869570,1067542,259,7218,25344702,25344702,[TikTok](https://tiktok.com/@pbsnews)
FOX 9 | KMSP Minneapolis,Neutral,,1764692,,59,29910,35920469,35920469,[TikTok](https://www.tiktok.com/@fox9mn)
ItsLuke,Left-Leaning,8,1730608,1152961,28,61807,7004348,7004348,[TikTok](https://www.tiktok.com/@itsluke7)
Spencer Spencewuah,Left-Leaning,,1723511,,4,430878,6987394,6987394,[TikTok](https://www.tiktok.com/@spencewuah)
Xaviaer DuRousseau,Right-Leaning,67,1691269,1486567,27,62640,10919876,10919876,[TikTok](https://www.tiktok.com/@xaviaer)
Your Favorite Guy,Left-Leaning,-27,1631216,433543,72,22656,7700277,7700277,[TikTok](https://tiktok.com/@yourfavoriteguy)
The Tennessee Holler,Left-Leaning,-17,1519290,554115,477,3185,18046853,18046853,[TikTok](https://www.tiktok.com/@thetnholler)
NBC South Florida,Neutral,109,1482811,1397534,59,25132,26228142,26228142,[TikTok](https://www.tiktok.com/@nbcsouthflorida)
Nessa Diosdado,Left-Leaning,-20,1467693,479562,43,34132,10415162,10415162,[TikTok](https://www.tiktok.com/@nessadiosdado)
The National Desk,Right-Leaning,-18,1451060,557549,511,2840,32639858,32639858,[TikTok](https://www.tiktok.com/@tndtok)
Anthony Raimondi,Right-Leaning,-18,1434242,547687,91,15761,7456393,7456393,[TikTok](https://www.tiktok.com/@conservativeant2.0)
slaythegop,Left-Leaning,144,1432467,1380316,21,68213,11186291,11186291,[TikTok](https://www.tiktok.com/@slaythegop)
Ben Verbeck,Left-Leaning,2,1425701,896592,32,44553,11462665,11462665,[TikTok](https://www.tiktok.com/@ben.verbeck)
Hello America,Right-Leaning,-43,1401627,-174231,268,5230,10469899,10469899,[TikTok](https://tiktok.com/@helloamericasup)
Riley Gaines Barker,Right-Leaning,-2,1382999,818712,14,98786,11747113,11747113,[TikTok](https://www.tiktok.com/@rileygaines)
Paul R Cruz,Left-Leaning,,1358247,,18,75458,7727391,7727391,[TikTok](https://www.tiktok.com/@paulroncruz)
Tucker Carlson Network,Right-Leaning,143,1331607,1282633,62,21478,21970738,21970738,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Clarkson Lawson,Right-Leaning,117,1327309,1260492,15,88487,12939674,12939674,[TikTok](https://tiktok.com/@clarksonlawson)
Elijah - elijaaahhhhe,Left-Leaning,,1321198,,23,57443,5267588,5267588,[TikTok](https://www.tiktok.com/@elijaaahhhhe)
Olivia Julianna,Left-Leaning,59,1319121,1125389,52,25368,7313872,7313872,[TikTok](https://tiktok.com/@0liviaJulianna)
NBC 4 Los Angeles,Neutral,,1311751,,47,27910,15886341,15886341,[TikTok](https://www.tiktok.com/@nbcla)
Andr3wsky,Left-Leaning,-21,1297392,571772,25,51896,5874841,5874841,[TikTok](https://www.tiktok.com/@andr3wsky)
Bloomberg Politics,Neutral,-28,1285304,473420,159,8084,40751351,40751351,[TikTok](https://tiktok.com/@bloombergpolitics)
ABC News Live,Neutral,-57,1284093,-515643,191,6723,23723867,23723867,[TikTok](https://tiktok.com/@abcnewslive)
The Associated Press (AP),Neutral,59,1265837,1086302,128,9889,14468673,14468673,[TikTok](https://tiktok.com/@apnews)
Yassamin Ansari,Left-Leaning,441,1260274,1260179,4,315069,6191633,6191633,"[TikTok](https://www.tiktok.com/@repyassansari), [TikTok](https://www.tiktok.com/@yassaminansari)"
BloxCast,Neutral,-2,1218794,772892,49,24873,9423936,9423936,[TikTok](https://www.tiktok.com/@bloxcast_)
David Pakman Show,Left-Leaning,-70,1216919,-1285157,137,8883,12329288,12329288,[TikTok](https://tiktok.com/@davidpakmanshow)
Walter Masterson,Left-Leaning,25,1215146,949385,19,63955,7841257,7841257,[TikTok](https://www.tiktok.com/@waltermasterson)
Josh Helfgott,Left-Leaning,-44,1209821,153705,17,71166,10044983,10044983,[TikTok](https://tiktok.com/@joshhelfgott)
Don Lemon,Left-Leaning,15,1199635,874681,48,24992,14430255,14430255,[TikTok](https://tiktok.com/@donlemon)
Meghan Elinor,Right-Leaning,4,1169904,787967,80,14624,10952477,10952477,[TikTok](https://www.tiktok.com/@meghanelinor)
Ohhh That’s Rich,Left-Leaning,0,1136594,746677,35,32474,9986687,9986687,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Dash Dobrofsky,Left-Leaning,-30,1132714,456695,27,41952,7304370,7304370,[TikTok](https://www.tiktok.com/@dashdobrofsky)
Democratic Governors Association (DGA),Left-Leaning,-70,1128108,-855190,31,36391,7525337,7525337,[TikTok](https://tiktok.com/@demgovs)
Johnny Palmadessa,Left-Leaning,54,1075448,919259,63,17071,8397610,8397610,[TikTok](https://tiktok.com/@johnnypalmadessa)
Chris Glover - Generic Art Dad,Left-Leaning,12,1069193,776056,13,82246,5286033,5286033,[TikTok](https://tiktok.com/@genericartdad)
Sari Beth Rosenberg,Left-Leaning,217,1065658,1056088,55,19376,6053581,6053581,[TikTok](https://www.tiktok.com/@saribethrose)
Suzanne Lambert,Left-Leaning,-16,1047799,582101,40,26195,5550241,5550241,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Alexandria Ocasio-Cortez,Left-Leaning,127,1047061,999831,11,95187,7436642,7436642,"[TikTok](https://tiktok.com/@aocinthehouse), [TikTok](https://www.tiktok.com/@aoc)"
NBC New York,Neutral,382,1043896,1043582,34,30703,12260750,12260750,[TikTok](https://www.tiktok.com/@nbcnewyork)
Alexis and Dean,Neutral,49,1039473,888525,34,30573,21665769,21665769,[TikTok](https://www.tiktok.com/@alexisanddean)
Dellara,Left-Leaning,166,1015999,995202,9,112889,5005276,5005276,[TikTok](https://tiktok.com/@dellara)
Good Vibes USA,Left-Leaning,,1003797,,34,29523,6581306,6581306,[TikTok](https://www.tiktok.com/@goodvibesusaa)
Maggie Reed,Left-Leaning,-29,989651,465999,82,12069,5730796,5730796,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Daria Rose,Left-Leaning,67,982121,886299,3,327374,6417464,6417464,[TikTok](https://www.tiktok.com/@dariarosereal)
The Recount,Left-Leaning,13,966564,716062,99,9763,12197560,12197560,[TikTok](https://tiktok.com/@therecount)
Tawni (vintagetawni1),Left-Leaning,-98,952164,-2043037,3,317388,7511503,7511503,[TikTok](https://www.tiktok.com/@vintagetawni1)
BreakThrough News,Left-Leaning,377,942966,942656,63,14968,8194197,8194197,[TikTok](https://www.tiktok.com/@btnewsroom)
"Joe ""Pags"" Pagliarulo",Right-Leaning,-23,936477,495028,34,27543,11359532,11359532,[TikTok](https://www.tiktok.com/@joepags)
Doxielvr,Right-Leaning,-51,925442,198375,74,12506,3976831,3976831,[TikTok](https://www.tiktok.com/@doxielvr)
Abdalkarim,Neutral,,878957,,3,292986,3124037,3124037,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
Whitney Roberts,Left-Leaning,-32,867388,396949,57,15217,5137493,5137493,[TikTok](https://www.tiktok.com/@thewokemama)
Brad Bernstein,Left-Leaning,230,848019,842690,42,20191,12506602,12506602,[TikTok](https://www.tiktok.com/@bradbernsteinlaw)
Standard Daily,Left-Leaning,,847367,,1,847367,3876593,3876593,[TikTok](https://www.tiktok.com/@standarddaily)
Jasmine Crockett,Left-Leaning,-50,844170,189788,9,93797,4951611,4951611,[TikTok](https://tiktok.com/@jasmineforus)
Keith Edwards,Left-Leaning,6,841540,610221,33,25501,6013477,6013477,[TikTok](https://www.tiktok.com/@keithedwards)
Taterbanditnews,Right-Leaning,,838178,,46,18221,3598406,3598406,[TikTok](https://www.tiktok.com/@sassholehitman)
Brad Doggett,Left-Leaning,87,807892,750599,27,29922,4327979,4327979,[TikTok](https://www.tiktok.com/@brad.doggett)
NYT Opinion,Neutral,266,805576,802870,19,42399,6143439,6143439,[TikTok](https://www.tiktok.com/@nytopinion)
CBS Chicago,Neutral,287,805457,803532,89,9050,13812579,13812579,[TikTok](https://www.tiktok.com/@cbschicago)
"Tom Powell, Jr.",Left-Leaning,-55,796430,144940,988,806,8116203,8116203,[TikTok](https://tiktok.com/@tompowelljr)
Distill Social,Left-Leaning,-44,778497,297138,29,26845,4404936,4404936,[TikTok](https://www.tiktok.com/@distillsocial)
Wired,Neutral,246,768699,765083,64,12011,14726279,14726279,[TikTok](https://www.tiktok.com/@wired)
Bernie Sanders,Left-Leaning,47,764385,662215,7,109198,6282592,6282592,[TikTok](https://www.tiktok.com/@bernie)
Brett Meiselas,Left-Leaning,,764051,,5,152810,5399485,5399485,[TikTok](https://www.tiktok.com/@whatmakesbretttik)
Elizabeth Warren,Left-Leaning,139,741576,718275,21,35313,4913081,4913081,[TikTok](https://www.tiktok.com/@elizabethwarren)
NBC10 Boston,Neutral,,733842,,16,45865,6538027,6538027,[TikTok](https://www.tiktok.com/@nbc10boston)
Zeteo,Left-Leaning,-87,718521,-422115,130,5527,7549656,7549656,[TikTok](https://www.tiktok.com/@zeteonews)
Eric Burnett,Left-Leaning,-85,702669,-357013,15,46845,5115836,5115836,[TikTok](https://www.tiktok.com/@dr.eric.b)
Andra Berghoff,Left-Leaning,16,699335,535820,39,17932,4222030,4222030,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
60 Minutes,Neutral,-89,695101,-438848,28,24825,10151713,10151713,[TikTok](https://tiktok.com/@60minutes)
NBC Washington,Neutral,296,689601,688451,123,5607,10728132,10728132,[TikTok](https://www.tiktok.com/@nbcwashington)
RaeShanda Lias,Left-Leaning,,687386,,5,137477,3340843,3340843,[TikTok](https://www.tiktok.com/@shopaif)
The Aravosis Report,Left-Leaning,-9,684796,464889,64,10700,9468327,9468327,[TikTok](https://tiktok.com/@aravosis)
Piers Morgan Uncensored,Right-Leaning,-116,681347,-1528069,34,20040,13591907,13591907,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Jimmy Kimmel Live,Left-Leaning,17,662790,521370,8,82849,5881243,5881243,[TikTok](https://www.tiktok.com/@jimmykimmellive)
Pullups Pasta Politics,Left-Leaning,253,661954,659451,132,5015,4974683,4974683,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
Amanda Tietz,Left-Leaning,-37,658890,287317,39,16895,3977567,3977567,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
Daily Wire,Right-Leaning,-45,622101,239817,11,56555,3771818,3771818,[TikTok](https://tiktok.com/@dailywire)
NBC 5 Chicago,Neutral,402,614089,614034,24,25587,7837576,7837576,[TikTok](https://www.tiktok.com/@nbcchicago)
Parker Sedgwick,Left-Leaning,262,609966,607945,33,18484,7667643,7667643,[TikTok](https://www.tiktok.com/@parkergetajob)
Joe Hubbard,Left-Leaning,151,609322,596059,58,10506,4110460,4110460,[TikTok](https://www.tiktok.com/@joe_hubbard)
The Wall Street Journal,Neutral,49,592437,525276,76,7795,9384206,9384206,[TikTok](https://www.tiktok.com/@wallstreetjournal)
Conscious Lee - George Lee Jr,Left-Leaning,-63,577415,109702,71,8133,4254471,4254471,[TikTok](https://tiktok.com/@theconsciouslee)
Ding News,Right-Leaning,-74,577155,8405,31,18618,5661008,5661008,[TikTok](https://www.tiktok.com/@dingnewscorp)
HuffPost,Left-Leaning,165,571672,561868,26,21987,6423629,6423629,[TikTok](https://www.tiktok.com/@huffpost)
More Perfect Union,Left-Leaning,-60,550982,125523,49,11245,4617593,4617593,[TikTok](https://tiktok.com/@moreperfectunion)
Free State of Florida,Right-Leaning,-41,547087,245320,16,34193,5437340,5437340,[TikTok](https://tiktok.com/@freestateofflorida)
NBC 5 DFW,Neutral,,546336,,20,27317,5877121,5877121,[TikTok](https://www.tiktok.com/@nbcdfw)
Hope Walz,Left-Leaning,-86,542782,-114077,27,20103,2295524,2295524,[TikTok](https://www.tiktok.com/@hopewalz)
The Economist,Neutral,108,542508,517315,13,41731,11254081,11254081,[TikTok](https://www.tiktok.com/@theeconomist)
Megyn Kelly,Right-Leaning,-94,529841,-213883,30,17661,9102213,9102213,[TikTok](https://www.tiktok.com/@megynkellyshow)
Benjamín Zamora,Neutral,-139,527782,-2108759,20,26389,9518916,9518916,[TikTok](https://tiktok.com/@benjaminzamoratv)
Deja Foxx,Left-Leaning,,517265,,23,22490,2490678,2490678,[TikTok](https://www.tiktok.com/@deja_foxx)
CBS News Sacramento,Neutral,394,513160,513120,13,39474,5424686,5424686,[TikTok](https://www.tiktok.com/@cbssacramento)
Jordan Peterson,Right-Leaning,-39,507952,247668,28,18141,6990259,6990259,[TikTok](https://tiktok.com/@dr.jordan.b.peterson)
Michael Liner,Neutral,25,503343,426331,51,9869,8762456,8762456,[TikTok](https://tiktok.com/@backwardshatbarrister)
leelorising,Right-Leaning,159,500244,491046,22,22738,4128875,4128875,[TikTok](https://www.tiktok.com/@leelorising)
David Boomer,Left-Leaning,-12,487005,327578,65,7492,2516827,2516827,[TikTok](https://tiktok.com/@empathytour)
Imani Barbarin - Crutches and Spice,Left-Leaning,-70,471875,56266,63,7490,1959540,1959540,[TikTok](https://www.tiktok.com/@crutches_and_spice)
HearMeOutOnThis,Left-Leaning,144,466967,456363,94,4968,3241261,3241261,[TikTok](https://www.tiktok.com/@realprogressive11)
Kat Abughazaleh,Left-Leaning,27,464661,395920,11,42242,2329680,2329680,[TikTok](https://tiktok.com/@katmabu)
Face the Nation,Neutral,1,450076,335488,64,7032,12110970,12110970,[TikTok](https://tiktok.com/@facethenation)
Jesse Watters,Right-Leaning,-81,447417,1365,50,8948,4934321,4934321,[TikTok](https://tiktok.com/@jessebwatters)
Yeganeh Mafaher,Left-Leaning,-2,442752,327075,28,15813,3017361,3017361,[TikTok](https://www.tiktok.com/@littleyeg)
The Young Turks,Left-Leaning,72,437204,398283,26,16816,6350738,6350738,[TikTok](https://www.tiktok.com/@theyoungturks)
The Washington Post,Neutral,-82,436787,-5640,22,19854,4392306,4392306,[TikTok](https://tiktok.com/@washingtonpost)
Link Lauren,Right-Leaning,121,428566,414347,8,53571,2271265,2271265,[TikTok](https://tiktok.com/@itslinklauren)
Pissed Magistus,Left-Leaning,-45,427738,207295,16,26734,2793221,2793221,[TikTok](https://www.tiktok.com/@pissedmagistus)
Danielle Ann,Left-Leaning,-79,417559,15625,90,4640,1717347,1717347,[TikTok](https://tiktok.com/@chasingoz)
Brian Baez,Left-Leaning,54,414428,367131,30,13814,3693122,3693122,[TikTok](https://www.tiktok.com/@mentallydivine)
Brandon Tatum,Right-Leaning,-38,412480,216877,37,11148,3718427,3718427,[TikTok](https://tiktok.com/@theofficertatum)
New York State,Neutral,,409705,,2,204853,4708701,4708701,[TikTok](https://www.tiktok.com/@nygov)
Daniel Tobin,Right-Leaning,,407194,,16,25450,3018792,3018792,[TikTok](https://www.tiktok.com/@danielspeaksup)
The Guardian,Neutral,66,404500,368308,59,6856,10489688,10489688,[TikTok](https://www.tiktok.com/@guardian)
AB Burns-Tucker,Left-Leaning,20,403936,342677,22,18361,2661807,2661807,[TikTok](https://www.tiktok.com/@iamlegallyhype)
Rob Smith,Right-Leaning,,394489,,42,9393,5893329,5893329,[TikTok](https://www.tiktok.com/@cantcancelrobsmith)
Clips of Kamala,Left-Leaning,57,392129,351228,1,392129,2019053,2019053,[TikTok](https://www.tiktok.com/@clipsofkamala)
Mark Kelly,Left-Leaning,34,389935,336965,14,27853,3295308,3295308,[TikTok](https://www.tiktok.com/@captmarkkelly)
Trish Regan,Right-Leaning,176,389724,385168,99,3937,5259664,5259664,[TikTok](https://www.tiktok.com/@trishregan)
Genz Perspective Pod,Left-Leaning,-65,389029,127556,16,24314,3679108,3679108,[TikTok](https://www.tiktok.com/@genzperspectivepod)
The Good Liars,Left-Leaning,-8,386155,295439,15,25744,6752759,6752759,[TikTok](https://tiktok.com/@thegoodliars)
Nick Muller,Left-Leaning,154,384704,379070,33,11658,2204842,2204842,[TikTok](https://www.tiktok.com/@nickmuller703)
Victoria Hammett,Left-Leaning,-16,384543,279301,38,10120,2789136,2789136,[TikTok](https://tiktok.com/@victoriahammett)
Josh Greene - Josh the Progressive,Left-Leaning,-67,383419,131130,57,6727,3297702,3297702,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
Todd,Right-Leaning,189,381151,378044,91,4188,4143597,4143597,[TikTok](https://www.tiktok.com/@toddistalking2.0)
Just Wayne,Left-Leaning,-90,381016,1789,68,5603,2041175,2041175,[TikTok](https://www.tiktok.com/@justwaynecreative)
Da’Vion Tatum,Left-Leaning,28,370912,318995,53,6998,1558751,1558751,[TikTok](https://www.tiktok.com/@iamdaviontatum)
Ben Shapiro,Right-Leaning,-24,367004,253759,31,11839,5650314,5650314,[TikTok](https://www.tiktok.com/@real.benshapiro)
CAP Action,Left-Leaning,46,366043,325506,80,4576,2557298,2557298,[TikTok](https://tiktok.com/@fightforprogress)
Thiqydusty,Left-Leaning,16,358139,301910,6,59690,1375422,1375422,[TikTok](https://www.tiktok.com/@thiqydusty)
Brian Entin,Neutral,192,353513,350792,58,6095,6758648,6758648,[TikTok](https://www.tiktok.com/@brianentin)
Kylie Brewer,Left-Leaning,,346243,,10,34624,2185105,2185105,[TikTok](https://www.tiktok.com/@kylie.brewer)
The Hill,Neutral,-105,344077,-77553,83,4146,9739612,9739612,[TikTok](https://tiktok.com/@thehillpolitics)
