entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
Mark Kelly,Left-Leaning,45,516205,304482,12,43017,2930094,2930094,[TikTok](https://www.tiktok.com/@captmarkkelly)
12 News,Neutral,289,512809,488448,6,85468,8253247,8253247,[TikTok](https://www.tiktok.com/@12newsaz)
Brian Baez,Left-Leaning,241,510387,473708,17,30023,2566043,2566043,[TikTok](https://www.tiktok.com/@mentallydivine)
Moon Media,Neutral,,508411,,90,5649,5098640,5098640,[TikTok](https://www.tiktok.com/@moonmedia.pro)
Matthew Rein,Left-Leaning,-16,502484,164295,96,5234,4759518,4759518,"[TikTok](https://tiktok.com/@matthew.rein), [TikTok](https://www.tiktok.com/@matthewarein)"
Tucker Carlson Network,Right-Leaning,-54,500114,-4905,54,9261,5681727,5681727,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Alexis and Dean,Neutral,-14,495878,170527,36,13774,11294945,11294945,[TikTok](https://www.tiktok.com/@alexisanddean)
Ayanna Pressley,Left-Leaning,328,493816,478275,25,19753,3467993,3467993,[TikTok](https://www.tiktok.com/@reppressley)
Hasan Piker,Left-Leaning,2,490815,193438,16,30676,4271614,4271614,[TikTok](https://www.tiktok.com/@hasandpiker)
"Joe ""Pags"" Pagliarulo",Right-Leaning,29,490699,263189,30,16357,4857432,4857432,[TikTok](https://www.tiktok.com/@joepags)
Andre White,Left-Leaning,120,488960,397075,12,40747,1814462,1814462,[TikTok](https://tiktok.com/@blackkout___)
Clarkson Lawson,Right-Leaning,64,486032,320695,20,24302,3885700,3885700,[TikTok](https://tiktok.com/@clarksonlawson)
Teacher Sandra,Neutral,150,481510,410797,1,481510,2218343,2218343,[TikTok](https://www.tiktok.com/@teachersandra03)
Overly Diverse,Left-Leaning,,479428,,2,239714,1644847,1644847,[TikTok](https://www.tiktok.com/@overlydiverse)
WVUE FOX 8 New Orleans,Neutral,-13,476550,165535,43,11083,7406589,7406589,[TikTok](https://www.tiktok.com/@fox8nola)
Jacob Cochrane,Left-Leaning,,469240,,1,469240,2994361,2994361,[TikTok](https://www.tiktok.com/@freshly_jaked)
Trevor Noah,Left-Leaning,261,466131,438843,15,31075,5354966,5354966,[TikTok](https://www.tiktok.com/@trevornoah)
Mrs. Frazzled,Left-Leaning,41,464381,273548,54,8600,2241642,2241642,[TikTok](https://www.tiktok.com/@mrs.frazzled)
BloxCast,Neutral,-42,455981,59260,49,9306,3656766,3656766,[TikTok](https://www.tiktok.com/@bloxcast_)
"Eyewitness News (WEHT/WTVW, Evansville ABC)",Neutral,,454876,,2,227438,6976529,6976529,[TikTok](https://www.tiktok.com/@eyewitnessnewswtvo)
Da’Vion Tatum,Left-Leaning,-163,451001,-1593005,61,7393,1681292,1681292,[TikTok](https://www.tiktok.com/@iamdaviontatum)
Trish Regan,Right-Leaning,-13,446627,145472,196,2279,4662838,4662838,[TikTok](https://www.tiktok.com/@trishregan)
Morgan,Left-Leaning,-22,444098,132089,65,6832,2470416,2470416,[TikTok](https://www.tiktok.com/@morga_tt)
Pete Buttigieg,Left-Leaning,74,443225,309410,16,27702,2991487,2991487,[TikTok](https://www.tiktok.com/@petebuttigieg)
Bo Loudon,Right-Leaning,124,430495,350288,55,7827,5802301,5802301,[TikTok](https://www.tiktok.com/@boloudon)
The Guardian,Neutral,-104,429679,-220597,55,7812,4351923,4351923,[TikTok](https://www.tiktok.com/@guardian)
Chad Prather,Right-Leaning,80,426149,306406,41,10394,3508108,3508108,[TikTok](https://www.tiktok.com/@chadprather)
Jamelle Bouie,Left-Leaning,45,415912,248702,40,10398,2138492,2138492,[TikTok](https://tiktok.com/@jamellebouie)
Wired,Neutral,-125,408125,-416541,76,5370,7997444,7997444,[TikTok](https://www.tiktok.com/@wired)
Both Sides News,Neutral,63,403483,260355,98,4117,4584585,4584585,[TikTok](https://www.tiktok.com/@bothsidesnews)
NBC10 Boston,Neutral,-13,399431,132876,11,36312,5360782,5360782,[TikTok](https://www.tiktok.com/@nbc10boston)
Hope Walz,Left-Leaning,-38,394069,69280,10,39407,1687384,1687384,[TikTok](https://www.tiktok.com/@hopewalz)
Yahoo Finance,Neutral,-11,392536,131159,188,2088,15551276,15551276,[TikTok](https://tiktok.com/@yahoofinance)
Taterbanditnews,Right-Leaning,-79,392454,-94174,40,9811,1525424,1525424,[TikTok](https://www.tiktok.com/@sassholehitman)
Riley Gaines Barker,Right-Leaning,-63,390570,-24950,12,32548,2803023,2803023,[TikTok](https://www.tiktok.com/@rileygaines)
Democracy Now!,Left-Leaning,154,388175,329107,48,8087,2243465,2243465,[TikTok](https://www.tiktok.com/@democracynow.org)
She Was Giving,Left-Leaning,,385245,,1,385245,2882977,2882977,[TikTok](https://www.tiktok.com/@shewasgiving)
Kiki Rae Real,Left-Leaning,287,385241,368095,74,5206,1269985,1269985,[TikTok](https://www.tiktok.com/@kikiraereal)
Zach Foust,Neutral,-149,385188,-687829,34,11329,1801833,1801833,[TikTok](https://www.tiktok.com/@zacharyloft)
Isaiah Martin,Left-Leaning,50,380106,233873,62,6131,3212719,3212719,[TikTok](https://tiktok.com/@isaiahrmartin)
ClerPatriot,Right-Leaning,,377756,,114,3314,2887328,2887328,[TikTok](https://www.tiktok.com/@clerpatriot)
AngryMaleVet,Left-Leaning,-39,375567,66288,107,3510,2638891,2638891,[TikTok](https://www.tiktok.com/@angrymalevet)
Tawni (vintagetawni1),Left-Leaning,-73,373547,-54572,4,93387,2213412,2213412,[TikTok](https://www.tiktok.com/@vintagetawni1)
Majority 54,Left-Leaning,,371480,,28,13267,2899409,2899409,[TikTok](https://www.tiktok.com/@jasonkander)
Patrick Bet-David,Right-Leaning,-9,371480,138237,79,4702,4652362,4652362,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Abdalkarim,Neutral,-51,365637,44457,28,13058,604403,604403,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
NBC 5 DFW,Neutral,50,362636,226991,14,25903,4173297,4173297,[TikTok](https://www.tiktok.com/@nbcdfw)
SimpleBlackTheory,Left-Leaning,-36,362230,65877,4,90558,2276803,2276803,[TikTok](https://www.tiktok.com/@simpleblacktheory)
Channel 5 with Andrew Callaghan,Left-Leaning,107,360416,285997,22,16383,3574545,3574545,[TikTok](https://www.tiktok.com/@channel5tiktok)
Kaitlyn Hennessy,Left-Leaning,-60,358996,26015,79,4544,3332389,3332389,[TikTok](https://www.tiktok.com/@kaitlynhennessy)
Haley Metzger - Mayor Haley,Left-Leaning,-108,358724,-209313,11,32611,2721694,2721694,[TikTok](https://www.tiktok.com/@haley.metzger)
Robert Arnold,Left-Leaning,-35,357893,90976,12,29824,1687215,1687215,[TikTok](https://www.tiktok.com/@defiance13)
FOX 13 Tampa Bay,Neutral,536,351094,350472,16,21943,5614381,5614381,[TikTok](https://www.tiktok.com/@fox13tampabay)
Jess Craven,Left-Leaning,-123,347763,-270894,67,5190,1659006,1659006,[TikTok](https://tiktok.com/@jesscraven101)
Somaya (arguablysomaya),Left-Leaning,11,345508,165894,30,11517,2046209,2046209,[TikTok](https://www.tiktok.com/@arguablysomaya)
Benny Johnson,Right-Leaning,-88,342434,-89710,36,9512,2688782,2688782,"[TikTok](https://www.tiktok.com/@bennyjohnson), [TikTok](https://tiktok.com/@realbennyjohnson)"
HearMeOutOnThis,Left-Leaning,-47,341160,41611,92,3708,3080100,3080100,[TikTok](https://www.tiktok.com/@realprogressive11)
Matt Bernstein,Left-Leaning,-54,337577,28367,9,37509,2059275,2059275,[TikTok](https://tiktok.com/@mattxiv)
The Georgia Peach Club,Left-Leaning,,337070,,2,168535,1119171,1119171,[TikTok](https://www.tiktok.com/@_peachclub)
Builder's Movement,Neutral,-64,334648,14355,48,6972,4457425,4457425,[TikTok](https://www.tiktok.com/@buildersmvt)
Grand Ole Evan,Right-Leaning,52,331738,224112,25,13270,2652293,2652293,[TikTok](https://www.tiktok.com/@grand_ole_evan)
Just Wayne,Left-Leaning,-46,327042,49672,55,5946,1916140,1916140,[TikTok](https://www.tiktok.com/@justwaynecreative)
Danielle Ann,Left-Leaning,-49,326343,45881,84,3885,1424442,1424442,[TikTok](https://tiktok.com/@chasingoz)
_awasanneh,Neutral,404,320963,317270,15,21398,1897987,1897987,[TikTok](https://tiktok.com/@_awasanneh)
The Free Press,Right-Leaning,-102,319121,-121506,39,8183,2822671,2822671,[TikTok](https://www.tiktok.com/@the.free.press)
Brain Rot Politics,Left-Leaning,,318991,,18,17722,4538794,4538794,[TikTok](https://tiktok.com/@brainrotpolitics)
ACLU,Left-Leaning,71,315673,228038,58,5443,1946368,1946368,[TikTok](https://www.tiktok.com/@aclu)
Ro Khanna,Left-Leaning,-122,314294,-231179,24,13096,2222529,2222529,"[TikTok](https://tiktok.com/@rokhannausa), [TikTok](https://www.tiktok.com/@reprokhanna)"
Dan Bongino,Right-Leaning,106,310149,246069,93,3335,3037408,3037408,[TikTok](https://www.tiktok.com/@danbonginox)
The Woke Ginger,Left-Leaning,-87,307376,-50456,84,3659,1965479,1965479,[TikTok](https://tiktok.com/@thewokeginger)
The Atlantic,Neutral,-102,304509,-124673,67,4545,8334586,8334586,[TikTok](https://www.tiktok.com/@theatlantic)
Loren Piretra,Left-Leaning,-35,304445,74116,90,3383,1967312,1967312,[TikTok](https://www.tiktok.com/@iamlorenp)
Adam Kinzinger,Left-Leaning,56,300699,208644,42,7160,2592168,2592168,[TikTok](https://www.tiktok.com/@theadam_kinzinger)
Brittany Packnett Cunningham,Left-Leaning,573,298792,298570,7,42685,1551758,1551758,[TikTok](https://www.tiktok.com/@mspackyetti)
Zeteo,Left-Leaning,-34,295117,73895,130,2270,2698569,2698569,[TikTok](https://www.tiktok.com/@zeteonews)
WTVR CBS 6 (Richmond CBS),Neutral,327,292370,284687,23,12712,9947667,9947667,[TikTok](https://www.tiktok.com/@cbs6_rva)
Jasmine Crockett,Left-Leaning,-199,286470,-1085769,17,16851,1542835,1542835,[TikTok](https://tiktok.com/@jasmineforus)
Head in the Office,Left-Leaning,-116,285290,-162984,32,8915,1657478,1657478,[TikTok](https://www.tiktok.com/@headintheoffice)
Kamala Harris,Left-Leaning,114,284547,227971,2,142274,1732000,1732000,[TikTok](https://www.tiktok.com/@kamalaharris)
Ruben Gallego,Left-Leaning,203,280815,254335,35,8023,4458225,4458225,[TikTok](https://www.tiktok.com/@rubengallegoaz)
Robert Reich,Left-Leaning,-105,279616,-120495,21,13315,2109116,2109116,[TikTok](https://tiktok.com/@rbreich)
The Justice Guy,Left-Leaning,36,277783,176450,67,4146,3195294,3195294,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
